Array;Mask;Score;Generacion
[1, 2, 2, 3, 3, 0, 0, 2];?l?u?u?d?d;-2.0;1
[3, 2, 1, 1, 0, 0, 0, 4];?d?u?l?l;-1.0;1
[4, 1, 2, 3, 4, 0, 1, 0];?s?l?u?d?s;-0.0;1
[1, 4, 3, 4, 3, 3, 4, 3];?l?s?d?s?d?d?s?d;-0.0;1
[4, 2, 1, 1, 1, 2, 0, 2];?s?u?l?l?l?u;-0.0;1
[3, 2, 4, 2, 0, 1, 3, 2];?d?u?s?u;-0.0;1
[4, 1, 2, 4, 0, 3, 2, 4];?s?l?u?s;-0.0;1
[1, 4, 1, 1, 3, 1, 3, 0];?l?s?l?l?d?l?d;-0.0;1
[1, 4, 1, 2, 3, 1, 3, 4];?l?s?l?u?d?l?d?s;-0.0;1
[1, 1, 4, 3, 3, 0, 0, 3];?l?l?s?d?d;-0.4;1
[1, 2, 2, 3, 3, 0, 0, 2];?l?u?u?d?d;-2.0;2
[1, 2, 2, 3, 3, 0, 0, 2];?l?u?u?d?d;-2.0;2
[3, 2, 4, 2, 0, 1, 3, 2];?d?u?s?u;-0.0;2
[3, 2, 4, 2, 3, 1, 3, 2];?d?u?s?u?d?l?d?u;-0.0;2
[3, 2, 4, 3, 3, 0, 0, 3];?d?u?s?d?d;-0.0;2
[1, 1, 4, 2, 0, 1, 3, 2];?l?l?s?u;-0.0;2
[4, 1, 2, 3, 4, 0, 1, 2];?s?l?u?d?s;-0.0;2
[3, 2, 4, 2, 0, 1, 3, 0];?d?u?s?u;-0.0;2
[1, 4, 1, 2, 3, 1, 0, 2];?l?s?l?u?d?l;-0.2;2
[1, 2, 2, 3, 3, 0, 3, 4];?l?u?u?d?d;-2.0;2
[1, 2, 2, 3, 3, 0, 0, 2];?l?u?u?d?d;-2.0;3
[1, 4, 1, 2, 3, 1, 0, 2];?l?s?l?u?d?l;-0.2;3
[3, 2, 4, 3, 3, 0, 0, 3];?d?u?s?d?d;-0.0;3
[1, 2, 2, 3, 3, 0, 0, 2];?l?u?u?d?d;-2.0;3
[1, 2, 2, 3, 3, 0, 0, 2];?l?u?u?d?d;-2.0;3
[1, 2, 2, 3, 3, 0, 0, 2];?l?u?u?d?d;-2.0;3
