Array;Mask;Score;Generacion
[3, 4, 3, 4, 2, 3, 2, 1];?d?s?d?s?u?d?u?l;-0.0;1
[1, 2, 3, 4, 0, 0, 2, 0];?l?u?d?s;-0.0;1
[3, 1, 3, 4, 4, 2, 1, 2];?d?l?d?s?s?u?l?u;-0.0;1
[2, 4, 3, 4, 1, 3, 1, 2];?u?s?d?s?l?d?l?u;-0.0;1
[4, 4, 3, 4, 3, 2, 0, 3];?s?s?d?s?d?u;-0.0;1
[3, 3, 1, 3, 2, 2, 3, 4];?d?d?l?d?u?u?d?s;-0.0;1
[2, 2, 1, 1, 3, 1, 3, 0];?u?u?l?l?d?l?d;-0.14285714285714285;1
[3, 3, 4, 3, 1, 1, 2, 3];?d?d?s?d?l?l?u?d;-0.0;1
[4, 3, 2, 4, 1, 3, 0, 1];?s?d?u?s?l?d;-0.0;1
[4, 2, 2, 3, 0, 4, 0, 2];?s?u?u?d;-0.0;1
[4, 4, 3, 1, 0, 4, 3, 2];?s?s?d?l;-0.0;1
[4, 1, 4, 3, 4, 1, 4, 2];?s?l?s?d?s?l?s?u;-0.0;1
[1, 3, 3, 4, 4, 0, 0, 4];?l?d?d?s?s;-0.0;1
[2, 4, 4, 3, 4, 0, 3, 2];?u?s?s?d?s;-0.0;1
[3, 2, 2, 1, 3, 1, 1, 0];?d?u?u?l?d?l?l;-0.0;1
[3, 1, 4, 2, 3, 2, 4, 4];?d?l?s?u?d?u?s?s;-0.0;1
[3, 2, 2, 3, 2, 4, 2, 4];?d?u?u?d?u?s?u?s;-0.0;1
[2, 2, 4, 3, 3, 3, 3, 4];?u?u?s?d?d?d?d?s;-0.0;1
[3, 4, 3, 3, 4, 4, 0, 0];?d?s?d?d?s?s;-0.0;1
[1, 2, 3, 1, 1, 2, 4, 4];?l?u?d?l?l?u?s?s;-0.0;1
[1, 1, 1, 4, 1, 3, 2, 1];?l?l?l?s?l?d?u?l;-0.0;1
[4, 4, 2, 1, 0, 0, 3, 3];?s?s?u?l;-0.0;1
[1, 3, 4, 1, 3, 4, 4, 4];?l?d?s?l?d?s?s?s;-0.0;1
[1, 2, 3, 4, 4, 1, 2, 3];?l?u?d?s?s?l?u?d;-0.0;1
[4, 1, 3, 3, 4, 2, 4, 1];?s?l?d?d?s?u?s?l;-0.0;1
[3, 4, 1, 1, 0, 4, 1, 4];?d?s?l?l;-0.0;1
[3, 1, 3, 2, 3, 3, 1, 4];?d?l?d?u?d?d?l?s;-0.0;1
[4, 2, 3, 1, 2, 0, 4, 0];?s?u?d?l?u;-0.0;1
[3, 2, 2, 2, 3, 0, 1, 2];?d?u?u?u?d;-0.5;1
