Array;Mask;Score;Generacion
[3, 2, 3, 4, 3, 3, 1, 0];?d?u?d?s?d?d?l;-0.0;1
[3, 1, 4, 4, 2, 4, 2, 4];?d?l?s?s?u?s?u?s;-0.0;1
[3, 1, 2, 2, 3, 4, 0, 4];?d?l?u?u?d?s;-0.0;1
[3, 2, 1, 2, 1, 0, 3, 0];?d?u?l?u?l;-2.142857142857143;1
[3, 1, 3, 1, 1, 0, 4, 4];?d?l?d?l?l;-3.4285714285714284;1
[3, 4, 3, 1, 4, 3, 4, 3];?d?s?d?l?s?d?s?d;-0.0;1
[4, 4, 2, 2, 2, 2, 0, 3];?s?s?u?u?u?u;-0.14285714285714285;1
[2, 1, 3, 3, 3, 0, 1, 1];?u?l?d?d?d;-1.875;1
[1, 3, 1, 2, 4, 2, 4, 2];?l?d?l?u?s?u?s?u;-0.0;1
[2, 1, 1, 4, 3, 4, 0, 1];?u?l?l?s?d?s;-0.0;1
[3, 3, 4, 2, 3, 1, 0, 1];?d?d?s?u?d?l;-0.0;1
[1, 4, 3, 4, 1, 3, 0, 4];?l?s?d?s?l?d;-0.0;1
[3, 1, 3, 1, 3, 4, 3, 0];?d?l?d?l?d?s?d;-0.0;1
[1, 4, 1, 2, 0, 0, 1, 1];?l?s?l?u;-0.0;1
[1, 4, 2, 4, 3, 2, 4, 1];?l?s?u?s?d?u?s?l;-0.0;1
[2, 2, 3, 4, 3, 4, 3, 2];?u?u?d?s?d?s?d?u;-0.0;1
[3, 2, 1, 2, 0, 0, 2, 2];?d?u?l?u;-0.0;1
[3, 2, 4, 3, 2, 3, 3, 1];?d?u?s?d?u?d?d?l;-0.0;1
[4, 3, 1, 4, 1, 1, 0, 2];?s?d?l?s?l?l;-0.0;1
[2, 1, 3, 1, 0, 0, 2, 3];?u?l?d?l;-1.0;1
[1, 2, 3, 4, 2, 2, 1, 1];?l?u?d?s?u?u?l?l;-0.0;1
[4, 1, 4, 4, 1, 1, 4, 1];?s?l?s?s?l?l?s?l;-0.0;1
[2, 2, 3, 4, 3, 3, 2, 1];?u?u?d?s?d?d?u?l;-0.0;1
[3, 1, 2, 3, 3, 3, 3, 2];?d?l?u?d?d?d?d?u;-0.0;1
[1, 3, 1, 3, 2, 0, 2, 1];?l?d?l?d?u;-1.2857142857142858;1
[1, 2, 2, 4, 0, 0, 1, 3];?l?u?u?s;-0.0;1
[4, 3, 4, 2, 2, 2, 4, 2];?s?d?s?u?u?u?s?u;-0.0;1
[1, 3, 1, 3, 0, 3, 0, 3];?l?d?l?d;-14.571428571428571;1
[2, 1, 1, 3, 1, 2, 1, 1];?u?l?l?d?l?u?l?l;-0.25;1
[4, 2, 2, 3, 2, 4, 3, 2];?s?u?u?d?u?s?d?u;-0.0;1
[1, 3, 3, 3, 3, 2, 0, 0];?l?d?d?d?d?u;-0.2857142857142857;1
[1, 1, 4, 1, 1, 3, 3, 3];?l?l?s?l?l?d?d?d;-0.5;1
[3, 2, 2, 2, 3, 0, 1, 0];?d?u?u?u?d;-0.5;1
[1, 3, 1, 2, 2, 2, 0, 3];?l?d?l?u?u?u;-1.75;1
[3, 1, 2, 4, 3, 4, 4, 1];?d?l?u?s?d?s?s?l;-0.0;1
[1, 2, 1, 2, 4, 2, 2, 0];?l?u?l?u?s?u?u;-0.0;1
[2, 4, 4, 3, 1, 0, 0, 1];?u?s?s?d?l;-0.0;1
[2, 3, 3, 1, 1, 0, 1, 0];?u?d?d?l?l;-2.375;1
[1, 3, 2, 3, 0, 0, 0, 3];?l?d?u?d;-0.2857142857142857;1
[3, 1, 4, 2, 3, 4, 2, 2];?d?l?s?u?d?s?u?u;-0.0;1
[3, 2, 2, 4, 4, 1, 2, 3];?d?u?u?s?s?l?u?d;-0.0;1
[1, 1, 2, 4, 4, 4, 3, 3];?l?l?u?s?s?s?d?d;-0.0;1
[3, 4, 2, 1, 1, 2, 4, 3];?d?s?u?l?l?u?s?d;-0.0;1
[1, 4, 1, 3, 1, 3, 2, 3];?l?s?l?d?l?d?u?d;-0.0;1
[2, 2, 2, 4, 2, 0, 4, 3];?u?u?u?s?u;-0.0;1
[1, 4, 2, 1, 3, 4, 1, 1];?l?s?u?l?d?s?l?l;-0.0;1
[2, 2, 4, 2, 3, 1, 2, 2];?u?u?s?u?d?l?u?u;-0.0;1
[2, 1, 1, 1, 0, 0, 4, 0];?u?l?l?l;-90.0;1
[3, 4, 3, 2, 0, 2, 0, 1];?d?s?d?u;-0.0;1
[4, 3, 2, 4, 4, 3, 1, 3];?s?d?u?s?s?d?l?d;-0.0;1
[2, 3, 3, 3, 0, 2, 1, 2];?u?d?d?d;-1.1428571428571428;1
[1, 1, 3, 2, 2, 0, 1, 3];?l?l?d?u?u;-2.0;1
[1, 4, 1, 4, 3, 3, 3, 4];?l?s?l?s?d?d?d?s;-0.0;1
[2, 4, 2, 3, 2, 4, 3, 2];?u?s?u?d?u?s?d?u;-0.0;1
[1, 2, 1, 2, 0, 0, 2, 3];?l?u?l?u;-0.8571428571428571;1
[1, 2, 2, 1, 4, 0, 2, 1];?l?u?u?l?s;-0.0;1
[4, 4, 4, 4, 0, 2, 0, 4];?s?s?s?s;-0.8571428571428571;1
[2, 2, 4, 1, 2, 3, 4, 0];?u?u?s?l?u?d?s;-0.0;1
[2, 3, 1, 2, 4, 4, 2, 0];?u?d?l?u?s?s?u;-0.0;1
[2, 2, 4, 3, 1, 1, 2, 4];?u?u?s?d?l?l?u?s;-0.0;1
[4, 4, 3, 4, 4, 2, 1, 4];?s?s?d?s?s?u?l?s;-0.0;1
[1, 2, 1, 1, 1, 2, 1, 0];?l?u?l?l?l?u?l;-0.875;1
[1, 1, 2, 4, 1, 4, 2, 0];?l?l?u?s?l?s?u;-0.0;1
[1, 3, 4, 4, 4, 1, 1, 2];?l?d?s?s?s?l?l?u;-0.0;1
[1, 4, 3, 1, 0, 0, 2, 0];?l?s?d?l;-0.0;1
[2, 2, 1, 1, 3, 4, 0, 1];?u?u?l?l?d?s;-0.0;1
[3, 3, 4, 2, 2, 3, 2, 1];?d?d?s?u?u?d?u?l;-0.0;1
[1, 4, 3, 2, 1, 0, 1, 3];?l?s?d?u?l;-0.0;1
[1, 2, 1, 3, 2, 0, 2, 1];?l?u?l?d?u;-2.4285714285714284;1
[4, 2, 3, 1, 0, 3, 4, 3];?s?u?d?l;-0.0;1
[3, 3, 1, 3, 2, 2, 1, 3];?d?d?l?d?u?u?l?d;-0.0;1
[2, 4, 3, 2, 0, 1, 1, 0];?u?s?d?u;-0.0;1
[2, 3, 2, 2, 4, 2, 0, 0];?u?d?u?u?s?u;-0.0;1
[1, 4, 3, 2, 3, 1, 1, 4];?l?s?d?u?d?l?l?s;-0.0;1
[3, 4, 1, 2, 2, 0, 0, 1];?d?s?l?u?u;-0.0;1
[4, 1, 4, 1, 1, 1, 2, 4];?s?l?s?l?l?l?u?s;-0.0;1
[2, 2, 4, 4, 3, 1, 2, 0];?u?u?s?s?d?l?u;-0.0;1
[1, 4, 3, 3, 0, 0, 4, 4];?l?s?d?d;-0.5714285714285714;1
[3, 4, 1, 2, 3, 3, 1, 4];?d?s?l?u?d?d?l?s;-0.0;1
[2, 1, 3, 3, 4, 4, 3, 3];?u?l?d?d?s?s?d?d;-0.0;1
