Array;Mask;Score;Generacion
[4, 1, 2, 1, 1, 1, 1, 1];?s?l?u?l?l?l?l?l;-0.0;1
[2, 1, 2, 1, 4, 0, 1, 3];?u?l?u?l?s;-0.22961121310951443;1
[2, 1, 4, 2, 2, 4, 2, 2];?u?l?s?u?u?s?u?u;-0.0;1
[2, 2, 4, 1, 1, 4, 4, 0];?u?u?s?l?l?s?s;-0.0;1
[2, 3, 1, 1, 4, 1, 0, 0];?u?d?l?l?s?l;-0.0;1
[3, 2, 1, 2, 2, 2, 1, 2];?d?u?l?u?u?u?l?u;-0.13549263428166886;1
[4, 4, 1, 1, 1, 3, 2, 2];?s?s?l?l?l?d?u?u;-0.0;1
[1, 4, 4, 3, 1, 4, 4, 1];?l?s?s?d?l?s?s?l;-0.0;1
[2, 3, 4, 1, 1, 3, 4, 4];?u?d?s?l?l?d?s?s;-0.0;1
[1, 2, 1, 4, 2, 3, 1, 3];?l?u?l?s?u?d?l?d;-0.0;1
[1, 4, 4, 3, 1, 3, 3, 1];?l?s?s?d?l?d?d?l;-0.0;1
[4, 2, 4, 3, 3, 1, 1, 4];?s?u?s?d?d?l?l?s;-0.0;1
[1, 4, 1, 3, 3, 1, 3, 0];?l?s?l?d?d?l?d;-0.0;1
[4, 3, 2, 3, 3, 2, 4, 0];?s?d?u?d?d?u?s;-0.0;1
[2, 4, 2, 2, 1, 4, 4, 4];?u?s?u?u?l?s?s?s;-0.0;1
[4, 3, 1, 4, 3, 2, 1, 2];?s?d?l?s?d?u?l?u;-0.0;1
[1, 1, 2, 2, 1, 3, 3, 2];?l?l?u?u?l?d?d?u;-1.0964731939715904;1
[1, 3, 3, 3, 0, 4, 4, 4];?l?d?d?d;-135.9935966443637;1
[4, 2, 4, 2, 3, 4, 4, 3];?s?u?s?u?d?s?s?d;-0.0;1
[1, 4, 3, 3, 0, 2, 0, 1];?l?s?d?d;-0.8764084431436595;1
[2, 2, 2, 1, 0, 0, 2, 1];?u?u?u?l;-1.8220208990352171;1
[1, 3, 1, 3, 0, 0, 1, 1];?l?d?l?d;-22.294960136829854;1
[4, 1, 4, 2, 1, 0, 0, 2];?s?l?s?u?l;-0.0;1
[4, 1, 3, 1, 4, 2, 1, 3];?s?l?d?l?s?u?l?d;-0.0;1
[4, 3, 2, 2, 2, 1, 3, 3];?s?d?u?u?u?l?d?d;-0.0;1
[1, 2, 3, 3, 0, 1, 1, 1];?l?u?d?d;-0.0;1
[4, 1, 3, 1, 0, 1, 0, 2];?s?l?d?l;-0.0;1
[3, 3, 1, 4, 0, 0, 0, 4];?d?d?l?s;-0.0;1
[1, 3, 4, 1, 0, 2, 4, 0];?l?d?s?l;-0.0;1
[2, 4, 1, 2, 0, 3, 0, 3];?u?s?l?u;-0.0;1
[2, 4, 1, 4, 3, 1, 1, 0];?u?s?l?s?d?l?l;-0.0;1
[3, 2, 1, 2, 2, 2, 4, 2];?d?u?l?u?u?u?s?u;-0.0;1
[1, 3, 3, 1, 3, 2, 4, 0];?l?d?d?l?d?u?s;-0.0;1
[1, 2, 3, 1, 2, 1, 3, 1];?l?u?d?l?u?l?d?l;-1.11385056469439;1
[4, 2, 1, 2, 0, 1, 2, 4];?s?u?l?u;-0.0;1
[4, 1, 1, 2, 1, 2, 2, 3];?s?l?l?u?l?u?u?d;-0.0;1
[1, 3, 2, 1, 4, 2, 0, 3];?l?d?u?l?s?u;-0.0;1
[2, 4, 4, 1, 3, 4, 3, 4];?u?s?s?l?d?s?d?s;-0.0;1
[2, 3, 4, 2, 1, 3, 0, 2];?u?d?s?u?l?d;-0.0;1
[1, 2, 3, 4, 3, 3, 1, 1];?l?u?d?s?d?d?l?l;-0.0;1
[2, 4, 1, 2, 2, 1, 4, 2];?u?s?l?u?u?l?s?u;-0.0;1
[1, 3, 1, 2, 2, 2, 4, 1];?l?d?l?u?u?u?s?l;-0.0;1
[4, 1, 4, 2, 2, 1, 4, 1];?s?l?s?u?u?l?s?l;-0.0;1
[4, 3, 4, 2, 0, 2, 2, 1];?s?d?s?u;-0.0;1
[2, 3, 2, 3, 2, 4, 2, 2];?u?d?u?d?u?s?u?u;-0.0;1
[2, 4, 2, 4, 3, 4, 2, 3];?u?s?u?s?d?s?u?d;-0.0;1
[3, 1, 4, 4, 1, 0, 4, 4];?d?l?s?s?l;-0.0;1
[2, 4, 1, 3, 0, 3, 3, 3];?u?s?l?d;-0.0;1
[3, 3, 4, 2, 0, 4, 2, 0];?d?d?s?u;-0.0;1
[3, 4, 3, 4, 3, 4, 1, 2];?d?s?d?s?d?s?l?u;-0.0;1
[1, 4, 1, 2, 4, 1, 4, 0];?l?s?l?u?s?l?s;-0.0;1
[4, 4, 2, 2, 2, 4, 3, 3];?s?s?u?u?u?s?d?d;-0.0;1
[4, 4, 2, 3, 2, 0, 1, 1];?s?s?u?d?u;-0.0;1
[4, 2, 4, 1, 2, 0, 1, 0];?s?u?s?l?u;-0.0;1
[3, 2, 1, 4, 2, 0, 2, 1];?d?u?l?s?u;-0.0;1
[2, 2, 4, 4, 1, 0, 4, 2];?u?u?s?s?l;-0.0;1
[4, 2, 1, 2, 2, 1, 3, 1];?s?u?l?u?u?l?d?l;-0.0;1
[2, 2, 1, 2, 1, 2, 1, 3];?u?u?l?u?l?u?l?d;-0.9464731570747922;1
[4, 3, 3, 2, 2, 2, 2, 0];?s?d?d?u?u?u?u;-0.0;1
[3, 3, 2, 1, 1, 2, 4, 0];?d?d?u?l?l?u?s;-0.0;1
[4, 3, 4, 1, 4, 2, 3, 1];?s?d?s?l?s?u?d?l;-0.0;1
[1, 3, 4, 2, 3, 2, 3, 3];?l?d?s?u?d?u?d?d;-0.0;1
[4, 4, 1, 2, 3, 0, 0, 3];?s?s?l?u?d;-0.0;1
[3, 3, 2, 1, 2, 0, 4, 2];?d?d?u?l?u;-3.3531114750851523;1
[1, 2, 4, 1, 1, 4, 1, 2];?l?u?s?l?l?s?l?u;-0.0;1
[3, 1, 1, 4, 1, 1, 2, 3];?d?l?l?s?l?l?u?d;-0.0;1
[3, 4, 4, 1, 4, 4, 4, 0];?d?s?s?l?s?s?s;-0.0;1
[1, 4, 4, 1, 1, 2, 2, 0];?l?s?s?l?l?u?u;-0.0;1
[2, 1, 4, 4, 0, 4, 4, 0];?u?l?s?s;-0.0;1
[2, 4, 3, 3, 0, 4, 1, 4];?u?s?d?d;-0.0;1
[3, 2, 2, 4, 1, 2, 2, 3];?d?u?u?s?l?u?u?d;-0.0;1
[4, 1, 1, 1, 4, 1, 0, 0];?s?l?l?l?s?l;-0.18615661244110704;1
[1, 3, 4, 4, 1, 0, 0, 2];?l?d?s?s?l;-0.0;1
[4, 3, 1, 3, 4, 0, 3, 3];?s?d?l?d?s;-0.0;1
[1, 2, 2, 4, 1, 4, 3, 3];?l?u?u?s?l?s?d?d;-0.0;1
[2, 2, 1, 1, 2, 3, 3, 4];?u?u?l?l?u?d?d?s;-0.0;1
[4, 3, 4, 1, 0, 1, 3, 0];?s?d?s?l;-0.0;1
