Array;Mask;Score;Generacion
[1, 1, 4, 3, 0, 0, 3, 2];?l?l?s?d;-0.18654624733308822;1
[4, 1, 4, 2, 0, 1, 4, 1];?s?l?s?u;-0.0;1
[4, 3, 3, 3, 3, 3, 2, 0];?s?d?d?d?d?d?u;-0.0;1
[1, 1, 4, 3, 1, 1, 2, 3];?l?l?s?d?l?l?u?d;-0.15707057102220742;1
[4, 2, 1, 3, 4, 1, 0, 3];?s?u?l?d?s?l;-0.0;1
[3, 3, 2, 2, 1, 3, 2, 3];?d?d?u?u?l?d?u?d;-0.0;1
[3, 3, 2, 1, 3, 3, 2, 3];?d?d?u?l?d?d?u?d;-0.0;1
[2, 4, 3, 1, 4, 1, 0, 4];?u?s?d?l?s?l;-0.0;1
[1, 2, 1, 1, 1, 2, 0, 0];?l?u?l?l?l?u;-5.121137770494382;1
[4, 1, 4, 1, 2, 0, 4, 2];?s?l?s?l?u;-0.0;1
[3, 3, 3, 2, 0, 3, 1, 2];?d?d?d?u;-1.4915280275828278;1
[1, 4, 4, 3, 1, 0, 0, 4];?l?s?s?d?l;-0.0;1
[3, 2, 1, 1, 2, 3, 0, 4];?d?u?l?l?u?d;-0.1833389618394618;1
[1, 2, 2, 1, 0, 2, 2, 3];?l?u?u?l;-0.3657722073109086;1
[1, 1, 1, 3, 1, 3, 2, 4];?l?l?l?d?l?d?u?s;-0.0;1
[2, 1, 2, 2, 3, 1, 4, 2];?u?l?u?u?d?l?s?u;-0.0;1
[4, 3, 4, 1, 3, 0, 4, 1];?s?d?s?l?d;-0.0;1
[2, 4, 3, 4, 1, 0, 3, 1];?u?s?d?s?l;-0.0;1
[3, 1, 3, 3, 0, 0, 0, 1];?d?l?d?d;-0.9335141861483297;1
[1, 3, 1, 3, 3, 3, 2, 0];?l?d?l?d?d?d?u;-0.0;1
[2, 1, 4, 1, 3, 0, 0, 0];?u?l?s?l?d;-0.0;1
[3, 2, 4, 2, 1, 1, 4, 2];?d?u?s?u?l?l?s?u;-0.0;1
[1, 2, 2, 1, 0, 2, 0, 2];?l?u?u?l;-0.3657722073109086;1
[2, 3, 4, 2, 3, 2, 2, 3];?u?d?s?u?d?u?u?d;-0.0;1
[1, 1, 1, 2, 1, 1, 1, 3];?l?l?l?u?l?l?l?d;-2.445390357662794;1
[4, 2, 3, 1, 1, 1, 0, 1];?s?u?d?l?l?l;-0.0;1
[1, 4, 4, 2, 2, 3, 3, 3];?l?s?s?u?u?d?d?d;-0.0;1
[2, 2, 2, 4, 2, 3, 2, 3];?u?u?u?s?u?d?u?d;-0.0;1
[2, 1, 2, 4, 1, 4, 0, 1];?u?l?u?s?l?s;-0.0;1
[2, 1, 3, 3, 4, 0, 2, 2];?u?l?d?d?s;-0.0;1
[1, 4, 2, 4, 3, 1, 0, 0];?l?s?u?s?d?l;-0.0;1
[3, 3, 3, 3, 3, 0, 1, 1];?d?d?d?d?d;-1965.9038378445155;1
