Evaluations,BestFitness,SolutionArray
10,-27.8,[1, 3, 1, 1, 3, 1, 1, 0]
20,-27.8,[1, 3, 1, 1, 3, 1, 1, 0]
30,-29.4,[1, 3, 1, 1, 0, 1, 4, 1]
40,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
50,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
60,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
70,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
80,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
90,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
100,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
110,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
120,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
130,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
140,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
150,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
160,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
170,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
180,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
190,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
200,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
210,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
220,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
230,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
240,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
250,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
260,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
270,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
280,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
290,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
300,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
310,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
320,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
330,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
340,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
350,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
360,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
370,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
380,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
390,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
400,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
410,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
420,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
430,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
440,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
450,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
460,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
470,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
480,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
490,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
500,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
510,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
520,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
530,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
540,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
550,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
560,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
570,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
580,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
590,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
600,-2493.2,[1, 1, 1, 1, 0, 1, 4, 1]
