Array;Mask;Score;Generacion
[3, 2, 2, 3, 1, 4, 1, 0];?d?u?u?d?l?s?l;-0.0;1
[2, 4, 3, 1, 1, 0, 2, 4];?u?s?d?l?l;-0.0;1
[3, 4, 4, 3, 4, 2, 2, 0];?d?s?s?d?s?u?u;-0.0;1
[3, 1, 4, 1, 0, 1, 2, 2];?d?l?s?l;-0.0;1
[1, 1, 1, 1, 2, 0, 1, 1];?l?l?l?l?u;-7.408515635980938;1
[2, 4, 3, 3, 3, 2, 4, 1];?u?s?d?d?d?u?s?l;-0.0;1
[3, 1, 3, 4, 4, 4, 1, 1];?d?l?d?s?s?s?l?l;-0.0;1
[3, 2, 3, 4, 0, 4, 3, 2];?d?u?d?s;-0.0;1
[1, 2, 4, 2, 2, 0, 2, 3];?l?u?s?u?u;-0.0;1
[1, 3, 4, 1, 0, 3, 0, 4];?l?d?s?l;-0.0;1
[1, 3, 1, 1, 4, 1, 1, 1];?l?d?l?l?s?l?l?l;-0.0;1
[4, 1, 3, 4, 1, 1, 2, 0];?s?l?d?s?l?l?u;-0.0;1
[2, 3, 1, 2, 4, 2, 1, 3];?u?d?l?u?s?u?l?d;-0.0;1
[1, 4, 4, 3, 1, 0, 3, 0];?l?s?s?d?l;-0.0;1
[4, 1, 4, 4, 1, 1, 1, 3];?s?l?s?s?l?l?l?d;-0.0;1
[3, 2, 3, 2, 2, 4, 3, 1];?d?u?d?u?u?s?d?l;-0.0;1
[4, 3, 4, 4, 3, 4, 4, 2];?s?d?s?s?d?s?s?u;-0.0;1
[2, 3, 4, 1, 3, 2, 1, 2];?u?d?s?l?d?u?l?u;-0.0;1
[1, 4, 1, 1, 3, 1, 4, 0];?l?s?l?l?d?l?s;-0.17031098103893785;1
[1, 3, 4, 4, 4, 2, 0, 0];?l?d?s?s?s?u;-0.0;1
[3, 3, 3, 3, 0, 4, 1, 0];?d?d?d?d;-1960.9054320350663;1
[1, 4, 3, 1, 1, 1, 3, 3];?l?s?d?l?l?l?d?d;-0.0;1
[3, 3, 1, 4, 2, 2, 4, 4];?d?d?l?s?u?u?s?s;-0.0;1
[4, 2, 3, 4, 1, 4, 1, 0];?s?u?d?s?l?s?l;-0.0;1
[1, 1, 1, 4, 4, 1, 1, 0];?l?l?l?s?s?l?l;-0.16754996214208606;1
[2, 3, 4, 4, 1, 0, 0, 4];?u?d?s?s?l;-0.0;1
[4, 3, 4, 1, 4, 4, 1, 1];?s?d?s?l?s?s?l?l;-0.0;1
[1, 4, 2, 3, 4, 2, 3, 2];?l?s?u?d?s?u?d?u;-0.0;1
[2, 3, 4, 4, 0, 3, 4, 3];?u?d?s?s;-0.0;1
[3, 4, 3, 1, 0, 3, 3, 2];?d?s?d?l;-0.0;1
[3, 3, 3, 3, 0, 2, 1, 4];?d?d?d?d;-1960.9054320350663;1
[4, 3, 1, 2, 0, 0, 2, 3];?s?d?l?u;-0.0;1
[4, 1, 2, 4, 0, 0, 4, 4];?s?l?u?s;-0.0;1
[3, 2, 3, 1, 0, 3, 1, 0];?d?u?d?l;-0.38592403818563986;1
[3, 1, 1, 3, 3, 3, 4, 2];?d?l?l?d?d?d?s?u;-0.0;1
[2, 4, 1, 3, 1, 1, 4, 3];?u?s?l?d?l?l?s?d;-0.0;1
[2, 4, 1, 4, 1, 3, 1, 0];?u?s?l?s?l?d?l;-0.0;1
[2, 1, 1, 2, 4, 4, 4, 3];?u?l?l?u?s?s?s?d;-0.0;1
[3, 3, 3, 3, 3, 0, 4, 0];?d?d?d?d?d;-2119.7166800065575;1
[4, 4, 3, 4, 2, 4, 2, 3];?s?s?d?s?u?s?u?d;-0.0;1
[2, 4, 1, 3, 0, 4, 2, 4];?u?s?l?d;-0.0;1
[4, 2, 1, 3, 3, 2, 0, 2];?s?u?l?d?d?u;-0.0;1
[1, 1, 1, 1, 4, 2, 2, 0];?l?l?l?l?s?u?u;-0.0;1
[3, 3, 3, 4, 2, 0, 4, 2];?d?d?d?s?u;-0.0;1
[1, 1, 4, 3, 1, 1, 1, 3];?l?l?s?d?l?l?l?d;-0.0;1
[3, 4, 4, 1, 3, 1, 4, 0];?d?s?s?l?d?l?s;-0.0;1
[3, 4, 4, 3, 3, 3, 1, 4];?d?s?s?d?d?d?l?s;-0.0;1
[1, 1, 3, 2, 3, 0, 4, 1];?l?l?d?u?d;-2.012978882643734;1
[3, 1, 1, 1, 1, 2, 2, 2];?d?l?l?l?l?u?u?u;-0.3814357266178946;1
[4, 1, 2, 1, 3, 2, 4, 4];?s?l?u?l?d?u?s?s;-0.0;1
[3, 3, 3, 4, 1, 1, 2, 0];?d?d?d?s?l?l?u;-0.0;2
[4, 1, 3, 3, 0, 2, 1, 4];?s?l?d?d;-0.0;2
[3, 1, 1, 1, 1, 2, 2, 3];?d?l?l?l?l?u?u?d;-0.0;2
[1, 1, 4, 3, 1, 1, 1, 2];?l?l?s?d?l?l?l?u;-0.0;2
[3, 3, 1, 4, 2, 2, 4, 0];?d?d?l?s?u?u?s;-0.0;2
[3, 3, 3, 2, 3, 0, 4, 4];?d?d?d?u?d;-0.20542110401928987;2
[2, 3, 4, 4, 0, 4, 1, 0];?u?d?s?s;-0.0;2
[3, 3, 3, 3, 0, 3, 4, 3];?d?d?d?d;-1960.9054320350663;2
[3, 2, 3, 4, 0, 4, 3, 2];?d?u?d?s;-0.0;2
[4, 1, 4, 4, 1, 1, 1, 3];?s?l?s?s?l?l?l?d;-0.0;2
[2, 3, 4, 4, 0, 4, 1, 0];?u?d?s?s;-0.0;2
[4, 2, 3, 4, 1, 3, 4, 3];?s?u?d?s?l?d?s?d;-0.0;2
[3, 1, 1, 3, 0, 4, 1, 0];?d?l?l?d;-3.624433027927867;2
[3, 3, 3, 1, 1, 2, 2, 2];?d?d?d?l?l?u?u?u;-0.0;2
[2, 4, 3, 3, 0, 2, 2, 2];?u?s?d?d;-0.0;2
[3, 1, 1, 1, 1, 4, 2, 4];?d?l?l?l?l?s?u?s;-0.0;2
[4, 2, 3, 4, 1, 4, 1, 0];?s?u?d?s?l?s?l;-0.0;2
[4, 1, 2, 1, 3, 2, 4, 4];?s?l?u?l?d?u?s?s;-0.0;2
[3, 3, 3, 1, 0, 3, 0, 4];?d?d?d?l;-9.656445788210405;2
[1, 3, 4, 3, 3, 0, 4, 0];?l?d?s?d?d;-0.20131146366116703;2
[3, 4, 4, 1, 3, 1, 4, 3];?d?s?s?l?d?l?s?d;-0.0;2
[2, 3, 1, 2, 4, 2, 1, 0];?u?d?l?u?s?u?l;-0.0;2
[3, 1, 3, 4, 4, 3, 1, 4];?d?l?d?s?s?d?l?s;-0.0;2
[3, 4, 4, 3, 3, 4, 1, 1];?d?s?s?d?d?s?l?l;-0.0;2
[1, 3, 1, 1, 3, 1, 4, 0];?l?d?l?l?d?l?s;-0.0;2
[3, 4, 4, 1, 4, 1, 1, 1];?d?s?s?l?s?l?l?l;-0.0;2
[4, 3, 1, 2, 0, 0, 2, 3];?s?d?l?u;-0.0;2
[1, 1, 4, 3, 1, 1, 1, 3];?l?l?s?d?l?l?l?d;-0.0;2
[2, 4, 3, 1, 1, 0, 2, 4];?u?s?d?l?l;-0.0;2
[1, 1, 4, 3, 1, 1, 1, 3];?l?l?s?d?l?l?l?d;-0.0;2
[1, 1, 1, 1, 2, 0, 1, 0];?l?l?l?l?u;-7.408515635980938;2
[3, 2, 3, 1, 0, 3, 1, 1];?d?u?d?l;-0.38592403818563986;2
[3, 1, 1, 1, 1, 2, 2, 2];?d?l?l?l?l?u?u?u;-0.3814357266178946;2
[1, 1, 1, 1, 2, 0, 1, 1];?l?l?l?l?u;-7.408515635980938;2
[3, 3, 3, 3, 3, 0, 4, 0];?d?d?d?d?d;-2119.7166800065575;2
[3, 2, 2, 3, 1, 4, 1, 0];?d?u?u?d?l?s?l;-0.0;2
