Array;Mask;Score;Generacion
[4, 1, 2, 2, 2, 4, 3, 2];?s?l?u?u?u?s?d?u;-0.0;1
[4, 4, 4, 2, 2, 4, 3, 0];?s?s?s?u?u?s?d;-0.0;1
[1, 2, 2, 4, 1, 2, 1, 2];?l?u?u?s?l?u?l?u;-0.0;1
[4, 1, 3, 4, 2, 2, 4, 2];?s?l?d?s?u?u?s?u;-0.0;1
[2, 4, 3, 1, 0, 2, 1, 2];?u?s?d?l;-0.0;1
[3, 2, 2, 4, 3, 1, 1, 0];?d?u?u?s?d?l?l;-0.0;1
[3, 3, 2, 1, 3, 2, 0, 4];?d?d?u?l?d?u;-0.20576330676448928;1
[4, 4, 3, 1, 3, 0, 3, 2];?s?s?d?l?d;-0.0;1
[2, 1, 2, 3, 1, 1, 2, 1];?u?l?u?d?l?l?u?l;-0.6359832721135835;1
[4, 2, 3, 2, 3, 1, 0, 1];?s?u?d?u?d?l;-0.0;1
[2, 2, 3, 1, 1, 1, 3, 0];?u?u?d?l?l?l?d;-0.16249984562514666;1
[2, 2, 2, 4, 3, 1, 1, 0];?u?u?u?s?d?l?l;-0.17063696218428964;1
[1, 3, 2, 4, 3, 3, 4, 4];?l?d?u?s?d?d?s?s;-0.0;1
[1, 3, 3, 2, 3, 4, 1, 2];?l?d?d?u?d?s?l?u;-0.0;1
[1, 3, 3, 4, 3, 4, 2, 2];?l?d?d?s?d?s?u?u;-0.0;1
[2, 2, 4, 2, 1, 0, 4, 3];?u?u?s?u?l;-0.0;1
[4, 3, 1, 2, 4, 1, 0, 0];?s?d?l?u?s?l;-0.0;1
[1, 4, 3, 3, 2, 2, 2, 1];?l?s?d?d?u?u?u?l;-0.0;1
[4, 3, 4, 3, 3, 4, 3, 1];?s?d?s?d?d?s?d?l;-0.0;1
[3, 2, 2, 1, 3, 4, 0, 4];?d?u?u?l?d?s;-0.0;1
[4, 2, 2, 2, 1, 2, 4, 3];?s?u?u?u?l?u?s?d;-0.0;1
[3, 4, 1, 3, 0, 2, 4, 3];?d?s?l?d;-0.0;1
[3, 3, 3, 4, 4, 3, 0, 4];?d?d?d?s?s?d;-0.0;1
[1, 4, 4, 3, 4, 2, 1, 3];?l?s?s?d?s?u?l?d;-0.0;1
[1, 2, 4, 3, 3, 4, 3, 1];?l?u?s?d?d?s?d?l;-0.0;1
[2, 1, 3, 3, 0, 4, 2, 4];?u?l?d?d;-0.4026535675408074;1
[4, 4, 3, 4, 3, 1, 1, 4];?s?s?d?s?d?l?l?s;-0.0;1
[3, 2, 1, 3, 3, 0, 4, 0];?d?u?l?d?d;-0.0;1
[3, 4, 4, 1, 0, 1, 2, 4];?d?s?s?l;-0.0;1
[1, 1, 4, 4, 1, 1, 2, 2];?l?l?s?s?l?l?u?u;-0.0;1
[3, 1, 4, 4, 4, 4, 0, 3];?d?l?s?s?s?s;-0.0;1
[3, 4, 1, 3, 0, 1, 2, 0];?d?s?l?d;-0.0;1
[2, 4, 4, 3, 0, 1, 0, 2];?u?s?s?d;-0.0;1
[4, 4, 2, 2, 4, 2, 3, 2];?s?s?u?u?s?u?d?u;-0.0;1
[1, 1, 3, 1, 2, 0, 2, 0];?l?l?d?l?u;-2.670431564336756;1
[2, 3, 1, 2, 0, 4, 4, 0];?u?d?l?u;-0.6151167399304877;1
[2, 2, 2, 2, 3, 3, 2, 1];?u?u?u?u?d?d?u?l;-0.874248401363944;1
[4, 2, 4, 1, 0, 1, 1, 3];?s?u?s?l;-0.0;1
[4, 3, 2, 3, 4, 1, 0, 0];?s?d?u?d?s?l;-0.0;1
[4, 1, 2, 4, 1, 2, 2, 2];?s?l?u?s?l?u?u?u;-0.0;1
[2, 3, 3, 1, 4, 2, 2, 2];?u?d?d?l?s?u?u?u;-0.0;1
[1, 3, 3, 4, 2, 4, 0, 3];?l?d?d?s?u?s;-0.0;1
[1, 3, 4, 3, 4, 0, 3, 3];?l?d?s?d?s;-0.0;1
[2, 2, 2, 2, 0, 2, 4, 3];?u?u?u?u;-164.77929244013555;1
[4, 1, 3, 4, 4, 2, 2, 4];?s?l?d?s?s?u?u?s;-0.0;1
[2, 1, 4, 4, 3, 4, 4, 2];?u?l?s?s?d?s?s?u;-0.0;1
[3, 4, 2, 1, 3, 0, 4, 1];?d?s?u?l?d;-0.0;1
[1, 2, 2, 3, 4, 1, 2, 1];?l?u?u?d?s?l?u?l;-0.0;1
[1, 3, 1, 4, 2, 4, 2, 0];?l?d?l?s?u?s?u;-0.0;1
