Evaluations;BestFitness;SolutionArray
300;0.0;[2, 2, 4, 4, 2, 1, 2, 4]
600;73.68548601776966;[1, 1, 3, 3, 0, 1, 2, 3]
900;73.68548601776966;[1, 1, 3, 3, 0, 2, 4, 3]
1200;2219.507307763226;[3, 3, 3, 3, 0, 0, 2, 2]
1500;2845.836087055281;[1, 1, 1, 1, 0, 3, 1, 2]
1800;2845.836087055281;[1, 1, 1, 1, 0, 2, 1, 0]
2100;2845.836087055281;[1, 1, 1, 1, 0, 2, 4, 3]
2400;2845.836087055281;[1, 1, 1, 1, 0, 2, 0, 0]
2700;2845.836087055281;[1, 1, 1, 1, 0, 2, 4, 3]
3000;2845.836087055281;[1, 1, 1, 1, 0, 2, 4, 0]
3300;6004.084712492325;[1, 1, 1, 1, 1, 0, 1, 0]
3600;6004.084712492325;[1, 1, 1, 1, 1, 0, 1, 0]
3900;6004.084712492325;[1, 1, 1, 1, 1, 0, 1, 0]
4200;6004.084712492325;[1, 1, 1, 1, 1, 0, 4, 1]
4500;6004.084712492325;[1, 1, 1, 1, 1, 0, 4, 0]
4800;6004.084712492325;[1, 1, 1, 1, 1, 0, 1, 0]
5100;6004.084712492325;[1, 1, 1, 1, 1, 0, 1, 2]
5400;6004.084712492325;[1, 1, 1, 1, 1, 0, 1, 0]
5700;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
6000;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 0]
6300;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 0]
6600;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
6900;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 0]
7200;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 1]
7500;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
7800;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
8100;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 0]
8400;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 0]
8700;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 0]
9000;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 1]
9300;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
9600;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 0]
9900;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
10200;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 1]
10500;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
10800;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
11100;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
11400;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 0]
11700;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
12000;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 0]
12300;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
12600;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 0]
12900;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 4]
13200;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 0]
13500;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
13800;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 4]
14100;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
14400;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 0]
14700;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
15000;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 0]
15300;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 4]
15600;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 3]
15900;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 0]
16200;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 0]
16500;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 0]
16800;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
17100;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
17400;16369.863922706683;[1, 1, 1, 1, 1, 1, 0, 2]
