Array;Mask;Score;Generacion
[4, 3, 3, 2, 4, 1, 1, 1];?s?d?d?u?s?l?l?l;-0.0;1
[4, 2, 4, 3, 0, 2, 0, 2];?s?u?s?d;-0.0;1
[1, 4, 4, 4, 4, 1, 4, 4];?l?s?s?s?s?l?s?s;-0.0;1
[4, 2, 4, 4, 0, 2, 4, 4];?s?u?s?s;-0.0;1
[4, 3, 1, 2, 4, 0, 1, 0];?s?d?l?u?s;-0.0;1
[4, 2, 4, 2, 3, 1, 3, 1];?s?u?s?u?d?l?d?l;-0.13178526066202062;1
[1, 4, 3, 3, 4, 4, 4, 0];?l?s?d?d?s?s?s;-0.0;1
[1, 1, 2, 3, 4, 4, 1, 0];?l?l?u?d?s?s?l;-0.0;1
[1, 1, 1, 4, 3, 0, 3, 3];?l?l?l?s?d;-1.5968905347507334;1
[2, 2, 4, 1, 2, 1, 1, 2];?u?u?s?l?u?l?l?u;-0.0;1
[4, 3, 1, 2, 4, 2, 0, 4];?s?d?l?u?s?u;-0.0;1
[3, 4, 2, 3, 2, 4, 2, 3];?d?s?u?d?u?s?u?d;-0.0;1
[2, 1, 3, 3, 4, 1, 1, 2];?u?l?d?d?s?l?l?u;-0.0;1
[2, 3, 3, 4, 2, 4, 4, 4];?u?d?d?s?u?s?s?s;-0.0;1
[1, 1, 3, 4, 4, 0, 2, 3];?l?l?d?s?s;-0.0;1
[1, 3, 3, 1, 3, 2, 4, 0];?l?d?d?l?d?u?s;-0.0;1
[1, 2, 2, 4, 3, 1, 3, 1];?l?u?u?s?d?l?d?l;-0.0;1
[2, 1, 3, 1, 1, 0, 3, 1];?u?l?d?l?l;-4.551353720515477;1
[2, 4, 2, 3, 4, 0, 0, 2];?u?s?u?d?s;-0.0;1
[2, 1, 1, 3, 3, 4, 1, 4];?u?l?l?d?d?s?l?s;-0.0;1
[1, 4, 2, 1, 4, 1, 1, 2];?l?s?u?l?s?l?l?u;-0.0;1
[4, 2, 2, 4, 4, 3, 0, 1];?s?u?u?s?s?d;-0.0;1
[3, 3, 2, 1, 3, 4, 1, 3];?d?d?u?l?d?s?l?d;-0.0;1
[2, 1, 1, 3, 3, 1, 3, 1];?u?l?l?d?d?l?d?l;-0.5548771668415763;1
[4, 3, 4, 1, 4, 2, 0, 3];?s?d?s?l?s?u;-0.0;1
[2, 3, 1, 4, 1, 3, 0, 2];?u?d?l?s?l?d;-0.0;1
[4, 1, 1, 4, 4, 1, 0, 4];?s?l?l?s?s?l;-0.0;1
[2, 4, 1, 4, 4, 2, 0, 1];?u?s?l?s?s?u;-0.0;1
[1, 4, 3, 3, 2, 3, 3, 1];?l?s?d?d?u?d?d?l;-0.0;1
[3, 2, 4, 1, 4, 2, 4, 0];?d?u?s?l?s?u?s;-0.0;1
[2, 2, 4, 1, 3, 1, 4, 3];?u?u?s?l?d?l?s?d;-0.0;1
[3, 4, 3, 2, 4, 1, 4, 2];?d?s?d?u?s?l?s?u;-0.0;1
[4, 3, 3, 2, 2, 1, 0, 2];?s?d?d?u?u?l;-0.0;1
[2, 3, 1, 1, 0, 0, 2, 3];?u?d?l?l;-0.6863438395035263;1
[1, 2, 1, 1, 3, 2, 4, 0];?l?u?l?l?d?u?s;-0.0;1
[3, 2, 3, 1, 4, 3, 0, 3];?d?u?d?l?s?d;-0.0;1
[4, 1, 1, 2, 4, 4, 3, 1];?s?l?l?u?s?s?d?l;-0.0;1
[4, 3, 2, 1, 2, 0, 0, 3];?s?d?u?l?u;-0.0;1
[3, 4, 3, 2, 1, 3, 2, 2];?d?s?d?u?l?d?u?u;-0.0;1
[2, 3, 3, 3, 1, 1, 4, 1];?u?d?d?d?l?l?s?l;-0.0;1
[1, 2, 2, 2, 1, 4, 0, 0];?l?u?u?u?l?s;-0.0;1
[1, 4, 1, 2, 2, 0, 1, 2];?l?s?l?u?u;-0.0;1
[3, 1, 2, 1, 0, 3, 3, 3];?d?l?u?l;-0.0;1
[1, 3, 4, 4, 2, 2, 1, 1];?l?d?s?s?u?u?l?l;-0.0;1
[4, 1, 2, 3, 2, 2, 2, 1];?s?l?u?d?u?u?u?l;-0.0;1
[1, 2, 4, 2, 0, 1, 2, 3];?l?u?s?u;-0.0;1
[2, 4, 3, 3, 0, 3, 3, 2];?u?s?d?d;-0.0;1
[2, 1, 3, 2, 4, 2, 2, 3];?u?l?d?u?s?u?u?d;-0.0;1
[2, 2, 2, 3, 4, 1, 2, 4];?u?u?u?d?s?l?u?s;-0.0;1
[2, 4, 3, 3, 4, 2, 4, 1];?u?s?d?d?s?u?s?l;-0.0;1
[1, 2, 4, 2, 1, 0, 4, 4];?l?u?s?u?l;-0.22840394974382214;1
[4, 2, 2, 1, 1, 4, 1, 2];?s?u?u?l?l?s?l?u;-0.0;1
[3, 4, 3, 4, 0, 4, 1, 4];?d?s?d?s;-0.0;1
[1, 2, 1, 3, 0, 3, 0, 2];?l?u?l?d;-0.6816257774510014;1
[1, 3, 4, 1, 4, 1, 4, 1];?l?d?s?l?s?l?s?l;-0.0;1
[2, 4, 4, 2, 0, 1, 3, 4];?u?s?s?u;-0.0;1
[3, 1, 1, 1, 0, 3, 0, 1];?d?l?l?l;-30.11973965592305;1
[4, 3, 3, 4, 0, 1, 2, 3];?s?d?d?s;-0.0;1
[3, 4, 4, 1, 0, 2, 3, 3];?d?s?s?l;-0.0;1
[1, 1, 4, 2, 2, 2, 4, 4];?l?l?s?u?u?u?s?s;-0.0;1
[2, 4, 2, 2, 4, 3, 0, 4];?u?s?u?u?s?d;-0.0;1
[3, 2, 4, 2, 4, 4, 0, 2];?d?u?s?u?s?s;-0.0;1
[3, 2, 2, 4, 0, 4, 4, 3];?d?u?u?s;-0.0;1
[1, 2, 2, 3, 2, 1, 4, 2];?l?u?u?d?u?l?s?u;-0.0;1
[2, 2, 1, 4, 0, 0, 2, 1];?u?u?l?s;-0.0;1
[3, 4, 4, 3, 1, 0, 2, 0];?d?s?s?d?l;-0.0;1
[1, 3, 4, 3, 1, 3, 2, 3];?l?d?s?d?l?d?u?d;-0.0;1
[2, 2, 3, 3, 4, 4, 4, 0];?u?u?d?d?s?s?s;-0.0;1
[4, 1, 4, 4, 4, 3, 3, 0];?s?l?s?s?s?d?d;-0.0;1
[4, 3, 3, 4, 0, 0, 4, 4];?s?d?d?s;-0.0;1
[1, 1, 1, 2, 2, 1, 2, 0];?l?l?l?u?u?l?u;-0.5571618324829806;1
[3, 4, 1, 4, 0, 3, 1, 4];?d?s?l?s;-0.0;1
[3, 4, 3, 4, 1, 0, 2, 3];?d?s?d?s?l;-0.0;1
[4, 2, 3, 1, 4, 3, 0, 3];?s?u?d?l?s?d;-0.0;1
[2, 3, 2, 1, 0, 4, 4, 3];?u?d?u?l;-0.22811077515463057;1
[4, 3, 3, 4, 1, 1, 0, 0];?s?d?d?s?l?l;-0.0;1
[3, 3, 4, 2, 3, 4, 4, 0];?d?d?s?u?d?s?s;-0.0;1
[4, 1, 2, 1, 2, 3, 0, 4];?s?l?u?l?u?d;-0.0;1
[1, 1, 1, 2, 0, 3, 0, 0];?l?l?l?u;-2.73427184176222;1
[2, 4, 4, 1, 4, 2, 2, 3];?u?s?s?l?s?u?u?d;-0.0;1
[2, 1, 2, 2, 3, 0, 0, 3];?u?l?u?u?d;-1.7460520127068935;1
[4, 1, 1, 3, 0, 0, 1, 2];?s?l?l?d;-0.0;1
[3, 1, 3, 1, 4, 1, 3, 0];?d?l?d?l?s?l?d;-0.0;1
[2, 4, 1, 1, 0, 3, 0, 3];?u?s?l?l;-0.22790973498200198;1
[4, 1, 1, 2, 1, 4, 0, 3];?s?l?l?u?l?s;-0.0;1
[2, 1, 1, 3, 1, 2, 2, 4];?u?l?l?d?l?u?u?s;-0.0;1
[2, 4, 1, 1, 1, 0, 1, 1];?u?s?l?l?l;-0.4561976156831617;1
[4, 2, 3, 3, 1, 1, 0, 3];?s?u?d?d?l?l;-0.0;1
[4, 2, 3, 2, 1, 4, 1, 0];?s?u?d?u?l?s?l;-0.0;1
[3, 4, 1, 2, 1, 0, 4, 2];?d?s?l?u?l;-0.0;1
[3, 3, 3, 1, 1, 4, 4, 4];?d?d?d?l?l?s?s?s;-0.0;1
[2, 1, 1, 2, 0, 1, 1, 1];?u?l?l?u;-6.177117166872075;1
[1, 1, 3, 2, 3, 4, 0, 1];?l?l?d?u?d?s;-0.0;1
[4, 2, 3, 4, 3, 4, 0, 2];?s?u?d?s?d?s;-0.0;1
[4, 4, 1, 3, 2, 1, 4, 1];?s?s?l?d?u?l?s?l;-0.0;1
