Evaluations;BestFitness;SolutionArray
50;2.7531301254105838;[3, 3, 1, 2, 0, 1, 2, 3]
100;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
150;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
200;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
250;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
300;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
350;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
400;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
450;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
500;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
550;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
600;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
650;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
700;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
750;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
800;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
850;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
900;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
950;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1000;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1050;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1100;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1150;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1200;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1250;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1300;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1350;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1400;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1450;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1500;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1550;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1600;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1650;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1700;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1750;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1800;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1850;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1900;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
1950;13917.238121908606;[1, 1, 1, 1, 1, 1, 0, 4]
