?d;-0.0;1
?s?u?s;-0.0;1
;-0.0;1
?d?u?u?l;-0.75;1
?u;-0.0;1
;-0.0;1
?s;-0.0;1
?d?u?l?u?s?l?s?l;-0.0;1
?s?u?d?s?l?s?s;-0.0;1
?u?l?l;-0.0;1
?d?s?d;-0.0;1
;-0.0;1
?u?l?u?d?d?d?s?s;-0.0;1
?s?s;-0.0;1
?l?l;-0.0;1
?l?u?d?s?d?s?u?s;-0.0;1
?u?u?s?s?s?d;-0.0;1
?s;-0.0;1
;-0.0;1
?s?l?l?d;-0.0;1
?u?s?u;-0.0;1
?l?u?d;-0.0;1
?l;-0.0;1
?s?d?s?l?d?d;-0.0;1
?u?s;-0.0;1
?s?l?s?l;-0.0;1
?u?l?u?s?u?s?d?u;-0.0;1
?s?u?l?u?l?d?l?d;-0.0;1
;-0.0;1
?s?s?d?l;-0.0;1
?s?s?d?l?l?u?u;-0.0;1
;-0.0;1
?d?s;-0.0;1
;-0.0;1
?l?d?d?d?s?l?s?s;-0.0;1
?s;-0.0;1
?s?l?l?u;-0.0;1
?l?l?u?u?s?u;-0.16666666666666666;1
?d?s?s;-0.0;1
?s?l?u?s?s?l?d;-0.0;1
?u?d?s?d?d?l?l?s;-0.0;1
?l?u?d;-0.0;1
?u?s?l;-0.0;1
?l?l?s?u?d?u?u?d;-0.0;1
?s;-0.0;1
?u?l;-0.0;1
?u?u?l;-0.0;1
?l?s;-0.0;1
?l?u;-0.0;1
?s?u?s?u;-0.0;1
?d;-0.0;2
;-0.0;2
?d?s?l?d?l?s;-0.0;2
?d?s?s;-0.0;2
?u;-0.0;2
?u;-0.0;2
?u?s;-0.0;2
;-0.0;2
?s?s?u?u?s?u;-0.0;2
?l?l?d?l?l?u?u;-0.42857142857142855;2
;-0.0;2
?d;-0.0;2
?l?l?u?s?s?l?l;-0.0;2
?s?l;-0.0;2
?s?l;-0.0;2
?d?s?s?l;-0.0;2
?l?u?d?s?s?s?u?s;-0.0;2
?s;-0.0;2
?l?d?d?d?s?l?s?s;-0.0;2
?u?s?l;-0.0;2
?u?l?u?s?u?l?d?u;-0.0;2
?s?u?s?u;-0.0;2
;-0.0;2
?u?u;-0.0;2
?u?d?s?d?d?l?l?s;-0.0;2
;-0.0;2
?l;-0.0;2
?l?s?l;-0.0;2
?u?s;-0.0;2
?s?l;-0.0;2
?u?l?u?s?u?u?d?u;-0.0;2
?d?u?l?u?s?l?s?l;-0.0;2
?s?l?u?s?u?s?d?u;-0.0;2
?u;-0.0;2
?u;-0.0;2
?s;-0.0;2
?u?s;-0.0;2
?u?d?d;-0.0;2
?s;-0.0;2
?s?u?s?u;-0.0;2
?l?l;-0.0;2
;-0.0;2
;-0.0;2
?l?u?d?s?s?l?s?s;-0.0;2
?u?u?l;-0.0;2
?u?s?u;-0.0;2
?u?s;-0.0;2
?u;-0.0;2
?s?u?d;-0.0;2
?d?u?u?u?d?u?l;-0.0;2
?s?s;-0.0;3
?s?s?d?l?d?d;-0.0;3
?s?l?l?u?l?s;-0.0;3
?s?s?d?l;-0.0;3
?u?u?s?d?s?d;-0.0;3
?s;-0.0;3
?u?s?d;-0.0;3
?l;-0.0;3
;-0.0;3
;-0.0;3
?u;-0.0;3
?l;-0.0;3
?l?l?d?l?l?u?u;-0.42857142857142855;3
?l?u;-0.0;3
?d?s?d?u?l?u;-0.0;3
?l?l?d;-0.0;3
?s;-0.0;3
?s;-0.0;3
?s?l?l?u;-0.0;3
;-0.0;3
?l?l?s?u?d?u?u?d;-0.0;3
?u?s?d;-0.0;3
?u?d?s?d?d?l?l?s;-0.0;3
;-0.0;3
?d?u?d;-0.0;3
;-0.0;3
?s?u?d?s?l?s?s;-0.0;3
?u?l?u?s?u?s?d?u;-0.0;3
;-0.0;3
;-0.0;3
?l?d?d?d?s?l?u?s;-0.0;3
?l?u?d?s?d?s?s?s;-0.0;3
?d?s;-0.0;3
?s?u?s;-0.0;3
?l;-0.0;3
?s?u?s?u?d?u?u?d;-0.0;3
;-0.0;3
?d;-0.0;3
?d?d?u?l?d?d;-0.75;3
?s?s;-0.0;3
?s?l?l?u;-0.0;3
?d?l?l?d;-3.6;3
?d?l?d?l?l?u?u;-0.0;3
?s?d;-0.0;3
?l;-0.0;3
?s;-0.0;3
?u?l;-0.0;3
;-0.0;3
?s?u;-0.0;3
?s;-0.0;3
?s?u?d?l?l?u?u;-0.0;4
?l?l?d?l;-39.666666666666664;4
?d?d?u?l?d?d;-0.75;4
;-0.0;4
?u?s?u;-0.0;4
;-0.0;4
?u?l?u?d;-2.4;4
?s;-0.0;4
?d?s?s;-0.0;4
?d?u?l?d;-0.0;4
?u?s?d;-0.0;4
?s?d?s?l?d?d;-0.0;4
?l?l;-0.0;4
?l?l?d?l?l?u?u;-0.42857142857142855;4
?d?s?s;-0.0;4
?l?d?u?u?s?s;-0.0;4
?d?s;-0.0;4
;-0.0;4
;-0.0;4
?l?d?d?d?s?l?s?s;-0.0;4
?u?u?s?s?s?d;-0.0;4
?u?l?u?u?d?d?s?s;-0.0;4
?u?l?l;-0.0;4
?l?u;-0.0;4
?d?u?l;-0.0;4
?d?s?d?u?s?l?s?l;-0.0;4
?u?d?d?d?s?l?s?s;-0.0;4
?l;-0.0;4
?u?l?u?s?d?d;-0.0;4
?s?d?s?l?l?d?s?s;-0.0;4
;-0.0;4
?d?d?u?s?d?d;-0.0;4
?s?u?d;-0.0;4
?s?u?l?u?l?d?l?d;-0.0;4
?l?l?l;-0.0;4
?u?l?d?l?l?u?u;-0.5714285714285714;4
?s;-0.0;4
?s?u?l?u?l?d?l?d;-0.0;4
?s?s?u?d?s;-0.0;4
?s?l?l?u;-0.0;4
?s?u?d?s?l?s?d?u;-0.0;4
?u?l?u?s?l?s?s;-0.0;4
?s?l?d?l;-0.0;4
?s;-0.0;4
?d?u?u?l;-0.75;4
?u?l?s?l?s?s?u?d;-0.0;4
;-0.0;4
?s?s?d?l?l?u?u;-0.0;4
;-0.0;4
?l?l?d?l?l?u?u;-0.42857142857142855;4
?s?l;-0.0;5
?d?d?u?l?d?d;-0.75;5
?l?l?d?l;-39.666666666666664;5
?u?l?u?s?u?s?d?u;-0.0;5
?d?d?u?l?d?d;-0.75;5
?u?l?u?l;-4.6;5
?d?u?d;-0.0;5
?d?d?u?l?s?d;-0.0;5
?l?l?d?l?l?u?u;-0.42857142857142855;5
?l?l;-0.0;5
?l?u?d;-0.0;5
?d?u?u?l?d?l?u?d;-0.1111111111111111;5
;-0.0;5
?d?l?l?d;-3.6;5
?s?l?d?l?l?u?u;-0.0;5
?l;-0.0;5
?d?d?u?l?d?d;-0.75;5
?u?s?u;-0.0;5
?u?l?u?d;-2.4;5
?d?u?l?u?s?l;-0.0;5
?l?l;-0.0;5
?d;-0.0;5
;-0.0;5
;-0.0;5
?l?l?d?l?l?u?u;-0.42857142857142855;5
?d?u?u?l;-0.75;5
?s?l?d?l;-0.0;5
?l;-0.0;5
?s?l?u?d;-0.0;5
?d?s?s?l?s?s?l?l;-0.0;5
?u?s;-0.0;5
?d?d?s?l?l?u;-0.0;5
?s?s?s?s?d?s?u?s;-0.0;5
?l?u?d?l?d?d;-0.6;5
?s;-0.0;5
?l;-0.0;5
?l?l?d?l;-39.666666666666664;5
?l?s?d?l?l?u?u;-0.0;5
?l?l?u?l?u?l?s?d;-0.0;5
?u?l?d?l?l?u?u;-0.5714285714285714;5
?u?l?d?l?l?u?d;-0.16666666666666666;5
?l?l?d?l?l?u?u;-0.42857142857142855;5
?l?u?s?s?s?d;-0.0;5
?u;-0.0;5
?s?s?u?s?s?d;-0.0;5
?u?u?s;-0.0;5
?u?d?d?s?d?s?u?s;-0.0;5
?l?u?u?d;-0.2;5
?s?l?u?s;-0.0;5
?u;-0.0;5
?l?l?d?l;-39.666666666666664;6
;-0.0;6
;-0.0;6
?d?l?l?d;-3.6;6
?l?l?d?l;-39.666666666666664;6
?u;-0.0;6
?l?l?l?d;-181.0;6
?d?l?d?l?l?u?s;-0.0;6
?l?l?u?l?l?u?u;-0.7;6
?d?l?l?u;-0.0;6
?l?l?d?l;-39.666666666666664;6
?d?d?u?l?d?d;-0.75;6
?l?l?u?l;-1.2;6
?u?l?d?l?l?u?u;-0.5714285714285714;6
?s?s?l?d;-0.0;6
?d?l;-0.0;6
?l?l?d?l;-39.666666666666664;6
?l?l?d?l;-39.666666666666664;6
?d?s?l?d;-0.0;6
?d?u?u?l;-0.75;6
?d?u?u?l;-0.75;6
?u?s?u?s?u?u?u?u;-0.0;6
?l?u?u?d;-0.2;6
?u?l?u?l;-4.6;6
?d?d?u?l?d?d?s?s;-0.0;6
?d?d?u?l?d?d;-0.75;6
?l?l?d?l;-39.666666666666664;6
?s?d?u?l?d?d?d?s;-0.0;6
?d?u?u?l?l?u?u;-0.14285714285714285;6
?l?l?d?l;-39.666666666666664;6
?l?u?u?l?d;-5.0;6
?d?d?u?l;-3.6;6
?d?l?l?d;-3.6;6
?u?l?u?d;-2.4;6
?d?u?u;-0.0;6
;-0.0;6
?l?l?d?l;-39.666666666666664;6
?l?l?d?l;-39.666666666666664;6
?l?u?d;-0.0;6
?l?u?d?l?d?d;-0.6;6
?l?u?u?d;-0.2;6
?d?u?u?l?d?l?u?d;-0.1111111111111111;6
?l?l?d?l;-39.666666666666664;6
?l?l?d?d;-52.5;6
?l?u?u?l;-0.4;6
?d?l?d?l?l?u?u;-0.0;6
?d?l?l?d;-3.6;6
?u?l?u?d?s?d?s?s;-0.0;6
?l?l;-0.0;6
?u?l?u?u?s?u;-0.0;6
?d?u?u?l;-0.75;7
?l?l?d?l;-39.666666666666664;7
?d?l?d?l;-3.0;7
?l?d?u?l?d?d?d?s;-0.0;7
?s?u?u?l;-0.0;7
?l?l?d?l;-39.666666666666664;7
?d?l?u?d?s;-0.0;7
?d?u?d?l;-0.4;7
;-0.0;7
?u?l?d?l?l?u?u;-0.5714285714285714;7
?u?l?d?l;-1.4;7
?l?l?d?l;-39.666666666666664;7
?d?u?u?l;-0.75;7
?u?l?s?d?d;-0.0;7
?u?l?u?l;-4.6;7
?u?l?u?l;-4.6;7
?l?l?d?l;-39.666666666666664;7
?d;-0.0;7
?s?l?d?l;-0.0;7
?l?l?d?s;-0.2;7
?l?l?d?l;-39.666666666666664;7
?l?l?d?s?l?u?l?u;-0.0;7
?l?l?d?l;-39.666666666666664;7
?d?l?d?d;-1.0;7
?d?l?l;-0.0;7
?u?l?u?l;-4.6;7
?l?u?u?l;-0.4;7
?d?l?d?l;-3.0;7
?u?d?u?l;-0.2;7
?s?l?u?d;-0.0;7
?u?l?d?l;-1.4;7
