?l?u?u?l?l?l;-5.833333333333333;1
;-0.0;1
?s?s?s?u;-0.0;1
?u;-0.0;1
?d?u?l?u?s;-0.0;1
;-0.0;1
?d?l;-0.0;1
;-0.0;1
?u?u;-0.0;1
?l?d;-0.0;1
?d?s?s?d?u?d?d?u;-0.0;1
?l?d?u?u?u;-1.0;1
?s?s?l?l?d;-0.0;1
?s?s;-0.0;1
?l?s?s?s?u;-0.0;1
?d?d?u?u?l?d?d?l;-0.0;1
?l;-0.0;1
;-0.0;1
?l?s?l?s?d;-0.16666666666666666;1
?d;-0.0;1
;-0.0;1
?d?s;-0.0;1
;-0.0;1
?s?l?s?d?u?u?d?l;-0.0;1
?d?u?s?d?u?l?d?d;-0.0;1
?s?s?l;-0.0;1
;-0.0;1
;-0.0;1
?d;-0.0;1
?l?s?l?u?s?d;-0.0;1
?s?s;-0.0;1
?d?u?s?l;-0.0;1
?l?s?d?d?u;-0.0;1
?l;-0.0;1
?l?d;-0.0;1
?d?d?u;-0.0;1
?d?l?s;-0.0;1
?u?s?s;-0.0;1
;-0.0;1
?d;-0.0;1
?s?l?l;-0.0;1
?l?d?l?s?l?s?u;-0.0;1
?s?u;-0.0;1
?s?l?s;-0.0;1
?d?d?s?l?u;-0.0;1
?l;-0.0;1
?d?l?u?d?d;-0.25;1
?s?s?s?d?s;-0.0;1
?u?s;-0.0;1
?d;-0.0;1
?s?u?s;-0.0;2
?s?s?l?d;-0.0;2
?d;-0.0;2
?l?d;-0.0;2
?s?s?l?s?d;-0.0;2
?l?l?l?d?d?l?s?l;-0.0;2
?d;-0.0;2
?l?u?s?d?u?l?d?d;-0.0;2
;-0.0;2
;-0.0;2
?s?l;-0.0;2
?d?s?s?d?s;-0.0;2
?s?s?s;-0.0;2
?u;-0.0;2
?s?s;-0.0;2
?s?s?l?l?d;-0.0;2
?d?l;-0.0;2
;-0.0;2
;-0.0;2
;-0.0;2
?d?d?u?s?s?s?l?u;-0.0;2
?l?d?u?u?u;-1.0;2
?d;-0.0;2
?l?d?u?u?u;-1.0;2
?s?l?s?d?u?u?d?l;-0.0;2
;-0.0;2
;-0.0;2
?s?l?s?d?u?u?d?l;-0.0;2
;-0.0;2
?d;-0.0;2
