Array;Mask;Score;Generacion
[1, 4, 3, 2, 4, 1, 0, 3];?l?s?d?u?s?l;-0.0;1
[3, 3, 3, 1, 3, 1, 2, 0];?d?d?d?l?d?l?u;-0.0;1
[1, 3, 3, 1, 2, 0, 1, 3];?l?d?d?l?u;-1.6376924749259045;1
[4, 1, 1, 3, 0, 3, 3, 4];?s?l?l?d;-0.0;1
[3, 4, 4, 2, 3, 2, 0, 0];?d?s?s?u?d?u;-0.0;1
[1, 2, 1, 2, 4, 0, 1, 0];?l?u?l?u?s;-0.0;1
[2, 4, 1, 2, 0, 4, 0, 2];?u?s?l?u;-0.0;1
[1, 3, 1, 4, 3, 0, 1, 3];?l?d?l?s?d;-0.0;1
[4, 3, 3, 1, 0, 0, 0, 0];?s?d?d?l;-0.0;1
[1, 4, 3, 1, 3, 1, 3, 3];?l?s?d?l?d?l?d?d;-0.0;1
[4, 4, 4, 3, 3, 0, 2, 0];?s?s?s?d?d;-0.0;1
[1, 3, 2, 4, 4, 3, 1, 2];?l?d?u?s?s?d?l?u;-0.0;1
[1, 3, 4, 3, 0, 4, 0, 1];?l?d?s?d;-0.40883116192882457;1
[3, 1, 4, 4, 3, 2, 2, 1];?d?l?s?s?d?u?u?l;-0.0;1
[3, 4, 4, 1, 4, 4, 4, 0];?d?s?s?l?s?s?s;-0.0;1
[2, 3, 3, 2, 4, 2, 0, 4];?u?d?d?u?s?u;-0.0;1
[3, 4, 1, 3, 1, 2, 0, 4];?d?s?l?d?l?u;-0.0;1
[4, 1, 4, 1, 1, 3, 2, 3];?s?l?s?l?l?d?u?d;-0.0;1
[4, 1, 1, 4, 2, 3, 4, 4];?s?l?l?s?u?d?s?s;-0.0;1
[1, 1, 4, 4, 1, 0, 2, 2];?l?l?s?s?l;-0.2050805843648203;1
[1, 2, 3, 2, 3, 4, 3, 2];?l?u?d?u?d?s?d?u;-0.0;1
[4, 1, 2, 3, 2, 1, 2, 3];?s?l?u?d?u?l?u?d;-0.0;1
[1, 1, 4, 3, 1, 1, 2, 1];?l?l?s?d?l?l?u?l;-0.0;1
[2, 1, 3, 2, 2, 4, 3, 2];?u?l?d?u?u?s?d?u;-0.0;1
[1, 4, 4, 1, 1, 0, 4, 4];?l?s?s?l?l;-0.20430991771418064;1
[1, 3, 2, 2, 1, 0, 1, 3];?l?d?u?u?l;-1.2269604937125433;1
[4, 3, 2, 3, 1, 0, 0, 4];?s?d?u?d?l;-0.0;1
[4, 2, 2, 3, 0, 1, 3, 4];?s?u?u?d;-0.0;1
[2, 1, 1, 3, 0, 3, 4, 0];?u?l?l?d;-3.2037522346171836;1
[2, 1, 2, 2, 4, 4, 4, 4];?u?l?u?u?s?s?s?s;-0.0;1
[4, 1, 3, 3, 3, 0, 1, 1];?s?l?d?d?d;-0.0;1
[4, 2, 4, 1, 1, 4, 2, 3];?s?u?s?l?l?s?u?d;-0.0;1
[4, 1, 3, 4, 0, 2, 3, 3];?s?l?d?s;-0.0;1
[1, 3, 2, 3, 2, 4, 1, 2];?l?d?u?d?u?s?l?u;-0.0;1
[3, 2, 4, 3, 1, 0, 4, 2];?d?u?s?d?l;-0.0;1
