Array;Mask;Score;Generacion
[3, 2, 1, 2, 3, 4, 0, 3];?d?u?l?u?d?s;-0.0;1
[1, 2, 1, 4, 0, 4, 2, 3];?l?u?l?s;-0.0;1
[3, 1, 3, 2, 1, 1, 0, 4];?d?l?d?u?l?l;-0.3345259741856342;1
[2, 3, 2, 3, 2, 4, 3, 4];?u?d?u?d?u?s?d?s;-0.0;1
[3, 1, 4, 2, 2, 4, 3, 2];?d?l?s?u?u?s?d?u;-0.0;1
[1, 2, 4, 2, 1, 0, 3, 3];?l?u?s?u?l;-0.20509122560260415;1
[4, 1, 2, 1, 4, 3, 0, 3];?s?l?u?l?s?d;-0.0;1
[4, 3, 3, 3, 3, 1, 0, 2];?s?d?d?d?d?l;-0.0;1
[4, 1, 4, 4, 1, 2, 3, 3];?s?l?s?s?l?u?d?d;-0.0;1
[1, 4, 4, 4, 1, 1, 3, 3];?l?s?s?s?l?l?d?d;-0.0;1
[3, 1, 4, 3, 0, 0, 0, 2];?d?l?s?d;-0.0;1
[3, 4, 4, 4, 4, 3, 1, 4];?d?s?s?s?s?d?l?s;-0.0;1
[4, 4, 4, 4, 4, 4, 3, 4];?s?s?s?s?s?s?d?s;-0.0;1
[4, 3, 1, 3, 2, 3, 2, 0];?s?d?l?d?u?d?u;-0.0;1
[4, 2, 3, 2, 3, 4, 3, 1];?s?u?d?u?d?s?d?l;-0.0;1
[3, 2, 2, 2, 1, 0, 3, 3];?d?u?u?u?l;-3.4865965997479393;1
[3, 4, 3, 4, 3, 3, 1, 4];?d?s?d?s?d?d?l?s;-0.0;1
[2, 4, 2, 1, 2, 4, 3, 1];?u?s?u?l?u?s?d?l;-0.0;1
[1, 4, 4, 1, 4, 2, 3, 2];?l?s?s?l?s?u?d?u;-0.0;1
[4, 2, 2, 2, 3, 3, 3, 4];?s?u?u?u?d?d?d?s;-0.0;1
[1, 3, 3, 2, 2, 3, 2, 1];?l?d?d?u?u?d?u?l;-0.16677284537822415;1
[1, 4, 4, 2, 1, 0, 2, 0];?l?s?s?u?l;-0.0;1
[2, 4, 4, 1, 1, 3, 2, 1];?u?s?s?l?l?d?u?l;-0.0;1
[4, 3, 2, 3, 2, 3, 1, 0];?s?d?u?d?u?d?l;-0.0;1
[1, 2, 1, 3, 1, 0, 1, 0];?l?u?l?d?l;-2.4116254817975533;1
[3, 2, 3, 4, 0, 0, 4, 4];?d?u?d?s;-0.0;1
[3, 2, 1, 2, 0, 3, 2, 0];?d?u?l?u;-0.0;1
[3, 4, 4, 3, 0, 1, 4, 4];?d?s?s?d;-0.0;1
[1, 2, 4, 2, 1, 3, 0, 1];?l?u?s?u?l?d;-0.199986320935648;1
[3, 2, 3, 3, 4, 1, 4, 2];?d?u?d?d?s?l?s?u;-0.0;1
[2, 1, 4, 3, 2, 2, 3, 1];?u?l?s?d?u?u?d?l;-0.0;1
[2, 2, 3, 3, 3, 3, 4, 3];?u?u?d?d?d?d?s?d;-0.0;1
[3, 1, 1, 4, 1, 3, 1, 0];?d?l?l?s?l?d?l;-0.0;1
[4, 3, 4, 2, 3, 3, 4, 0];?s?d?s?u?d?d?s;-0.0;1
[3, 2, 1, 4, 3, 0, 4, 4];?d?u?l?s?d;-0.0;1
[3, 1, 2, 3, 1, 4, 1, 4];?d?l?u?d?l?s?l?s;-0.0;1
[4, 3, 4, 3, 3, 0, 4, 3];?s?d?s?d?d;-0.0;1
[4, 3, 1, 1, 0, 1, 3, 4];?s?d?l?l;-0.0;1
[1, 4, 4, 1, 2, 4, 3, 2];?l?s?s?l?u?s?d?u;-0.0;1
[3, 4, 4, 4, 2, 0, 2, 3];?d?s?s?s?u;-0.0;1
[3, 2, 1, 1, 2, 1, 1, 4];?d?u?l?l?u?l?l?s;-0.0;1
[2, 1, 1, 4, 4, 2, 1, 4];?u?l?l?s?s?u?l?s;-0.05577505207577175;1
[1, 1, 3, 1, 0, 0, 0, 1];?l?l?d?l;-48.596817929367184;1
[3, 4, 2, 3, 2, 1, 1, 4];?d?s?u?d?u?l?l?s;-0.0;1
[4, 2, 4, 3, 0, 2, 0, 4];?s?u?s?d;-0.0;1
[1, 1, 3, 3, 0, 1, 2, 2];?l?l?d?d;-63.30091991308281;1
[1, 1, 4, 2, 0, 2, 1, 3];?l?l?s?u;-0.0;1
[3, 2, 4, 2, 1, 2, 2, 1];?d?u?s?u?l?u?u?l;-0.0;1
[1, 4, 4, 1, 4, 4, 3, 3];?l?s?s?l?s?s?d?d;-0.0;1
[2, 4, 2, 1, 1, 2, 3, 4];?u?s?u?l?l?u?d?s;-0.0;1
[4, 2, 2, 2, 1, 1, 0, 1];?s?u?u?u?l?l;-0.0;1
[2, 2, 1, 2, 0, 3, 2, 3];?u?u?l?u;-0.6015585178079368;1
[2, 1, 4, 3, 0, 2, 2, 2];?u?l?s?d;-0.0;1
[3, 1, 3, 3, 3, 1, 1, 0];?d?l?d?d?d?l?l;-0.5024575197289946;1
[4, 2, 3, 4, 0, 3, 0, 3];?s?u?d?s;-0.0;1
[1, 4, 4, 4, 2, 3, 1, 0];?l?s?s?s?u?d?l;-0.0;1
[3, 2, 3, 2, 1, 3, 3, 2];?d?u?d?u?l?d?d?u;-0.0;1
[2, 2, 3, 3, 3, 2, 2, 0];?u?u?d?d?d?u?u;-6.526825251784835;1
[4, 4, 4, 4, 3, 1, 2, 3];?s?s?s?s?d?l?u?d;-0.0;1
[4, 1, 4, 3, 4, 4, 2, 0];?s?l?s?d?s?s?u;-0.0;1
[3, 2, 1, 1, 3, 0, 4, 2];?d?u?l?l?d;-1.8406692182432407;1
[2, 1, 3, 4, 4, 2, 0, 2];?u?l?d?s?s?u;-0.0;1
