Array;Mask;Score;Generacion
[4, 3, 2, 1, 1, 0, 4, 1];?s?d?u?l?l;-0.0;1
[1, 3, 1, 3, 1, 2, 2, 2];?l?d?l?d?l?u?u?u;-0.5733704953863743;1
[3, 3, 1, 2, 0, 3, 3, 1];?d?d?l?u;-3.021152904173864;1
[2, 3, 3, 1, 0, 3, 2, 4];?u?d?d?l;-0.20037618625206965;1
[1, 1, 1, 1, 3, 4, 1, 4];?l?l?l?l?d?s?l?s;-0.0;1
[2, 2, 1, 4, 0, 2, 3, 4];?u?u?l?s;-0.0;1
[1, 1, 4, 1, 0, 0, 1, 0];?l?l?s?l;-0.8206160077154318;1
[1, 3, 2, 2, 4, 0, 4, 2];?l?d?u?u?s;-0.0;1
[4, 1, 4, 4, 3, 0, 2, 3];?s?l?s?s?d;-0.0;1
[3, 1, 2, 3, 4, 0, 4, 2];?d?l?u?d?s;-0.0;1
[3, 4, 1, 2, 3, 1, 1, 4];?d?s?l?u?d?l?l?s;-0.0;1
[1, 2, 3, 2, 1, 2, 0, 3];?l?u?d?u?l?u;-0.805441076649196;1
[1, 4, 3, 4, 1, 4, 3, 4];?l?s?d?s?l?s?d?s;-0.0;1
[3, 1, 2, 3, 4, 3, 0, 4];?d?l?u?d?s?d;-0.0;1
[4, 4, 4, 4, 0, 0, 1, 0];?s?s?s?s;-1.2320113509312465;1
[4, 2, 4, 4, 0, 0, 1, 4];?s?u?s?s;-0.0;1
[4, 1, 2, 4, 2, 1, 2, 4];?s?l?u?s?u?l?u?s;-0.0;1
[1, 4, 4, 1, 0, 3, 3, 0];?l?s?s?l;-0.20522696665923745;1
[1, 1, 4, 4, 3, 1, 3, 4];?l?l?s?s?d?l?d?s;-0.0;1
[2, 4, 1, 2, 1, 3, 3, 0];?u?s?l?u?l?d?d;-0.0;1
[1, 3, 1, 4, 0, 0, 2, 1];?l?d?l?s;-0.0;1
[1, 2, 3, 1, 3, 2, 4, 2];?l?u?d?l?d?u?s?u;-0.0;1
[1, 4, 4, 4, 4, 1, 1, 4];?l?s?s?s?s?l?l?s;-0.0;1
[1, 2, 3, 3, 3, 4, 0, 1];?l?u?d?d?d?s;-0.0;1
[2, 3, 2, 3, 4, 1, 2, 0];?u?d?u?d?s?l?u;-0.0;1
