Evaluations;BestFitness;SolutionArray
50;0.0;[3, 1, 2, 1, 4, 1, 0, 0]
100;11.38868808287679;[1, 3, 3, 3, 1, 0, 2, 1]
150;11.38868808287679;[1, 3, 3, 3, 1, 0, 2, 1]
200;11.38868808287679;[1, 3, 3, 3, 1, 0, 2, 1]
250;123.44099716421856;[1, 3, 3, 3, 3, 1, 0, 3]
300;123.44099716421856;[1, 3, 3, 3, 3, 1, 0, 3]
350;123.44099716421856;[1, 3, 3, 3, 3, 1, 0, 3]
400;123.44099716421856;[1, 3, 3, 3, 3, 1, 0, 3]
450;1777.3702020244527;[3, 3, 3, 3, 0, 0, 3, 4]
500;1777.3702020244527;[3, 3, 3, 3, 0, 0, 3, 4]
550;1777.3702020244527;[3, 3, 3, 3, 0, 0, 3, 4]
600;1777.3702020244527;[3, 3, 3, 3, 0, 0, 3, 4]
650;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
700;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
750;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
800;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
850;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
900;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
950;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1000;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1050;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1100;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1150;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1200;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1250;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1300;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1350;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1400;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1450;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1500;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1550;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1600;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1650;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1700;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1750;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1800;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1850;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1900;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
1950;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
2000;12446.96507359919;[3, 3, 3, 3, 3, 3, 0, 4]
