Array;Mask;Score;Generacion
[2, 1, 2, 2, 2, 0, 1, 0];?u?l?u?u?u;-6.4;1
[3, 2, 4, 3, 1, 3, 3, 1];?d?u?s?d?l?d?d?l;-0.0;1
[4, 1, 4, 3, 4, 1, 3, 3];?s?l?s?d?s?l?d?d;-0.0;1
[3, 2, 1, 2, 3, 2, 3, 3];?d?u?l?u?d?u?d?d;-0.0;1
[2, 3, 4, 3, 2, 1, 1, 4];?u?d?s?d?u?l?l?s;-0.0;1
[3, 1, 4, 3, 0, 4, 3, 3];?d?l?s?d;-0.0;1
[1, 3, 3, 2, 1, 3, 2, 2];?l?d?d?u?l?d?u?u;-0.3333333333333333;1
[2, 1, 3, 1, 3, 1, 3, 2];?u?l?d?l?d?l?d?u;-0.6666666666666666;1
[3, 1, 2, 1, 3, 4, 1, 3];?d?l?u?l?d?s?l?d;-0.0;1
[2, 3, 2, 2, 0, 2, 4, 2];?u?d?u?u;-0.4;1
[3, 1, 1, 1, 0, 3, 0, 0];?d?l?l?l;-33.0;1
[1, 2, 2, 1, 4, 3, 3, 4];?l?u?u?l?s?d?d?s;-0.0;1
[4, 1, 1, 4, 4, 2, 0, 1];?s?l?l?s?s?u;-0.0;1
[3, 1, 1, 4, 3, 2, 4, 3];?d?l?l?s?d?u?s?d;-0.0;1
[4, 2, 1, 4, 0, 4, 1, 2];?s?u?l?s;-0.0;1
[3, 3, 3, 1, 4, 0, 2, 2];?d?d?d?l?s;-0.0;1
[3, 2, 1, 4, 4, 4, 2, 4];?d?u?l?s?s?s?u?s;-0.0;1
[4, 1, 3, 1, 4, 2, 2, 4];?s?l?d?l?s?u?u?s;-0.0;1
[4, 2, 1, 1, 4, 1, 1, 1];?s?u?l?l?s?l?l?l;-0.0;1
[1, 1, 3, 4, 1, 0, 1, 3];?l?l?d?s?l;-0.0;1
[2, 2, 3, 4, 3, 3, 4, 3];?u?u?d?s?d?d?s?d;-0.0;1
[1, 2, 1, 2, 3, 4, 4, 4];?l?u?l?u?d?s?s?s;-0.0;1
[4, 1, 2, 1, 0, 4, 2, 3];?s?l?u?l;-0.0;1
[1, 1, 4, 3, 0, 3, 3, 3];?l?l?s?d;-0.2;1
[1, 4, 3, 4, 1, 3, 0, 1];?l?s?d?s?l?d;-0.0;1
[1, 3, 4, 1, 1, 2, 2, 3];?l?d?s?l?l?u?u?d;-0.0;1
[3, 4, 2, 3, 4, 3, 3, 1];?d?s?u?d?s?d?d?l;-0.0;1
[4, 3, 3, 3, 2, 4, 2, 3];?s?d?d?d?u?s?u?d;-0.0;1
[1, 2, 1, 4, 4, 2, 3, 3];?l?u?l?s?s?u?d?d;-0.0;1
[1, 2, 1, 3, 2, 0, 0, 1];?l?u?l?d?u;-3.4;1
[3, 2, 2, 4, 3, 3, 0, 4];?d?u?u?s?d?d;-0.0;1
[1, 4, 4, 2, 0, 4, 1, 0];?l?s?s?u;-0.0;1
[1, 2, 2, 4, 0, 0, 1, 0];?l?u?u?s;-0.0;1
[3, 1, 4, 1, 1, 1, 0, 4];?d?l?s?l?l?l;-0.16666666666666666;1
[4, 2, 1, 3, 4, 3, 3, 4];?s?u?l?d?s?d?d?s;-0.0;1
[4, 4, 2, 2, 3, 1, 4, 2];?s?s?u?u?d?l?s?u;-0.0;1
[3, 2, 1, 2, 4, 0, 0, 4];?d?u?l?u?s;-0.0;1
[1, 1, 3, 4, 1, 0, 1, 2];?l?l?d?s?l;-0.0;1
[2, 2, 3, 2, 0, 3, 1, 1];?u?u?d?u;-1.0;1
[3, 2, 4, 3, 4, 0, 4, 0];?d?u?s?d?s;-0.0;1
[1, 2, 2, 3, 4, 3, 2, 4];?l?u?u?d?s?d?u?s;-0.0;1
[3, 1, 1, 3, 4, 2, 1, 1];?d?l?l?d?s?u?l?l;-0.0;1
[3, 1, 2, 1, 1, 0, 4, 2];?d?l?u?l?l;-1.0;1
[2, 1, 4, 2, 4, 0, 4, 1];?u?l?s?u?s;-0.0;1
[4, 3, 2, 2, 0, 4, 3, 0];?s?d?u?u;-0.0;1
[2, 1, 3, 2, 2, 4, 1, 4];?u?l?d?u?u?s?l?s;-0.0;1
[3, 1, 1, 1, 3, 3, 1, 4];?d?l?l?l?d?d?l?s;-0.0;1
[4, 2, 4, 1, 0, 2, 0, 0];?s?u?s?l;-0.0;1
[2, 1, 2, 2, 0, 1, 2, 4];?u?l?u?u;-3.2;1
[4, 3, 1, 4, 3, 2, 4, 0];?s?d?l?s?d?u?s;-0.0;1
[3, 1, 1, 4, 3, 2, 4, 0];?d?l?l?s?d?u?s;-0.0;2
[3, 1, 1, 1, 0, 3, 0, 3];?d?l?l?l;-33.0;2
[2, 1, 3, 2, 2, 2, 2, 4];?u?l?d?u?u?u?u?s;-0.0;2
[4, 1, 3, 1, 4, 4, 1, 4];?s?l?d?l?s?s?l?s;-0.0;2
[3, 2, 3, 2, 2, 4, 1, 4];?d?u?d?u?u?s?l?s;-0.0;2
[2, 1, 1, 4, 4, 4, 2, 4];?u?l?l?s?s?s?u?s;-0.0;2
[2, 1, 3, 2, 2, 4, 1, 4];?u?l?d?u?u?s?l?s;-0.0;2
[2, 3, 2, 2, 0, 2, 4, 2];?u?d?u?u;-0.4;2
[2, 1, 2, 2, 0, 1, 2, 1];?u?l?u?u;-3.2;2
[2, 2, 3, 2, 0, 3, 1, 4];?u?u?d?u;-1.0;2
[3, 1, 1, 1, 0, 3, 0, 0];?d?l?l?l;-33.0;2
[3, 3, 3, 1, 4, 0, 2, 2];?d?d?d?l?s;-0.0;2
[3, 3, 3, 1, 4, 1, 3, 3];?d?d?d?l?s?l?d?d;-0.0;2
[4, 1, 4, 3, 4, 0, 2, 2];?s?l?s?d?s;-0.0;2
[3, 1, 1, 1, 3, 3, 1, 4];?d?l?l?l?d?d?l?s;-0.0;2
[1, 3, 3, 2, 1, 3, 2, 2];?l?d?d?u?l?d?u?u;-0.3333333333333333;2
[2, 2, 2, 2, 2, 0, 1, 0];?u?u?u?u?u;-307.75;2
[2, 4, 3, 2, 0, 3, 1, 1];?u?s?d?u;-0.0;2
[3, 2, 4, 3, 4, 0, 4, 0];?d?u?s?d?s;-0.0;2
[3, 2, 2, 4, 3, 3, 0, 4];?d?u?u?s?d?d;-0.0;2
[2, 1, 2, 2, 2, 0, 1, 0];?u?l?u?u?u;-6.4;2
[2, 1, 4, 2, 4, 0, 4, 1];?u?l?s?u?s;-0.0;2
[1, 3, 3, 2, 1, 2, 4, 3];?l?d?d?u?l?u?s?d;-0.0;2
[3, 1, 1, 4, 3, 3, 2, 2];?d?l?l?s?d?d?u?u;-0.0;2
[2, 1, 2, 2, 2, 0, 1, 0];?u?l?u?u?u;-6.4;2
[2, 1, 3, 1, 3, 1, 3, 2];?u?l?d?l?d?l?d?u;-0.6666666666666666;2
[4, 1, 2, 1, 3, 4, 1, 3];?s?l?u?l?d?s?l?d;-0.0;2
[3, 3, 1, 4, 3, 2, 4, 0];?d?d?l?s?d?u?s;-0.0;2
[2, 3, 4, 3, 2, 1, 1, 4];?u?d?s?d?u?l?l?s;-0.0;2
