?d?d?d?l?l?l,0.0
?d?l?l?l?d?l?l?l,0.0
?d?s,0.0
?u?s?d,0.0
?l,0.0
?l,0.0
?d?s,0.0
?s?u,0.0
?s?l?l?u?l?d?u?u,0.0
?s?d,0.0
?s?d,-0.0
?s?u,-0.0
?l?d,-0.0
?s,-0.0
?d?d?d?l?l?u,-189.5
?l,-0.0
?l,-0.0
?d?s,-0.0
?d?s,-0.0
?d?l?l?l?d?l?l?l,-17.0
?d?d?d?l?l?u,-0.8
?d?s,-0.0
?d?s,-0.0
?d?s?d?l?l?d,-189.5
?d?d?d?l?l?l?u,-189.5
?s?u,-0.0
?d?d?d?l?l?l,-189.5
?d?l?l?l?d?l?l?l,-17.0
?u?s?d,-0.0
?d?s,-0.0
?u?l?l?l?d?l?l?l,-17.0
?d?d?d?l?l?l,-189.5
?d?d?d?l?d?l?l?l,-17.0
?d?l?l?l?l?u,-0.8
?d?d?d?l?l?u,-0.8
?d?d?d?l?l?l,-189.5
?d?l?l?l?d?l?l?l,-17.0
?d?l?l,-17.0
?d?l?u,-0.0
?l?s?l?l?d?l?l?l,-17.0
?d?d?d?l?l?l,-189.5
?d?l?l?l?d?l?l?l,-17.0
?d?s?l?l?d?l?l?l,-17.0
?d?l?d?l?l?l,-189.5
?d,-189.5
?d?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?s?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?u?l?l?l,-189.5
?d?d?d?l?s?l,-189.5
?d?d?d?l?l?d,-189.5
,-189.5
?d?d?d?l?l?l,-189.5
?d?u?d?l?l?l,-189.5
?s?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l?s,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?l?d?l?l?l,-189.5
?d?d?d,-189.5
?d?d?d?l?l?s,-189.5
?d?d?d?l?l?l?u,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?s?l?d?s,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l?s,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l,-189.5
?d?d?l?l?s?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?l?d?d?l?l?l,-189.5
?d?l?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?s?d,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?s?s,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?d?u,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?s?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?d?l,-189.5
?d?d,-189.5
?d?d?u?l?l?l,-189.5
?d,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?u?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d?d?d?l?l?l,-189.5
?d,-189.5
?d?d?d?l?l?l,-189.5
?d?s?d?s?d?l,-189.5
?d?d?d?l?l?l,-189.5
