Array;Mask;Score;Generacion
[4, 2, 1, 2, 2, 1, 3, 1];?s?u?l?u?u?l?d?l;-0.0;1
[2, 1, 3, 1, 4, 2, 1, 3];?u?l?d?l?s?u?l?d;-0.0;1
[1, 4, 2, 1, 1, 4, 1, 3];?l?s?u?l?l?s?l?d;-0.0;1
[1, 4, 3, 3, 0, 2, 2, 3];?l?s?d?d;-0.8;1
[1, 3, 3, 2, 0, 3, 3, 0];?l?d?d?u;-0.2;1
[1, 1, 3, 1, 2, 2, 0, 3];?l?l?d?l?u?u;-2.5;1
[4, 3, 3, 1, 3, 3, 0, 3];?s?d?d?l?d?d;-0.0;1
[1, 3, 2, 1, 2, 0, 1, 3];?l?d?u?l?u;-1.6;1
[2, 1, 4, 2, 0, 1, 2, 2];?u?l?s?u;-0.0;1
[1, 3, 4, 3, 0, 2, 2, 3];?l?d?s?d;-0.4;1
[2, 4, 4, 1, 2, 0, 3, 3];?u?s?s?l?u;-0.0;1
[2, 2, 4, 2, 1, 3, 1, 3];?u?u?s?u?l?d?l?d;-0.0;1
[3, 3, 3, 1, 2, 1, 3, 0];?d?d?d?l?u?l?d;-0.16666666666666666;1
[1, 4, 4, 2, 4, 0, 4, 3];?l?s?s?u?s;-0.0;1
[3, 3, 2, 4, 1, 4, 3, 3];?d?d?u?s?l?s?d?d;-0.0;1
[1, 1, 4, 3, 0, 0, 2, 2];?l?l?s?d;-0.2;1
[1, 1, 1, 3, 2, 3, 4, 2];?l?l?l?d?u?d?s?u;-0.0;1
[4, 4, 1, 2, 0, 4, 2, 4];?s?s?l?u;-0.0;1
[4, 4, 2, 2, 0, 4, 2, 3];?s?s?u?u;-0.0;1
[2, 1, 1, 3, 3, 0, 4, 4];?u?l?l?d?d;-7.2;1
[2, 1, 4, 3, 1, 2, 0, 1];?u?l?s?d?l?u;-0.0;1
[1, 3, 1, 1, 4, 3, 3, 1];?l?d?l?l?s?d?d?l;-0.0;1
[1, 4, 4, 4, 4, 2, 3, 4];?l?s?s?s?s?u?d?s;-0.0;1
[1, 2, 4, 4, 3, 2, 1, 0];?l?u?s?s?d?u?l;-0.0;1
[2, 4, 4, 4, 0, 4, 4, 3];?u?s?s?s;-0.0;1
[2, 4, 1, 2, 1, 3, 4, 4];?u?s?l?u?l?d?s?s;-0.0;1
[3, 1, 2, 1, 2, 4, 3, 2];?d?l?u?l?u?s?d?u;-0.0;1
[1, 3, 1, 1, 3, 4, 0, 3];?l?d?l?l?d?s;-0.0;1
[2, 2, 4, 4, 0, 3, 3, 4];?u?u?s?s;-0.0;1
[1, 2, 2, 4, 4, 4, 2, 1];?l?u?u?s?s?s?u?l;-0.0;1
[2, 1, 1, 4, 4, 1, 1, 2];?u?l?l?s?s?l?l?u;-0.0;1
[2, 1, 1, 4, 3, 0, 2, 1];?u?l?l?s?d;-0.5;1
[1, 4, 3, 2, 2, 3, 3, 3];?l?s?d?u?u?d?d?d;-0.0;1
[2, 1, 2, 1, 1, 2, 0, 3];?u?l?u?l?l?u;-74.5;1
[2, 2, 2, 4, 2, 4, 0, 4];?u?u?u?s?u?s;-0.2;1
[2, 4, 4, 4, 3, 0, 0, 2];?u?s?s?s?d;-0.0;1
[4, 1, 3, 3, 2, 0, 4, 4];?s?l?d?d?u;-0.0;1
[3, 2, 3, 1, 1, 4, 2, 1];?d?u?d?l?l?s?u?l;-0.0;1
[4, 3, 4, 1, 2, 3, 3, 1];?s?d?s?l?u?d?d?l;-0.0;1
[1, 3, 3, 1, 0, 2, 1, 3];?l?d?d?l;-20.5;1
[1, 3, 1, 3, 3, 2, 2, 2];?l?d?l?d?d?u?u?u;-0.6666666666666666;1
[2, 3, 3, 1, 1, 2, 3, 2];?u?d?d?l?l?u?d?u;-0.2;1
[2, 3, 2, 2, 1, 2, 2, 0];?u?d?u?u?l?u?u;-0.3333333333333333;1
