Evaluations;BestFitness;SolutionArray
50;0.0;[3, 3, 4, 1, 3, 0, 2, 4]
100;4.0;[1, 1, 2, 2, 3, 0, 0, 4]
150;4.0;[1, 1, 2, 2, 3, 0, 0, 4]
200;7.25;[3, 3, 1, 3, 3, 0, 3, 2]
250;7.25;[3, 3, 1, 3, 3, 0, 3, 2]
300;7.25;[3, 3, 1, 3, 3, 0, 3, 2]
350;47.6;[1, 1, 3, 1, 0, 0, 0, 4]
400;47.6;[1, 1, 3, 1, 0, 0, 0, 4]
450;271.4;[1, 1, 1, 3, 3, 0, 3, 2]
500;2110.2;[3, 3, 3, 3, 3, 0, 4, 0]
550;2110.2;[3, 3, 3, 3, 3, 0, 4, 0]
600;2110.2;[3, 3, 3, 3, 3, 0, 3, 3]
650;2493.2;[1, 1, 1, 1, 0, 0, 3, 2]
700;2493.2;[1, 1, 1, 1, 0, 0, 3, 2]
750;2493.2;[1, 1, 1, 1, 0, 0, 0, 0]
800;2493.2;[1, 1, 1, 1, 0, 0, 0, 0]
850;2493.2;[1, 1, 1, 1, 0, 0, 0, 0]
900;2493.2;[1, 1, 1, 1, 0, 0, 0, 0]
950;2493.2;[1, 1, 1, 1, 0, 0, 0, 1]
1000;2493.2;[1, 1, 1, 1, 0, 0, 0, 0]
1050;2493.2;[1, 1, 1, 1, 0, 0, 0, 1]
1100;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
1150;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
1200;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
1250;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
1300;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
1350;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
1400;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
1450;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
1500;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
1550;11367.0;[3, 3, 3, 3, 3, 3, 0, 1]
1600;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
1650;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
1700;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
1750;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
1800;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
1850;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
1900;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
1950;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2000;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2050;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2100;11367.0;[3, 3, 3, 3, 3, 3, 0, 1]
2150;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2200;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2250;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2300;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2350;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2400;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2450;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2500;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2550;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2600;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2650;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2700;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2750;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2800;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2850;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2900;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2950;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3000;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3050;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
3100;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3150;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
3200;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3250;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
3300;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3350;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3400;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3450;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3500;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3550;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
3600;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3650;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3700;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
3750;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3800;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
3850;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
3900;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
3950;11367.0;[3, 3, 3, 3, 3, 3, 0, 2]
4000;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
4050;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
4100;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
4150;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
4200;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
4250;11367.0;[3, 3, 3, 3, 3, 3, 0, 2]
4300;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
4350;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
4400;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
4450;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
4500;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
4550;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
4600;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
4650;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
4700;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
4750;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
4800;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
4850;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
4900;11367.0;[3, 3, 3, 3, 3, 3, 0, 2]
4950;11367.0;[3, 3, 3, 3, 3, 3, 0, 2]
5000;11367.0;[3, 3, 3, 3, 3, 3, 0, 2]
