Evaluations;BestFitness;SolutionArray
50;0.3333333333333333;[3, 2, 2, 1, 2, 1, 0, 1]
100;5.6;[2, 2, 2, 3, 0, 1, 2, 2]
150;1942.8;[3, 3, 3, 3, 0, 0, 0, 3]
200;1942.8;[3, 3, 3, 3, 0, 0, 0, 3]
250;1942.8;[3, 3, 3, 3, 0, 0, 0, 3]
300;1942.8;[3, 3, 3, 3, 0, 0, 1, 4]
350;2110.2;[3, 3, 3, 3, 3, 0, 0, 0]
400;2110.2;[3, 3, 3, 3, 3, 0, 0, 0]
450;2110.2;[3, 3, 3, 3, 3, 0, 0, 0]
500;2110.2;[3, 3, 3, 3, 3, 0, 0, 3]
550;2110.2;[3, 3, 3, 3, 3, 0, 0, 0]
600;2110.2;[3, 3, 3, 3, 3, 0, 0, 4]
650;2110.2;[3, 3, 3, 3, 3, 0, 0, 3]
700;2110.2;[3, 3, 3, 3, 3, 0, 0, 4]
750;2110.2;[3, 3, 3, 3, 3, 0, 0, 3]
800;2110.2;[3, 3, 3, 3, 3, 0, 0, 3]
850;2110.2;[3, 3, 3, 3, 3, 0, 0, 4]
900;2110.2;[3, 3, 3, 3, 3, 0, 0, 0]
950;2110.2;[3, 3, 3, 3, 3, 0, 0, 4]
1000;2110.2;[3, 3, 3, 3, 3, 0, 0, 3]
1050;2110.2;[3, 3, 3, 3, 3, 0, 0, 0]
1100;2110.2;[3, 3, 3, 3, 3, 0, 0, 2]
1150;11367.0;[3, 3, 3, 3, 3, 3, 0, 1]
1200;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
1250;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
1300;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
1350;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
1400;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
1450;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
1500;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
1550;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
1600;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
1650;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
1700;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
1750;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
1800;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
1850;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
1900;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
1950;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2000;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2050;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2100;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2150;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2200;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2250;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2300;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2350;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2400;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2450;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2500;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2550;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2600;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2650;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2700;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2750;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2800;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2850;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
2900;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
2950;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
3000;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
3050;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
3100;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
3150;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
3200;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
3250;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
3300;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
3350;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3400;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
3450;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3500;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
3550;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3600;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
3650;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3700;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
3750;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
3800;11367.0;[3, 3, 3, 3, 3, 3, 0, 3]
3850;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
3900;11367.0;[3, 3, 3, 3, 3, 3, 0, 1]
3950;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
4000;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
4050;11367.0;[3, 3, 3, 3, 3, 3, 0, 4]
4100;11367.0;[3, 3, 3, 3, 3, 3, 0, 0]
4150;11367.0;[3, 3, 3, 3, 3, 3, 0, 2]
4200;11367.0;[3, 3, 3, 3, 3, 3, 0, 1]
4250;11367.0;[3, 3, 3, 3, 3, 3, 0, 1]
