Array;Mask;Score;Generacion
[1, 1, 3, 2, 1, 2, 2, 2];?l?l?d?u?l?u?u?u;-0.7142857142857143;1
[4, 1, 3, 4, 3, 3, 0, 1];?s?l?d?s?d?d;-0.0;1
[3, 1, 2, 1, 0, 0, 3, 0];?d?l?u?l;-0.0;1
[3, 3, 3, 1, 3, 1, 1, 0];?d?d?d?l?d?l?l;-1.0;1
[1, 3, 1, 3, 2, 3, 0, 1];?l?d?l?d?u?d;-0.8;1
[1, 1, 1, 1, 4, 2, 4, 1];?l?l?l?l?s?u?s?l;-0.0;1
[1, 2, 4, 4, 1, 3, 4, 0];?l?u?s?s?l?d?s;-0.0;1
[2, 1, 1, 3, 0, 2, 3, 4];?u?l?l?d;-3.2;1
[2, 3, 4, 1, 0, 1, 4, 0];?u?d?s?l;-0.0;1
[2, 4, 4, 1, 3, 1, 1, 4];?u?s?s?l?d?l?l?s;-0.0;1
[3, 4, 2, 3, 1, 3, 3, 2];?d?s?u?d?l?d?d?u;-0.0;1
[2, 4, 3, 3, 0, 4, 0, 4];?u?s?d?d;-0.0;1
[2, 4, 3, 2, 4, 1, 2, 3];?u?s?d?u?s?l?u?d;-0.0;1
[2, 3, 1, 3, 0, 3, 3, 4];?u?d?l?d;-0.0;1
[4, 1, 2, 1, 0, 1, 1, 3];?s?l?u?l;-0.0;1
[2, 2, 4, 4, 4, 1, 0, 0];?u?u?s?s?s?l;-0.0;1
[4, 2, 4, 1, 2, 1, 0, 4];?s?u?s?l?u?l;-0.0;1
[2, 4, 4, 4, 3, 1, 1, 4];?u?s?s?s?d?l?l?s;-0.0;1
[3, 2, 4, 1, 1, 4, 2, 3];?d?u?s?l?l?s?u?d;-0.0;1
[1, 2, 2, 1, 3, 2, 4, 0];?l?u?u?l?d?u?s;-0.0;1
[3, 3, 4, 1, 3, 4, 4, 4];?d?d?s?l?d?s?s?s;-0.0;1
[2, 3, 4, 3, 4, 0, 3, 0];?u?d?s?d?s;-0.0;1
[1, 4, 2, 4, 3, 0, 3, 2];?l?s?u?s?d;-0.0;1
[1, 2, 3, 1, 3, 1, 4, 3];?l?u?d?l?d?l?s?d;-0.0;1
[3, 1, 2, 4, 4, 1, 0, 2];?d?l?u?s?s?l;-0.0;1
[2, 3, 1, 2, 0, 3, 1, 4];?u?d?l?u;-0.75;1
[4, 3, 2, 3, 2, 0, 4, 2];?s?d?u?d?u;-0.0;1
[1, 1, 3, 2, 1, 1, 0, 3];?l?l?d?u?l?l;-2.0;1
[1, 4, 3, 3, 2, 3, 0, 3];?l?s?d?d?u?d;-0.0;1
[1, 3, 1, 3, 3, 2, 3, 0];?l?d?l?d?d?u?d;-0.0;1
[1, 1, 4, 1, 0, 0, 4, 4];?l?l?s?l;-0.8;1
[4, 4, 3, 3, 4, 1, 3, 3];?s?s?d?d?s?l?d?d;-0.0;1
[2, 3, 4, 4, 1, 0, 0, 4];?u?d?s?s?l;-0.0;1
[2, 4, 2, 4, 3, 3, 3, 3];?u?s?u?s?d?d?d?d;-0.0;1
[4, 3, 2, 4, 3, 0, 4, 4];?s?d?u?s?d;-0.0;1
[4, 1, 4, 2, 3, 2, 0, 3];?s?l?s?u?d?u;-0.0;1
[1, 4, 2, 3, 1, 1, 1, 2];?l?s?u?d?l?l?l?u;-0.0;1
[1, 4, 2, 4, 0, 0, 1, 1];?l?s?u?s;-0.0;1
[2, 4, 1, 4, 1, 0, 2, 2];?u?s?l?s?l;-0.0;1
[1, 1, 2, 2, 1, 2, 3, 0];?l?l?u?u?l?u?d;-0.4;1
[4, 1, 3, 3, 2, 0, 4, 3];?s?l?d?d?u;-0.0;1
[2, 1, 3, 2, 0, 2, 4, 3];?u?l?d?u;-1.8;1
[3, 1, 3, 1, 0, 4, 1, 3];?d?l?d?l;-3.0;1
[1, 3, 2, 4, 1, 1, 2, 2];?l?d?u?s?l?l?u?u;-0.0;1
[2, 3, 4, 1, 2, 1, 3, 3];?u?d?s?l?u?l?d?d;-0.0;1
[3, 3, 2, 3, 3, 2, 2, 3];?d?d?u?d?d?u?u?d;-0.0;1
[3, 2, 2, 4, 4, 3, 1, 4];?d?u?u?s?s?d?l?s;-0.0;1
[1, 2, 2, 3, 2, 3, 1, 4];?l?u?u?d?u?d?l?s;-0.0;1
[2, 1, 1, 2, 1, 2, 2, 3];?u?l?l?u?l?u?u?d;-0.7142857142857143;1
[4, 3, 3, 4, 4, 2, 1, 0];?s?d?d?s?s?u?l;-0.0;1
[2, 1, 4, 1, 3, 1, 4, 4];?u?l?s?l?d?l?s?s;-0.0;1
[3, 2, 1, 1, 1, 4, 4, 4];?d?u?l?l?l?s?s?s;-0.0;1
[4, 4, 4, 2, 0, 0, 3, 3];?s?s?s?u;-0.0;1
[2, 2, 4, 3, 2, 3, 2, 4];?u?u?s?d?u?d?u?s;-0.0;1
[1, 2, 1, 3, 3, 1, 2, 3];?l?u?l?d?d?l?u?d;-0.5;1
[4, 4, 1, 3, 3, 0, 2, 2];?s?s?l?d?d;-0.0;1
[3, 1, 4, 3, 1, 4, 0, 2];?d?l?s?d?l?s;-0.0;1
[1, 4, 4, 2, 3, 0, 1, 4];?l?s?s?u?d;-0.0;1
[2, 4, 4, 4, 1, 4, 4, 4];?u?s?s?s?l?s?s?s;-0.0;1
[2, 4, 2, 1, 1, 3, 0, 0];?u?s?u?l?l?d;-0.0;1
[1, 4, 3, 2, 2, 3, 3, 4];?l?s?d?u?u?d?d?s;-0.0;1
[1, 3, 1, 4, 4, 0, 2, 1];?l?d?l?s?s;-0.0;1
[2, 3, 1, 1, 0, 1, 3, 1];?u?d?l?l;-0.75;1
[1, 3, 2, 2, 0, 1, 4, 3];?l?d?u?u;-0.6;1
[3, 2, 2, 2, 1, 1, 3, 3];?d?u?u?u?l?l?d?d;-0.0;1
[1, 3, 3, 1, 4, 0, 3, 1];?l?d?d?l?s;-0.0;1
[2, 3, 3, 3, 3, 2, 1, 4];?u?d?d?d?d?u?l?s;-0.0;1
[4, 4, 4, 4, 2, 1, 4, 4];?s?s?s?s?u?l?s?s;-0.0;1
[1, 1, 2, 1, 4, 1, 0, 4];?l?l?u?l?s?l;-0.0;1
[2, 1, 1, 2, 1, 3, 0, 4];?u?l?l?u?l?d;-2.8;1
[4, 3, 1, 4, 0, 4, 2, 4];?s?d?l?s;-0.0;1
[4, 3, 2, 4, 4, 4, 2, 0];?s?d?u?s?s?s?u;-0.0;1
[4, 3, 1, 3, 3, 0, 1, 4];?s?d?l?d?d;-0.0;1
[4, 3, 3, 3, 2, 4, 4, 2];?s?d?d?d?u?s?s?u;-0.0;1
[4, 1, 2, 3, 2, 3, 3, 2];?s?l?u?d?u?d?d?u;-0.0;1
[3, 2, 1, 3, 0, 0, 0, 4];?d?u?l?d;-0.0;1
