Array;Mask;Score;Generacion
[4, 4, 4, 4, 3, 1, 2, 2];?s?s?s?s?d?l?u?u;-0.0;1
[2, 2, 1, 3, 1, 1, 2, 4];?u?u?l?d?l?l?u?s;-0.0;1
[3, 4, 4, 1, 0, 1, 1, 3];?d?s?s?l;-0.0;1
[1, 4, 3, 1, 2, 2, 3, 1];?l?s?d?l?u?u?d?l;-0.0;1
[2, 1, 2, 2, 4, 2, 0, 3];?u?l?u?u?s?u;-0.0;1
[2, 4, 3, 2, 1, 0, 1, 1];?u?s?d?u?l;-0.0;1
[2, 3, 2, 1, 0, 1, 0, 2];?u?d?u?l;-0.2;1
[3, 2, 3, 1, 0, 4, 1, 4];?d?u?d?l;-0.4;1
[4, 1, 3, 3, 0, 2, 4, 4];?s?l?d?d;-0.0;1
[4, 4, 4, 2, 2, 2, 2, 1];?s?s?s?u?u?u?u?l;-0.0;1
[2, 4, 3, 4, 2, 2, 1, 1];?u?s?d?s?u?u?l?l;-0.0;1
[1, 2, 4, 4, 4, 3, 4, 1];?l?u?s?s?s?d?s?l;-0.0;1
[3, 1, 1, 1, 2, 2, 3, 1];?d?l?l?l?u?u?d?l;-0.0;1
[2, 1, 4, 2, 2, 0, 3, 2];?u?l?s?u?u;-0.0;1
[2, 2, 1, 1, 1, 3, 1, 0];?u?u?l?l?l?d?l;-0.5;1
[1, 4, 2, 1, 3, 3, 2, 4];?l?s?u?l?d?d?u?s;-0.0;1
[2, 3, 2, 3, 3, 0, 2, 0];?u?d?u?d?d;-0.5;1
[1, 2, 2, 4, 3, 4, 4, 2];?l?u?u?s?d?s?s?u;-0.0;1
[3, 1, 3, 2, 3, 1, 2, 3];?d?l?d?u?d?l?u?d;-0.2;1
[2, 3, 2, 4, 3, 2, 1, 1];?u?d?u?s?d?u?l?l;-0.0;1
[1, 4, 2, 2, 1, 0, 2, 2];?l?s?u?u?l;-0.0;1
[3, 1, 4, 2, 2, 0, 4, 0];?d?l?s?u?u;-0.0;1
[4, 3, 3, 2, 2, 1, 2, 0];?s?d?d?u?u?l?u;-0.0;1
[2, 3, 2, 3, 2, 3, 4, 0];?u?d?u?d?u?d?s;-0.0;1
[1, 1, 1, 2, 3, 2, 1, 3];?l?l?l?u?d?u?l?d;-0.2857142857142857;1
[4, 4, 4, 1, 0, 1, 2, 2];?s?s?s?l;-0.2;1
[2, 2, 1, 1, 3, 2, 3, 2];?u?u?l?l?d?u?d?u;-1.0;1
[3, 4, 1, 3, 3, 3, 1, 0];?d?s?l?d?d?d?l;-0.0;1
[2, 1, 2, 3, 1, 4, 3, 4];?u?l?u?d?l?s?d?s;-0.0;1
[1, 2, 1, 2, 3, 4, 1, 2];?l?u?l?u?d?s?l?u;-0.0;1
[4, 2, 1, 4, 0, 4, 4, 0];?s?u?l?s;-0.0;1
[2, 2, 1, 2, 2, 1, 3, 4];?u?u?l?u?u?l?d?s;-0.0;1
[2, 1, 3, 2, 4, 0, 3, 0];?u?l?d?u?s;-0.0;1
[4, 1, 1, 4, 0, 0, 0, 4];?s?l?l?s;-0.25;1
[3, 4, 3, 4, 3, 4, 4, 3];?d?s?d?s?d?s?s?d;-0.0;1
[1, 3, 3, 2, 2, 2, 1, 1];?l?d?d?u?u?u?l?l;-0.6666666666666666;1
[4, 3, 3, 3, 3, 0, 2, 3];?s?d?d?d?d;-0.0;1
[1, 3, 1, 2, 3, 0, 4, 4];?l?d?l?u?d;-0.25;1
[1, 3, 4, 3, 2, 1, 3, 0];?l?d?s?d?u?l?d;-0.0;1
[2, 3, 1, 2, 4, 0, 3, 3];?u?d?l?u?s;-0.0;1
[4, 4, 2, 4, 4, 0, 0, 3];?s?s?u?s?s;-0.0;1
[3, 1, 4, 2, 1, 0, 0, 3];?d?l?s?u?l;-0.0;1
[3, 4, 3, 3, 3, 0, 2, 0];?d?s?d?d?d;-0.25;1
[1, 1, 4, 3, 3, 1, 4, 2];?l?l?s?d?d?l?s?u;-0.0;1
[4, 1, 2, 2, 0, 0, 2, 0];?s?l?u?u;-0.0;1
[2, 4, 1, 4, 4, 4, 2, 4];?u?s?l?s?s?s?u?s;-0.0;1
[4, 1, 2, 4, 4, 2, 0, 2];?s?l?u?s?s?u;-0.0;1
[4, 2, 1, 3, 3, 4, 0, 4];?s?u?l?d?d?s;-0.0;1
[4, 4, 4, 2, 3, 3, 0, 0];?s?s?s?u?d?d;-0.0;1
[2, 3, 1, 1, 4, 0, 2, 1];?u?d?l?l?s;-0.0;1
[2, 2, 3, 1, 0, 3, 4, 3];?u?u?d?l;-0.4;1
[1, 1, 4, 3, 4, 4, 3, 2];?l?l?s?d?s?s?d?u;-0.0;1
[2, 2, 3, 3, 1, 4, 0, 0];?u?u?d?d?l?s;-0.0;1
[1, 1, 3, 4, 4, 4, 0, 0];?l?l?d?s?s?s;-0.0;1
[2, 4, 2, 2, 4, 2, 0, 3];?u?s?u?u?s?u;-0.0;1
[2, 1, 4, 2, 2, 1, 1, 0];?u?l?s?u?u?l?l;-0.0;1
[1, 3, 4, 1, 2, 4, 2, 3];?l?d?s?l?u?s?u?d;-0.0;1
[1, 2, 2, 4, 1, 0, 1, 3];?l?u?u?s?l;-0.0;1
[2, 3, 1, 2, 4, 4, 1, 1];?u?d?l?u?s?s?l?l;-0.0;1
[3, 3, 3, 4, 0, 3, 3, 0];?d?d?d?s;-0.2;1
[1, 3, 4, 3, 0, 4, 1, 4];?l?d?s?d;-0.5;1
[1, 4, 4, 4, 1, 4, 1, 0];?l?s?s?s?l?s?l;-0.0;1
[3, 4, 4, 1, 2, 1, 1, 3];?d?s?s?l?u?l?l?d;-0.0;1
[2, 1, 4, 3, 0, 4, 2, 0];?u?l?s?d;-0.0;1
[2, 4, 1, 3, 3, 1, 4, 1];?u?s?l?d?d?l?s?l;-0.0;1
[4, 4, 2, 4, 1, 1, 4, 1];?s?s?u?s?l?l?s?l;-0.0;1
[3, 3, 1, 3, 4, 3, 3, 2];?d?d?l?d?s?d?d?u;-0.0;1
[2, 3, 4, 1, 1, 4, 4, 4];?u?d?s?l?l?s?s?s;-0.0;1
[4, 4, 3, 2, 0, 3, 4, 0];?s?s?d?u;-0.0;1
[2, 1, 1, 2, 2, 3, 4, 1];?u?l?l?u?u?d?s?l;-0.0;1
[2, 1, 1, 1, 0, 2, 4, 2];?u?l?l?l;-180.0;1
[3, 4, 2, 3, 4, 0, 2, 0];?d?s?u?d?s;-0.0;1
[3, 1, 1, 4, 4, 4, 0, 1];?d?l?l?s?s?s;-0.0;1
[2, 3, 2, 2, 2, 2, 4, 4];?u?d?u?u?u?u?s?s;-0.0;1
[2, 4, 2, 1, 0, 0, 1, 2];?u?s?u?l;-0.0;1
[4, 2, 4, 2, 0, 2, 3, 1];?s?u?s?u;-0.0;1
[4, 3, 2, 4, 2, 3, 2, 0];?s?d?u?s?u?d?u;-0.0;1
[1, 3, 3, 3, 0, 3, 2, 3];?l?d?d?d;-119.0;1
[3, 3, 1, 3, 2, 3, 3, 1];?d?d?l?d?u?d?d?l;-0.0;1
[3, 4, 3, 4, 4, 1, 3, 4];?d?s?d?s?s?l?d?s;-0.0;1
[4, 4, 1, 2, 2, 4, 1, 0];?s?s?l?u?u?s?l;-0.0;1
[3, 4, 2, 3, 0, 2, 4, 4];?d?s?u?d;-0.0;1
[4, 1, 2, 4, 3, 4, 3, 2];?s?l?u?s?d?s?d?u;-0.0;1
[3, 3, 1, 4, 3, 3, 0, 2];?d?d?l?s?d?d;-0.0;1
[2, 1, 4, 2, 2, 0, 4, 4];?u?l?s?u?u;-0.0;1
[3, 4, 3, 1, 0, 4, 2, 1];?d?s?d?l;-0.0;1
[3, 1, 4, 2, 2, 1, 3, 0];?d?l?s?u?u?l?d;-0.0;1
[3, 2, 1, 2, 2, 0, 0, 0];?d?u?l?u?u;-3.0;1
[2, 3, 4, 4, 3, 3, 1, 4];?u?d?s?s?d?d?l?s;-0.0;1
[3, 1, 3, 1, 1, 0, 1, 1];?d?l?d?l?l;-4.8;1
[1, 1, 2, 2, 1, 4, 2, 0];?l?l?u?u?l?s?u;-0.0;1
[1, 3, 3, 2, 4, 4, 2, 1];?l?d?d?u?s?s?u?l;-0.0;1
[2, 4, 1, 2, 1, 3, 3, 2];?u?s?l?u?l?d?d?u;-0.0;1
[4, 2, 4, 4, 3, 0, 0, 0];?s?u?s?s?d;-0.0;1
[3, 1, 1, 3, 4, 3, 4, 1];?d?l?l?d?s?d?s?l;-0.0;1
[4, 1, 1, 1, 3, 3, 3, 3];?s?l?l?l?d?d?d?d;-0.8333333333333334;1
[4, 4, 2, 2, 4, 1, 1, 2];?s?s?u?u?s?l?l?u;-0.0;1
[3, 4, 1, 4, 3, 0, 1, 0];?d?s?l?s?d;-0.0;1
[1, 1, 3, 3, 0, 2, 4, 4];?l?l?d?d;-63.0;1
[1, 1, 2, 4, 3, 1, 4, 2];?l?l?u?s?d?l?s?u;-0.0;1
[1, 1, 4, 3, 3, 3, 0, 0];?l?l?s?d?d?d;-2.4;1
[2, 4, 4, 2, 4, 3, 1, 4];?u?s?s?u?s?d?l?s;-0.0;1
[2, 3, 3, 4, 3, 1, 1, 0];?u?d?d?s?d?l?l;-0.0;1
[2, 1, 3, 3, 3, 2, 4, 0];?u?l?d?d?d?u?s;-0.0;1
[1, 1, 3, 3, 0, 3, 0, 2];?l?l?d?d;-63.0;1
[1, 4, 1, 2, 4, 3, 2, 1];?l?s?l?u?s?d?u?l;-0.0;1
[4, 1, 4, 1, 0, 2, 1, 0];?s?l?s?l;-0.0;1
[4, 2, 3, 1, 0, 2, 0, 3];?s?u?d?l;-0.0;1
[4, 4, 1, 1, 0, 3, 1, 1];?s?s?l?l;-0.0;1
[3, 4, 2, 4, 0, 3, 2, 4];?d?s?u?s;-0.0;1
[4, 3, 2, 2, 2, 2, 2, 4];?s?d?u?u?u?u?u?s;-0.0;1
[2, 2, 4, 3, 3, 0, 1, 3];?u?u?s?d?d;-0.0;1
[3, 3, 1, 4, 1, 0, 0, 1];?d?d?l?s?l;-0.0;1
[3, 1, 1, 1, 3, 4, 2, 3];?d?l?l?l?d?s?u?d;-0.0;1
[4, 3, 1, 1, 1, 3, 0, 0];?s?d?l?l?l?d;-0.0;1
[1, 1, 3, 3, 1, 1, 3, 1];?l?l?d?d?l?l?d?l;-20.8;1
[4, 2, 3, 2, 3, 4, 1, 4];?s?u?d?u?d?s?l?s;-0.0;1
[1, 1, 3, 2, 1, 0, 0, 1];?l?l?d?u?l;-3.8;1
[4, 3, 4, 3, 3, 1, 3, 4];?s?d?s?d?d?l?d?s;-0.0;1
[1, 3, 3, 3, 0, 3, 2, 1];?l?d?d?d;-119.0;1
[3, 1, 2, 1, 0, 0, 0, 3];?d?l?u?l;-0.0;1
[2, 1, 3, 3, 2, 0, 2, 4];?u?l?d?d?u;-1.6;1
[3, 1, 1, 1, 0, 1, 3, 4];?d?l?l?l;-26.4;1
[2, 3, 4, 4, 2, 0, 3, 4];?u?d?s?s?u;-0.0;1
[3, 3, 4, 4, 1, 2, 4, 0];?d?d?s?s?l?u?s;-0.0;1
[1, 4, 3, 4, 0, 3, 3, 3];?l?s?d?s;-0.0;1
[3, 3, 3, 4, 4, 1, 3, 4];?d?d?d?s?s?l?d?s;-0.0;1
[4, 2, 3, 1, 2, 3, 0, 1];?s?u?d?l?u?d;-0.0;1
[1, 3, 4, 4, 4, 0, 1, 0];?l?d?s?s?s;-0.0;1
[4, 3, 3, 3, 1, 2, 4, 2];?s?d?d?d?l?u?s?u;-0.0;1
[4, 1, 4, 1, 2, 0, 1, 1];?s?l?s?l?u;-0.0;1
[3, 4, 2, 4, 2, 4, 2, 2];?d?s?u?s?u?s?u?u;-0.0;1
[1, 1, 1, 4, 1, 4, 2, 2];?l?l?l?s?l?s?u?u;-0.0;1
[2, 4, 4, 2, 3, 4, 3, 3];?u?s?s?u?d?s?d?d;-0.0;1
[4, 3, 4, 1, 0, 1, 1, 0];?s?d?s?l;-0.0;1
[4, 2, 4, 4, 1, 4, 3, 4];?s?u?s?s?l?s?d?s;-0.0;1
[2, 2, 1, 3, 2, 3, 1, 2];?u?u?l?d?u?d?l?u;-0.42857142857142855;1
[2, 3, 3, 1, 2, 1, 1, 2];?u?d?d?l?u?l?l?u;-0.5;1
[2, 2, 4, 4, 3, 0, 0, 3];?u?u?s?s?d;-0.0;1
[4, 2, 2, 3, 4, 4, 3, 0];?s?u?u?d?s?s?d;-0.0;1
[4, 2, 3, 2, 3, 2, 1, 2];?s?u?d?u?d?u?l?u;-0.0;1
[4, 1, 1, 2, 2, 3, 2, 3];?s?l?l?u?u?d?u?d;-0.0;1
[1, 3, 3, 4, 3, 3, 2, 3];?l?d?d?s?d?d?u?d;-0.0;1
[2, 1, 2, 4, 0, 4, 4, 2];?u?l?u?s;-0.0;1
[3, 4, 2, 3, 4, 0, 0, 3];?d?s?u?d?s;-0.0;1
