Array;Mask;Score;Generacion
[3, 2, 4, 3, 4, 2, 0, 3];?d?u?s?d?s?u;-0.0;1
[3, 2, 1, 4, 4, 0, 4, 3];?d?u?l?s?s;-0.0;1
[3, 4, 2, 3, 0, 3, 0, 2];?d?s?u?d;-0.0;1
[4, 1, 2, 4, 2, 2, 3, 3];?s?l?u?s?u?u?d?d;-0.0;1
[1, 1, 1, 1, 2, 1, 3, 0];?l?l?l?l?u?l?d;-1.6734348740146188;1
[2, 3, 2, 3, 1, 0, 2, 4];?u?d?u?d?l;-0.0;1
[4, 3, 3, 4, 1, 0, 1, 4];?s?d?d?s?l;-0.0;1
[3, 3, 3, 1, 1, 1, 1, 1];?d?d?d?l?l?l?l?l;-122.59461281811812;1
[3, 3, 3, 2, 1, 2, 2, 0];?d?d?d?u?l?u?u;-0.0;1
[3, 4, 3, 2, 4, 0, 1, 2];?d?s?d?u?s;-0.0;1
[4, 2, 2, 4, 0, 0, 3, 0];?s?u?u?s;-0.0;1
[2, 3, 4, 4, 2, 2, 1, 4];?u?d?s?s?u?u?l?s;-0.0;1
[1, 4, 2, 4, 3, 1, 0, 3];?l?s?u?s?d?l;-0.0;1
[2, 2, 3, 4, 0, 2, 0, 2];?u?u?d?s;-0.0;1
[1, 1, 3, 4, 3, 1, 2, 3];?l?l?d?s?d?l?u?d;-0.0;1
[3, 4, 2, 1, 0, 0, 4, 3];?d?s?u?l;-0.0;1
[1, 4, 2, 1, 0, 4, 0, 1];?l?s?u?l;-0.0;1
[3, 2, 2, 3, 1, 3, 4, 3];?d?u?u?d?l?d?s?d;-0.0;1
[2, 1, 2, 1, 0, 2, 2, 3];?u?l?u?l;-4.6253868985312785;1
[3, 3, 3, 2, 1, 3, 1, 0];?d?d?d?u?l?d?l;-0.17006357316492052;1
[1, 2, 1, 1, 3, 4, 0, 2];?l?u?l?l?d?s;-0.0;1
[3, 3, 2, 1, 2, 0, 1, 2];?d?d?u?l?u;-3.0138552955647704;1
[2, 1, 1, 2, 4, 0, 4, 3];?u?l?l?u?s;-0.40285024606093034;1
[2, 1, 3, 4, 1, 2, 0, 0];?u?l?d?s?l?u;-0.0;1
[1, 4, 1, 4, 4, 0, 3, 1];?l?s?l?s?s;-0.20491492547039247;1
[3, 2, 1, 1, 2, 0, 2, 0];?d?u?l?l?u;-2.87058245553314;1
[2, 1, 4, 3, 1, 0, 2, 2];?u?l?s?d?l;-0.0;1
[2, 1, 1, 3, 4, 0, 1, 4];?u?l?l?d?s;-0.0;1
[3, 3, 4, 2, 3, 1, 0, 3];?d?d?s?u?d?l;-0.0;1
[4, 4, 4, 4, 4, 3, 1, 2];?s?s?s?s?s?d?l?u;-0.0;1
[3, 2, 3, 4, 4, 2, 3, 2];?d?u?d?s?s?u?d?u;-0.0;1
[1, 2, 4, 3, 3, 4, 0, 1];?l?u?s?d?d?s;-0.0;1
[4, 2, 3, 3, 2, 4, 4, 3];?s?u?d?d?u?s?s?d;-0.0;1
[1, 3, 2, 4, 0, 4, 0, 3];?l?d?u?s;-0.0;1
[3, 4, 2, 2, 1, 0, 0, 4];?d?s?u?u?l;-0.0;1
[4, 3, 1, 4, 4, 1, 3, 2];?s?d?l?s?s?l?d?u;-0.0;1
[4, 2, 2, 3, 2, 4, 2, 2];?s?u?u?d?u?s?u?u;-0.0;1
