Evaluations,BestFitness,SolutionArray
10,62.0,[1, 1, 1, 1, 3, 3, 1, 0]
20,62.0,[1, 1, 1, 1, 3, 3, 1, 0]
30,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
40,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
50,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
60,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
70,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
80,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
90,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
100,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
110,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
120,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
130,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
140,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
150,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
160,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
170,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
180,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
190,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
200,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
210,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
220,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
230,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
240,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
250,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
260,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
270,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
280,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
290,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
300,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
310,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
320,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
330,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
340,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
350,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
360,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
370,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
380,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
390,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
400,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
410,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
420,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
430,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
440,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
450,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
460,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
470,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
480,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
490,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
500,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
510,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
520,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
530,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
540,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
550,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
560,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
570,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
580,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
590,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
600,2077.6666666666665,[1, 1, 1, 1, 0, 4, 0, 0]
