Array;Mask;Score;Generacion
[3, 3, 2, 4, 4, 3, 1, 1];?d?d?u?s?s?d?l?l;-0.0;1
[3, 2, 4, 1, 2, 3, 3, 2];?d?u?s?l?u?d?d?u;-0.0;1
[1, 2, 4, 3, 4, 2, 1, 1];?l?u?s?d?s?u?l?l;-0.0;1
[2, 1, 1, 1, 3, 3, 4, 1];?u?l?l?l?d?d?s?l;-0.0;1
[2, 2, 4, 4, 0, 2, 0, 3];?u?u?s?s;-0.0;1
[2, 3, 3, 4, 1, 2, 3, 3];?u?d?d?s?l?u?d?d;-0.0;1
[4, 2, 3, 1, 3, 3, 0, 4];?s?u?d?l?d?d;-0.0;1
[4, 3, 2, 2, 4, 3, 0, 4];?s?d?u?u?s?d;-0.0;1
[2, 1, 4, 2, 1, 3, 1, 1];?u?l?s?u?l?d?l?l;-0.0;1
[1, 3, 2, 1, 0, 3, 3, 3];?l?d?u?l;-0.9113695400705263;1
[1, 2, 2, 1, 2, 3, 4, 0];?l?u?u?l?u?d?s;-0.0;1
[1, 1, 3, 2, 0, 3, 2, 0];?l?l?d?u;-1.5953037902822753;1
[4, 4, 2, 2, 0, 4, 1, 2];?s?s?u?u;-0.0;1
[4, 4, 1, 3, 4, 0, 1, 3];?s?s?l?d?s;-0.0;1
[2, 1, 1, 4, 2, 2, 4, 4];?u?l?l?s?u?u?s?s;-0.0;1
[4, 1, 2, 1, 4, 1, 3, 0];?s?l?u?l?s?l?d;-0.0;1
[1, 4, 2, 4, 0, 1, 1, 1];?l?s?u?s;-0.0;1
[2, 1, 1, 2, 4, 2, 1, 4];?u?l?l?u?s?u?l?s;-0.0;1
[4, 4, 4, 2, 3, 3, 1, 4];?s?s?s?u?d?d?l?s;-0.0;1
[4, 4, 1, 2, 1, 4, 4, 4];?s?s?l?u?l?s?s?s;-0.0;1
[3, 1, 2, 4, 3, 1, 3, 4];?d?l?u?s?d?l?d?s;-0.0;1
[2, 1, 4, 3, 2, 0, 1, 0];?u?l?s?d?u;-0.0;1
[4, 1, 3, 4, 2, 4, 0, 2];?s?l?d?s?u?s;-0.0;1
[3, 2, 1, 1, 2, 4, 3, 4];?d?u?l?l?u?s?d?s;-0.0;1
[3, 4, 4, 2, 2, 4, 4, 4];?d?s?s?u?u?s?s?s;-0.0;1
[3, 3, 3, 2, 4, 1, 0, 2];?d?d?d?u?s?l;-0.0;1
[4, 3, 4, 4, 2, 1, 0, 2];?s?d?s?s?u?l;-0.0;1
[1, 4, 3, 3, 3, 4, 4, 3];?l?s?d?d?d?s?s?d;-0.0;1
[4, 4, 1, 4, 4, 1, 3, 2];?s?s?l?s?s?l?d?u;-0.0;1
[4, 3, 2, 3, 4, 1, 0, 2];?s?d?u?d?s?l;-0.0;1
[4, 1, 3, 4, 3, 4, 0, 3];?s?l?d?s?d?s;-0.0;1
[4, 1, 2, 4, 4, 1, 2, 1];?s?l?u?s?s?l?u?l;-0.0;1
[2, 4, 1, 2, 2, 2, 2, 2];?u?s?l?u?u?u?u?u;-0.0;1
[4, 1, 1, 1, 2, 2, 3, 4];?s?l?l?l?u?u?d?s;-0.0;1
[4, 1, 1, 4, 1, 3, 0, 2];?s?l?l?s?l?d;-0.0;1
[2, 4, 2, 3, 3, 0, 4, 1];?u?s?u?d?d;-0.4561197934780799;1
[2, 3, 2, 2, 3, 1, 0, 3];?u?d?u?u?d?l;-0.9446010383054613;1
[4, 1, 1, 1, 4, 0, 1, 0];?s?l?l?l?s;-0.22563472175403015;1
[4, 4, 1, 2, 4, 1, 4, 2];?s?s?l?u?s?l?s?u;-0.0;1
[2, 3, 1, 4, 3, 0, 4, 0];?u?d?l?s?d;-0.0;1
[4, 3, 2, 2, 3, 1, 0, 0];?s?d?u?u?d?l;-0.0;1
[3, 2, 2, 1, 1, 0, 1, 4];?d?u?u?l?l;-2.6120657848767923;1
[1, 3, 3, 1, 3, 3, 0, 4];?l?d?d?l?d?d;-50.405411465674476;1
[1, 3, 3, 2, 3, 2, 2, 2];?l?d?d?u?d?u?u?u;-1.1078845000865072;1
[3, 4, 4, 2, 0, 3, 1, 4];?d?s?s?u;-0.0;1
[4, 2, 4, 2, 2, 4, 1, 4];?s?u?s?u?u?s?l?s;-0.0;1
[4, 2, 2, 1, 4, 0, 0, 2];?s?u?u?l?s;-0.0;1
[3, 1, 1, 1, 0, 3, 2, 1];?d?l?l?l;-30.792249590778;1
[2, 2, 4, 1, 2, 4, 0, 2];?u?u?s?l?u?s;-0.0;1
[3, 3, 3, 4, 3, 4, 4, 4];?d?d?d?s?d?s?s?s;-0.0;1
[1, 4, 4, 3, 1, 2, 0, 1];?l?s?s?d?l?u;-0.0;1
[3, 1, 3, 4, 3, 3, 1, 0];?d?l?d?s?d?d?l;-0.0;1
[2, 3, 4, 1, 4, 2, 3, 3];?u?d?s?l?s?u?d?d;-0.0;1
[1, 3, 2, 1, 2, 4, 1, 3];?l?d?u?l?u?s?l?d;-0.0;1
[4, 2, 1, 4, 4, 0, 4, 0];?s?u?l?s?s;-0.0;1
[1, 1, 1, 3, 1, 4, 2, 2];?l?l?l?d?l?s?u?u;-0.0;1
[2, 3, 2, 3, 2, 4, 1, 1];?u?d?u?d?u?s?l?l;-0.0;1
[2, 3, 3, 2, 3, 2, 4, 1];?u?d?d?u?d?u?s?l;-0.0;1
[1, 3, 4, 3, 2, 3, 2, 2];?l?d?s?d?u?d?u?u;-0.0;1
[4, 2, 1, 1, 3, 2, 0, 3];?s?u?l?l?d?u;-0.0;1
[1, 4, 1, 3, 3, 2, 2, 3];?l?s?l?d?d?u?u?d;-0.0;1
[2, 1, 3, 1, 4, 2, 4, 0];?u?l?d?l?s?u?s;-0.0;1
[3, 4, 4, 3, 0, 0, 0, 4];?d?s?s?d;-0.0;1
[2, 1, 1, 1, 2, 4, 1, 3];?u?l?l?l?u?s?l?d;-0.0;1
[3, 2, 3, 4, 4, 2, 4, 2];?d?u?d?s?s?u?s?u;-0.0;1
[4, 2, 4, 3, 1, 2, 0, 0];?s?u?s?d?l?u;-0.0;1
[4, 1, 4, 1, 3, 4, 3, 1];?s?l?s?l?d?s?d?l;-0.0;1
[1, 3, 4, 2, 1, 1, 2, 2];?l?d?s?u?l?l?u?u;-0.0;1
[1, 2, 2, 2, 4, 2, 4, 2];?l?u?u?u?s?u?s?u;-0.0;1
[1, 2, 3, 4, 3, 3, 1, 4];?l?u?d?s?d?d?l?s;-0.0;1
[1, 1, 3, 3, 0, 1, 1, 3];?l?l?d?d;-71.53035214505901;1
[4, 3, 2, 4, 4, 0, 4, 1];?s?d?u?s?s;-0.0;1
[4, 2, 2, 2, 1, 2, 2, 4];?s?u?u?u?l?u?u?s;-0.0;1
[1, 1, 2, 3, 4, 0, 0, 2];?l?l?u?d?s;-0.0;1
[3, 4, 3, 4, 4, 2, 2, 4];?d?s?d?s?s?u?u?s;-0.0;1
[4, 3, 3, 2, 1, 3, 4, 0];?s?d?d?u?l?d?s;-0.0;1
[4, 3, 2, 2, 4, 1, 1, 4];?s?d?u?u?s?l?l?s;-0.0;1
[4, 2, 1, 2, 1, 2, 1, 4];?s?u?l?u?l?u?l?s;-0.0;1
[1, 1, 2, 3, 3, 3, 1, 2];?l?l?u?d?d?d?l?u;-0.18544718084122921;1
[2, 3, 4, 4, 4, 3, 3, 4];?u?d?s?s?s?d?d?s;-0.0;1
[3, 3, 4, 2, 0, 3, 0, 3];?d?d?s?u;-0.0;1
[2, 1, 4, 3, 0, 2, 3, 0];?u?l?s?d;-0.0;1
[3, 2, 4, 3, 0, 2, 4, 3];?d?u?s?d;-0.0;1
[4, 4, 1, 4, 3, 1, 3, 3];?s?s?l?s?d?l?d?d;-0.0;1
[2, 3, 3, 2, 1, 0, 3, 0];?u?d?d?u?l;-2.0418043561215335;1
[4, 3, 1, 2, 3, 2, 3, 2];?s?d?l?u?d?u?d?u;-0.0;1
