Array;Mask;Score;Generacion
[1, 4, 3, 3, 1, 1, 2, 1];?l?s?d?d?l?l?u?l;-0.0;1
[2, 1, 3, 2, 1, 2, 2, 1];?u?l?d?u?l?u?u?l;-0.7520897754523163;1
[2, 3, 2, 2, 1, 0, 2, 3];?u?d?u?u?l;-3.2736526003952524;1
[3, 4, 4, 4, 2, 1, 1, 3];?d?s?s?s?u?l?l?d;-0.0;1
[4, 2, 4, 3, 2, 4, 0, 3];?s?u?s?d?u?s;-0.0;1
[2, 4, 3, 4, 0, 2, 3, 1];?u?s?d?s;-0.0;1
[2, 3, 1, 2, 2, 0, 4, 2];?u?d?l?u?u;-0.8030283806290283;1
[2, 4, 1, 2, 3, 0, 3, 1];?u?s?l?u?d;-0.0;1
[3, 2, 2, 4, 4, 0, 2, 1];?d?u?u?s?s;-0.0;1
[2, 2, 3, 1, 3, 0, 4, 2];?u?u?d?l?d;-1.2282115275021126;1
[4, 2, 4, 1, 1, 1, 1, 4];?s?u?s?l?l?l?l?s;-0.0;1
[1, 4, 1, 2, 0, 3, 3, 3];?l?s?l?u;-0.0;1
[2, 3, 2, 1, 4, 1, 3, 3];?u?d?u?l?s?l?d?d;-0.0;1
[4, 2, 1, 3, 1, 0, 0, 4];?s?u?l?d?l;-0.0;1
[4, 4, 3, 4, 4, 2, 3, 0];?s?s?d?s?s?u?d;-0.0;1
[4, 3, 1, 4, 1, 3, 4, 2];?s?d?l?s?l?d?s?u;-0.0;1
[1, 4, 2, 3, 0, 2, 4, 3];?l?s?u?d;-0.0;1
[4, 1, 1, 4, 4, 4, 2, 4];?s?l?l?s?s?s?u?s;-0.0;1
[4, 1, 1, 2, 3, 4, 2, 3];?s?l?l?u?d?s?u?d;-0.0;1
[4, 2, 4, 1, 2, 4, 1, 4];?s?u?s?l?u?s?l?s;-0.0;1
[3, 3, 1, 3, 2, 3, 4, 0];?d?d?l?d?u?d?s;-0.0;1
[2, 2, 1, 3, 2, 3, 2, 1];?u?u?l?d?u?d?u?l;-0.42312394950664456;1
[3, 1, 2, 3, 1, 2, 3, 3];?d?l?u?d?l?u?d?d;-0.0;1
[2, 4, 3, 1, 4, 1, 2, 1];?u?s?d?l?s?l?u?l;-0.0;1
[3, 4, 3, 4, 0, 4, 0, 1];?d?s?d?s;-0.0;1
[4, 2, 4, 3, 1, 4, 3, 1];?s?u?s?d?l?s?d?l;-0.0;1
[4, 3, 3, 2, 4, 4, 0, 0];?s?d?d?u?s?s;-0.0;1
[3, 3, 2, 3, 3, 4, 4, 4];?d?d?u?d?d?s?s?s;-0.0;1
[2, 3, 2, 2, 4, 1, 0, 0];?u?d?u?u?s?l;-0.0;1
[4, 1, 2, 2, 2, 0, 1, 1];?s?l?u?u?u;-0.0;1
[1, 3, 3, 2, 4, 4, 3, 3];?l?d?d?u?s?s?d?d;-0.0;1
[3, 3, 2, 1, 1, 3, 0, 1];?d?d?u?l?l?d;-0.401766244765237;1
[3, 1, 2, 3, 0, 3, 4, 2];?d?l?u?d;-0.0;1
[4, 4, 3, 4, 1, 1, 3, 1];?s?s?d?s?l?l?d?l;-0.0;1
[3, 4, 4, 2, 1, 0, 2, 0];?d?s?s?u?l;-0.0;1
[3, 4, 4, 4, 1, 3, 3, 1];?d?s?s?s?l?d?d?l;-0.0;1
[4, 2, 2, 4, 2, 0, 4, 2];?s?u?u?s?u;-0.0;1
[1, 3, 3, 4, 4, 0, 4, 3];?l?d?d?s?s;-0.0;1
[4, 4, 2, 2, 3, 3, 3, 4];?s?s?u?u?d?d?d?s;-0.0;1
[1, 2, 3, 4, 4, 2, 2, 0];?l?u?d?s?s?u?u;-0.0;1
[1, 4, 3, 1, 2, 4, 0, 1];?l?s?d?l?u?s;-0.0;1
[4, 4, 2, 1, 1, 0, 1, 2];?s?s?u?l?l;-0.0;1
[2, 2, 4, 3, 1, 1, 2, 3];?u?u?s?d?l?l?u?d;-0.0;1
[3, 1, 1, 3, 4, 3, 0, 2];?d?l?l?d?s?d;-0.0;1
[3, 2, 1, 1, 3, 2, 4, 1];?d?u?l?l?d?u?s?l;-0.0;1
[3, 3, 4, 2, 2, 1, 2, 0];?d?d?s?u?u?l?u;-0.0;1
[4, 3, 3, 4, 0, 1, 0, 3];?s?d?d?s;-0.0;1
[1, 1, 1, 1, 4, 3, 1, 3];?l?l?l?l?s?d?l?d;-0.0;1
[4, 2, 2, 2, 1, 1, 2, 4];?s?u?u?u?l?l?u?s;-0.0;1
[2, 4, 4, 1, 1, 1, 0, 0];?u?s?s?l?l?l;-0.0;1
[3, 1, 1, 3, 1, 4, 3, 3];?d?l?l?d?l?s?d?d;-0.0;1
[1, 3, 3, 1, 1, 1, 1, 1];?l?d?d?l?l?l?l?l;-81.2417961507365;1
[2, 4, 1, 3, 4, 3, 4, 0];?u?s?l?d?s?d?s;-0.0;1
[3, 1, 4, 4, 3, 2, 2, 3];?d?l?s?s?d?u?u?d;-0.0;1
[3, 3, 3, 3, 0, 4, 2, 4];?d?d?d?d;-1946.0674472439225;1
[3, 1, 4, 2, 4, 2, 0, 1];?d?l?s?u?s?u;-0.0;1
[3, 4, 2, 2, 0, 4, 2, 2];?d?s?u?u;-0.0;1
[1, 3, 2, 4, 3, 4, 3, 0];?l?d?u?s?d?s?d;-0.0;1
[3, 4, 1, 2, 0, 0, 4, 0];?d?s?l?u;-0.0;1
[2, 3, 1, 4, 0, 2, 4, 0];?u?d?l?s;-0.0;1
[1, 4, 3, 2, 2, 4, 1, 4];?l?s?d?u?u?s?l?s;-0.0;1
[1, 2, 3, 1, 2, 2, 2, 4];?l?u?d?l?u?u?u?s;-0.0;1
[4, 2, 4, 3, 3, 2, 4, 1];?s?u?s?d?d?u?s?l;-0.0;1
[1, 1, 1, 1, 3, 0, 1, 2];?l?l?l?l?d;-604.0072103360734;1
