Evaluations,BestFitness,SolutionArray
10,37.285714285714285,[3, 3, 3, 3, 3, 1, 1, 1]
20,37.285714285714285,[3, 3, 3, 3, 3, 1, 1, 1]
30,44.4,[1, 3, 1, 1, 1, 0, 4, 4]
40,44.4,[1, 3, 1, 1, 1, 0, 4, 4]
50,44.4,[1, 3, 1, 1, 1, 0, 4, 4]
60,1619.0,[3, 3, 3, 3, 0, 1, 1, 1]
70,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
80,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
90,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
100,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
110,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
120,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
130,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
140,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
150,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
160,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
170,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
180,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
190,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
200,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
210,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
220,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
230,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
240,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
250,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
260,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
270,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
280,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
290,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
300,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
310,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
320,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
330,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
340,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
350,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
360,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
370,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
380,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
390,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
400,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
410,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
420,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
430,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
440,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
450,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
460,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
470,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
480,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
490,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
500,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
510,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
520,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
530,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
540,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
550,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
560,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
570,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
580,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
590,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
600,1758.5,[3, 3, 3, 3, 3, 0, 4, 4]
