Array;Mask;Score;Generacion
[1, 3, 2, 3, 1, 4, 1, 2];?l?d?u?d?l?s?l?u;-0.0;1
[1, 4, 3, 4, 1, 3, 0, 3];?l?s?d?s?l?d;-0.0;1
[2, 1, 3, 1, 2, 3, 0, 2];?u?l?d?l?u?d;-1.4;1
[3, 2, 2, 2, 2, 3, 4, 4];?d?u?u?u?u?d?s?s;-0.0;1
[2, 2, 1, 3, 0, 0, 3, 4];?u?u?l?d;-0.4;1
[2, 4, 4, 1, 2, 4, 2, 2];?u?s?s?l?u?s?u?u;-0.0;1
[2, 1, 2, 3, 2, 4, 2, 1];?u?l?u?d?u?s?u?l;-0.0;1
[1, 2, 3, 1, 0, 4, 3, 2];?l?u?d?l;-0.0;1
[2, 3, 4, 3, 3, 4, 3, 4];?u?d?s?d?d?s?d?s;-0.0;1
[3, 1, 4, 3, 4, 4, 3, 2];?d?l?s?d?s?s?d?u;-0.0;1
[1, 1, 2, 4, 2, 1, 1, 1];?l?l?u?s?u?l?l?l;-0.0;1
[1, 1, 1, 3, 3, 1, 0, 4];?l?l?l?d?d?l;-77.5;1
[3, 3, 1, 2, 1, 3, 2, 1];?d?d?l?u?l?d?u?l;-0.0;1
[2, 2, 2, 3, 2, 4, 0, 0];?u?u?u?d?u?s;-0.0;1
[4, 3, 3, 4, 1, 1, 2, 3];?s?d?d?s?l?l?u?d;-0.0;1
[4, 2, 1, 1, 2, 3, 3, 2];?s?u?l?l?u?d?d?u;-0.0;1
[2, 4, 4, 3, 1, 1, 1, 1];?u?s?s?d?l?l?l?l;-0.0;1
[1, 3, 1, 3, 2, 1, 0, 3];?l?d?l?d?u?l;-1.2;1
[1, 2, 1, 1, 2, 4, 2, 0];?l?u?l?l?u?s?u;-0.0;1
[3, 3, 3, 1, 1, 4, 0, 3];?d?d?d?l?l?s;-0.0;1
[3, 4, 1, 2, 3, 2, 4, 3];?d?s?l?u?d?u?s?d;-0.0;1
[2, 4, 4, 1, 4, 4, 3, 3];?u?s?s?l?s?s?d?d;-0.0;1
[4, 1, 4, 1, 2, 3, 3, 3];?s?l?s?l?u?d?d?d;-0.0;1
[3, 2, 1, 1, 4, 3, 0, 3];?d?u?l?l?s?d;-0.0;1
[3, 1, 1, 3, 3, 2, 3, 0];?d?l?l?d?d?u?d;-0.0;1
[3, 4, 4, 3, 1, 2, 2, 1];?d?s?s?d?l?u?u?l;-0.0;1
[4, 4, 3, 2, 1, 0, 3, 4];?s?s?d?u?l;-0.0;1
[3, 1, 4, 4, 1, 3, 3, 0];?d?l?s?s?l?d?d;-0.0;1
[4, 4, 3, 4, 1, 2, 1, 1];?s?s?d?s?l?u?l?l;-0.0;1
