Array;Mask;Score;Generacion
[4, 4, 4, 2, 4, 0, 0, 2];?s?s?s?u?s;-0.0;1
[4, 4, 3, 2, 2, 0, 1, 3];?s?s?d?u?u;-0.0;1
[2, 3, 1, 1, 3, 4, 4, 0];?u?d?l?l?d?s?s;-0.0;1
[4, 2, 3, 4, 0, 2, 0, 4];?s?u?d?s;-0.0;1
[4, 2, 3, 4, 1, 4, 3, 2];?s?u?d?s?l?s?d?u;-0.0;1
[1, 4, 4, 2, 0, 3, 1, 4];?l?s?s?u;-0.0;1
[4, 1, 2, 1, 3, 2, 1, 2];?s?l?u?l?d?u?l?u;-0.0;1
[1, 1, 1, 1, 0, 2, 1, 4];?l?l?l?l;-2077.6666666666665;1
[4, 3, 3, 3, 0, 3, 2, 1];?s?d?d?d;-0.2;1
[3, 3, 3, 4, 4, 1, 4, 0];?d?d?d?s?s?l?s;-0.0;1
[4, 1, 2, 1, 3, 3, 1, 0];?s?l?u?l?d?d?l;-0.0;1
[4, 4, 3, 2, 2, 1, 2, 4];?s?s?d?u?u?l?u?s;-0.0;1
[2, 2, 1, 2, 0, 3, 2, 2];?u?u?l?u;-0.6;1
[4, 4, 4, 2, 3, 2, 1, 0];?s?s?s?u?d?u?l;-0.0;1
[4, 1, 2, 4, 0, 1, 2, 1];?s?l?u?s;-0.0;1
[4, 2, 4, 3, 1, 0, 0, 4];?s?u?s?d?l;-0.0;1
[4, 1, 3, 1, 1, 3, 2, 3];?s?l?d?l?l?d?u?d;-0.0;1
[4, 3, 3, 4, 2, 2, 2, 4];?s?d?d?s?u?u?u?s;-0.0;1
[2, 1, 2, 3, 3, 2, 2, 0];?u?l?u?d?d?u?u;-0.0;1
[2, 4, 1, 3, 2, 2, 3, 3];?u?s?l?d?u?u?d?d;-0.0;1
[1, 2, 2, 1, 3, 1, 2, 0];?l?u?u?l?d?l?u;-0.3333333333333333;1
[1, 2, 1, 4, 3, 2, 0, 1];?l?u?l?s?d?u;-0.0;1
