?u?u?u?u?d?d?d,0.0
?l?l?d?l?l?d?d?l,0.0
?d?l?s?l,0.0
?u?s?s?s?s?u,0.0
?l?u?l?d?s?u?l?l,0.0
?d?s?s?s?d?d?d?l,0.0
?l?u?l?u?s,0.0
?d?s?u?d,0.0
,0.0
?d,0.0
?u?u?u?u?d?d?d,-27.8
?u?u?u?u?u?d?d,-27.8
?u?s?s?s?d?d?d,-27.8
?u,-0.0
?u,-0.0
?d?u?s?u?d?d?d,-27.8
?d,-0.0
?s?s?u?d,-0.0
?u?u?u?u?d?d?l?l,-0.0
?l?u?l?d?s?u?d,-27.8
?l?l?d?l?l?d?d?l,-16.285714285714285
?u?u?u?u?d?d?d?l,-0.7647058823529411
?u?u?u?u?s?u?l?l,-0.7647058823529411
?u?u?u,-27.8
?l?u?s?l,-0.0
?d?l,-0.16666666666666666
?l?l?d?l?l?d?d?l,-16.285714285714285
?u?u?u?u?d?d?d,-27.8
?u?u?u?l?d?d?u,-27.8
?u?u?u?u?d?d?d,-27.8
?u?u?u?u?u?d?d,-32.0
?u?u?u?u?d?d?d,-27.8
?u?u?u?l?d?d?u,-27.8
?u?u?u?u?d?d?d,-27.8
?u?u?u?u?d?d?u,-27.8
?l?l?d?l?l?d?d?l,-16.285714285714285
?l?l?d?l,-16.285714285714285
?l?l?d?l?l?d?l?l,-16.285714285714285
?u?u?u?u?d?d?d?l,-16.285714285714285
?l?l?d?l?l?d?d,-27.8
?u?u?u?u?u?d?d,-32.0
?u?l?u?u?d?d?d,-27.8
?l?l?d?l,-39.666666666666664
?u?u?u?u,-32.0
?u?u?u?u?u?d?d,-32.0
?u?u?u?u?u?d?d,-32.0
?u?u?u?u?d?d?l,-27.8
?u?u?u?u?d?d?d,-27.8
?u?u?u?u?u?d?d,-32.0
?u?u?u?u?d?d?d,-27.8
?u?u?u?u?u?d?d,-32.0
?u?u?u?l,-136.33333333333334
?l?u?u?u,-136.33333333333334
?u?l?l?l,-39.666666666666664
?u?u?u?u?u?d?d,-32.0
?u?u?u?u?u?d?d,-32.0
?l?l?u?u?u?d?d,-32.0
?u?u?l?l,-39.666666666666664
?l?d?d,-39.666666666666664
?u?u?u?u?s?d?d,-32.0
?u?u?u?u?u?d?d,-32.0
?u?u?u?u,-136.33333333333334
?u?l?u,-120.0
?u?u?l?l,-136.33333333333334
?u?u?u?u?u?d?d,-32.0
?u?l?l?l,-120.0
?u,-120.0
?u?u?u?u,-32.0
?l?l?d?l,-39.666666666666664
?u?u?u?u?u?d?d,-32.0
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?l?l?l,-39.666666666666664
?l?l?d?l,-120.0
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?s?l?l?l,-120.0
?u?l?d?l,-39.666666666666664
?u?l?l?l,-39.666666666666664
?l?l?d?l,-120.0
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?s?u?u?u,-136.33333333333334
?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?l?u,-136.33333333333334
?s?u,-136.33333333333334
?u?u?u?u?u?d?d,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u?s?l?d,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?l?u,-136.33333333333334
?u?u?l?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
?u?u?l?u,-136.33333333333334
?u?u?u?u,-136.33333333333334
