Evaluations;BestFitness;SolutionArray
50;0.0;[4, 3, 4, 1, 3, 3, 4, 2]
100;2077.6666666666665;[1, 1, 1, 1, 0, 0, 1, 2]
150;2077.6666666666665;[1, 1, 1, 1, 0, 0, 1, 2]
200;2077.6666666666665;[1, 1, 1, 1, 0, 0, 1, 2]
250;2077.6666666666665;[1, 1, 1, 1, 0, 0, 1, 2]
300;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
350;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
400;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
450;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
500;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
550;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
600;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
650;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
700;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
750;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
800;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
850;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
900;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
950;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
1000;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
1050;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
1100;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
1150;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
1200;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
1250;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
1300;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
1350;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
1400;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
1450;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
1500;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
1550;5262.8;[1, 1, 1, 1, 1, 0, 2, 2]
