Evaluations;BestFitness;SolutionArray
50;0.0;[2, 3, 2, 3, 1, 0, 0, 4]
100;5.8;[1, 1, 1, 2, 2, 0, 4, 2]
150;12.0;[2, 2, 2, 2, 3, 0, 0, 1]
200;226.25;[1, 1, 1, 3, 0, 4, 2, 4]
250;226.25;[1, 1, 1, 3, 0, 4, 2, 4]
300;226.25;[1, 1, 1, 3, 0, 4, 2, 4]
350;307.75;[2, 2, 2, 2, 2, 0, 3, 4]
400;307.75;[2, 2, 2, 2, 2, 0, 3, 4]
450;307.75;[2, 2, 2, 2, 2, 0, 3, 4]
500;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
550;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
600;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
650;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
700;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
750;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
800;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
850;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
900;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
950;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1000;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1050;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1100;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1150;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1200;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1250;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1300;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1350;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1400;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1450;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1500;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1550;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1600;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1650;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1700;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1750;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1800;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1850;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1900;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
1950;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
2000;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
2050;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
2100;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
2150;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
2200;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
2250;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
2300;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
2350;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
2400;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
2450;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
2500;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
2550;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
2600;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
2650;817.2;[2, 2, 2, 2, 2, 2, 0, 3]
