Evaluations;BestFitness;SolutionArray
50;0.0;[1, 3, 1, 2, 2, 4, 3, 1]
100;113.4;[2, 1, 1, 1, 3, 0, 1, 3]
150;113.4;[2, 1, 1, 1, 3, 0, 1, 3]
200;113.4;[2, 1, 1, 1, 3, 0, 1, 3]
250;113.4;[2, 1, 1, 1, 3, 0, 1, 3]
300;113.4;[2, 1, 1, 1, 3, 0, 1, 3]
350;601.6;[1, 1, 1, 1, 3, 0, 1, 3]
400;601.6;[1, 1, 1, 1, 3, 0, 1, 3]
450;601.6;[1, 1, 1, 1, 3, 0, 1, 3]
500;601.6;[1, 1, 1, 1, 3, 0, 1, 3]
550;2493.2;[1, 1, 1, 1, 0, 0, 1, 3]
600;2493.2;[1, 1, 1, 1, 0, 0, 1, 3]
650;2493.2;[1, 1, 1, 1, 0, 0, 1, 3]
700;2493.2;[1, 1, 1, 1, 0, 0, 1, 3]
750;2493.2;[1, 1, 1, 1, 0, 0, 1, 3]
800;2493.2;[1, 1, 1, 1, 0, 0, 1, 3]
850;2493.2;[1, 1, 1, 1, 0, 0, 1, 3]
900;2493.2;[1, 1, 1, 1, 0, 0, 1, 3]
950;2493.2;[1, 1, 1, 1, 0, 0, 1, 3]
1000;2493.2;[1, 1, 1, 1, 0, 0, 1, 3]
1050;2493.2;[1, 1, 1, 1, 0, 0, 1, 3]
1100;2493.2;[1, 1, 1, 1, 0, 0, 1, 3]
1150;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
1200;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
1250;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
1300;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
1350;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
1400;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
1450;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
1500;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
1550;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
1600;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
1650;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
1700;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
1750;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
1800;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
1850;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
1900;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
1950;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2000;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2050;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2100;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2150;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2200;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2250;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2300;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2350;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2400;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2450;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2500;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2550;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2600;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2650;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2700;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2750;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2800;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2850;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2900;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
2950;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3000;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3050;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3100;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3150;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3200;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3250;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3300;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3350;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3400;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3450;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3500;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3550;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3600;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3650;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3700;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3750;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3800;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3850;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3900;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
3950;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4000;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4050;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4100;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4150;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4200;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4250;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4300;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4350;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4400;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4450;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4500;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4550;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4600;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4650;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4700;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4750;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4800;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4850;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4900;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
4950;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
5000;5262.8;[1, 1, 1, 1, 1, 0, 1, 3]
