Evaluations;BestFitness;SolutionArray
200;0.0;[1, 4, 3, 3, 1, 1, 4, 1]
400;201.2902146710095;[1, 1, 1, 3, 0, 0, 4, 1]
600;309.7870094458784;[1, 1, 1, 3, 3, 0, 1, 1]
800;1037.7815072632666;[1, 1, 3, 3, 3, 3, 0, 4]
1000;2829.3878662702286;[1, 1, 1, 1, 0, 2, 0, 0]
1200;2829.3878662702286;[1, 1, 1, 1, 0, 2, 3, 4]
1400;2829.3878662702286;[1, 1, 1, 1, 0, 2, 3, 0]
1600;2829.3878662702286;[1, 1, 1, 1, 0, 1, 2, 3]
1800;2829.3878662702286;[1, 1, 1, 1, 0, 1, 2, 3]
2000;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
2200;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
2400;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
2600;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
2800;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
3000;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
3200;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
3400;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
3600;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 3]
3800;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 2]
4000;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
4200;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
4400;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
4600;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
4800;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
5000;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 3]
5200;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
5400;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
5600;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
5800;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
6000;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
6200;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 3]
6400;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
6600;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 3]
6800;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 2]
7000;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
7200;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 0]
7400;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
7600;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
7800;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
8000;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 2]
8200;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 3]
8400;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 0]
8600;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
8800;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
9000;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
9200;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 3]
9400;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
9600;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 0]
9800;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
10000;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 2]
10200;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
10400;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 3]
10600;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
10800;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
11000;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 3]
11200;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
11400;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
11600;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
11800;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 3]
12000;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
12200;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 0]
12400;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
12600;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 0]
12800;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
13000;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
13200;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
13400;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
13600;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 2]
13800;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
14000;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
14200;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
14400;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
14600;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
14800;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 2]
15000;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
15200;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
15400;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
15600;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
15800;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 0]
16000;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
16200;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 2]
16400;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 1]
16600;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 2]
16800;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 3]
17000;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 4]
17200;16388.28474490197;[1, 1, 1, 1, 1, 1, 0, 2]
