Evaluations;BestFitness;SolutionArray
50;0.0;[4, 2, 1, 2, 2, 1, 3, 1]
100;74.5;[2, 1, 2, 1, 1, 2, 0, 3]
150;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
200;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
250;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
300;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
350;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
400;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
450;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
500;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
550;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
600;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
650;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
700;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
750;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
800;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
850;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
900;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
950;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1000;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1050;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1100;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1150;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1200;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1250;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1300;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1350;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1400;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1450;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1500;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1550;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1600;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1650;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1700;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1750;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1800;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1850;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1900;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
1950;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
2000;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
2050;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
2100;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
2150;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
2200;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
2250;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
2300;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
2350;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
2400;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
2450;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
2500;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
2550;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
2600;2110.2;[3, 3, 3, 3, 3, 0, 4, 2]
2650;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
2700;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
2750;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
2800;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
2850;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
2900;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
2950;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3000;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3050;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3100;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3150;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3200;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3250;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3300;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3350;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3400;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3450;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3500;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3550;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3600;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3650;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3700;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3750;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3800;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3850;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3900;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
3950;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4000;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4050;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4100;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4150;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4200;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4250;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4300;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4350;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4400;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4450;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4500;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4550;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4600;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4650;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4700;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4750;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4800;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4850;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4900;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
4950;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
5000;13640.4;[3, 3, 3, 3, 3, 3, 0, 3]
