Evaluations;BestFitness;SolutionArray
300;360.9531483340786;[2, 1, 1, 1, 1, 1, 1, 1]
600;360.9531483340786;[2, 1, 1, 1, 1, 1, 1, 1]
900;8002.486986677208;[1, 1, 1, 1, 1, 1, 1, 1]
1200;8002.486986677208;[1, 1, 1, 1, 1, 1, 1, 1]
1500;8002.486986677208;[1, 1, 1, 1, 1, 1, 1, 1]
1800;11976.773665553237;[1, 1, 1, 1, 1, 1, 1, 0]
2100;11976.773665553237;[1, 1, 1, 1, 1, 1, 1, 0]
2400;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
2700;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
3000;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
3300;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
3600;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
3900;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
4200;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
4500;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
4800;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
5100;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
5400;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
5700;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
6000;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
6300;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
6600;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
6900;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
7200;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
7500;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
7800;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
8100;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
8400;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 0]
8700;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
9000;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
9300;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
9600;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 0]
9900;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
10200;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
10500;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
10800;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
11100;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
11400;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
11700;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
12000;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
12300;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
12600;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
12900;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
13200;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
13500;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
13800;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
14100;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
14400;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
14700;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
15000;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
15300;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
15600;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
15900;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
16200;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
16500;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
16800;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
17100;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
17400;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
17700;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
18000;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
18300;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 0]
18600;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
18900;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
19200;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
19500;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
19800;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
20100;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
20400;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 0]
20700;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
21000;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
21300;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
21600;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
21900;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
22200;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
22500;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
22800;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
23100;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
23400;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
23700;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
24000;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
24300;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
24600;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
24900;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
25200;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
25500;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
25800;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
26100;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
26400;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
26700;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
27000;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
27300;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
27600;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
27900;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
28200;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
28500;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
28800;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
29100;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
29400;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
29700;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
30000;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
30300;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
30600;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
30900;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
31200;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
31500;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
31800;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
32100;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
32400;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
32700;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
33000;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
33300;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
33600;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
33900;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
34200;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
34500;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 0]
34800;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 2]
35100;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
35400;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
35700;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
36000;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
36300;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
36600;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
36900;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
37200;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
37500;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
37800;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
38100;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
38400;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
38700;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 0]
39000;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
39300;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
39600;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 3]
39900;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
40200;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 1]
40500;16492.347713339306;[1, 1, 1, 1, 1, 1, 0, 4]
