Array;Mask;Score;Generacion
[3, 2, 2, 4, 3, 3, 2, 3];?d?u?u?s?d?d?u?d;-0.0;1
[3, 1, 2, 4, 0, 3, 4, 2];?d?l?u?s;-0.0;1
[1, 2, 1, 2, 4, 3, 1, 2];?l?u?l?u?s?d?l?u;-0.0;1
[3, 4, 3, 3, 2, 4, 1, 0];?d?s?d?d?u?s?l;-0.0;1
[2, 3, 2, 1, 0, 4, 2, 3];?u?d?u?l;-0.2;1
[3, 4, 3, 2, 4, 4, 3, 0];?d?s?d?u?s?s?d;-0.0;1
[2, 3, 4, 4, 4, 0, 1, 3];?u?d?s?s?s;-0.0;1
[3, 2, 3, 1, 2, 4, 3, 0];?d?u?d?l?u?s?d;-0.0;1
[3, 2, 2, 3, 1, 3, 0, 0];?d?u?u?d?l?d;-0.0;1
[3, 1, 3, 2, 1, 3, 0, 2];?d?l?d?u?l?d;-0.2;1
[4, 4, 3, 1, 3, 0, 1, 2];?s?s?d?l?d;-0.0;1
[1, 4, 3, 4, 4, 0, 2, 3];?l?s?d?s?s;-0.0;1
[1, 2, 4, 3, 1, 4, 3, 3];?l?u?s?d?l?s?d?d;-0.0;1
[2, 4, 2, 3, 4, 0, 3, 1];?u?s?u?d?s;-0.0;1
[4, 4, 3, 2, 0, 3, 2, 1];?s?s?d?u;-0.0;1
[1, 4, 1, 3, 4, 2, 1, 3];?l?s?l?d?s?u?l?d;-0.0;1
[3, 3, 2, 2, 0, 4, 1, 3];?d?d?u?u;-3.6;1
[2, 2, 1, 1, 4, 2, 2, 2];?u?u?l?l?s?u?u?u;-0.0;1
[1, 2, 2, 4, 3, 4, 1, 3];?l?u?u?s?d?s?l?d;-0.0;1
[3, 2, 3, 4, 1, 4, 3, 1];?d?u?d?s?l?s?d?l;-0.0;1
[2, 1, 4, 2, 3, 4, 1, 2];?u?l?s?u?d?s?l?u;-0.0;1
[3, 4, 4, 2, 0, 3, 0, 2];?d?s?s?u;-0.0;1
[4, 4, 1, 4, 3, 3, 3, 4];?s?s?l?s?d?d?d?s;-0.0;1
[3, 2, 2, 4, 1, 0, 4, 1];?d?u?u?s?l;-0.0;1
[3, 2, 4, 2, 3, 4, 2, 2];?d?u?s?u?d?s?u?u;-0.0;1
[1, 4, 2, 4, 3, 1, 2, 3];?l?s?u?s?d?l?u?d;-0.0;1
[3, 4, 3, 3, 4, 0, 0, 1];?d?s?d?d?s;-0.0;1
