Array;Mask;Score;Generacion
[3, 2, 1, 3, 4, 0, 3, 0];?d?u?l?d?s;-0.0;1
[1, 1, 4, 4, 2, 1, 2, 1];?l?l?s?s?u?l?u?l;-0.0;1
[3, 4, 4, 1, 0, 4, 4, 3];?d?s?s?l;-0.0;1
[3, 1, 4, 4, 2, 0, 1, 4];?d?l?s?s?u;-0.0;1
[4, 2, 3, 1, 2, 2, 0, 1];?s?u?d?l?u?u;-0.0;1
[2, 1, 4, 2, 1, 1, 0, 4];?u?l?s?u?l?l;-0.0;1
[4, 4, 4, 2, 0, 3, 0, 2];?s?s?s?u;-0.0;1
[2, 2, 3, 1, 3, 0, 0, 4];?u?u?d?l?d;-1.5;1
[3, 4, 3, 2, 4, 1, 4, 4];?d?s?d?u?s?l?s?s;-0.0;1
[4, 2, 2, 3, 0, 0, 0, 1];?s?u?u?d;-0.0;1
[3, 4, 3, 4, 2, 1, 0, 2];?d?s?d?s?u?l;-0.0;1
[2, 1, 1, 2, 2, 1, 3, 3];?u?l?l?u?u?l?d?d;-0.6666666666666666;1
[4, 2, 4, 1, 2, 1, 2, 1];?s?u?s?l?u?l?u?l;-0.0;1
[3, 2, 1, 2, 2, 0, 3, 3];?d?u?l?u?u;-3.75;1
[2, 4, 3, 2, 3, 3, 4, 1];?u?s?d?u?d?d?s?l;-0.0;1
[2, 2, 3, 4, 1, 4, 3, 3];?u?u?d?s?l?s?d?d;-0.0;1
[1, 4, 2, 4, 2, 3, 0, 1];?l?s?u?s?u?d;-0.0;1
[3, 3, 2, 3, 0, 4, 4, 1];?d?d?u?d;-2.0;1
[2, 3, 1, 4, 0, 4, 0, 3];?u?d?l?s;-0.0;1
[4, 4, 2, 4, 4, 0, 1, 0];?s?s?u?s?s;-0.0;1
[1, 4, 3, 1, 0, 3, 2, 3];?l?s?d?l;-0.0;1
[2, 2, 3, 2, 4, 0, 0, 4];?u?u?d?u?s;-0.0;1
[4, 3, 2, 3, 4, 4, 3, 2];?s?d?u?d?s?s?d?u;-0.0;1
[4, 2, 4, 2, 0, 2, 1, 0];?s?u?s?u;-0.0;1
[3, 1, 2, 2, 2, 1, 2, 3];?d?l?u?u?u?l?u?d;-0.0;1
[2, 2, 2, 1, 1, 2, 4, 2];?u?u?u?l?l?u?s?u;-0.0;1
[3, 3, 1, 2, 2, 0, 1, 4];?d?d?l?u?u;-3.6;1
[4, 3, 4, 1, 0, 2, 2, 1];?s?d?s?l;-0.0;1
[2, 1, 4, 3, 1, 3, 0, 1];?u?l?s?d?l?d;-0.0;1
[2, 4, 4, 1, 3, 2, 3, 1];?u?s?s?l?d?u?d?l;-0.0;1
[2, 1, 2, 2, 3, 3, 3, 3];?u?l?u?u?d?d?d?d;-1.0;1
[1, 1, 1, 4, 3, 1, 2, 4];?l?l?l?s?d?l?u?s;-0.0;1
[1, 1, 2, 4, 0, 2, 3, 1];?l?l?u?s;-0.0;1
[4, 4, 4, 1, 1, 1, 1, 1];?s?s?s?l?l?l?l?l;-0.0;1
[1, 3, 3, 1, 0, 2, 0, 0];?l?d?d?l;-16.4;1
[4, 4, 3, 1, 0, 2, 3, 2];?s?s?d?l;-0.0;1
[1, 1, 3, 2, 4, 4, 4, 4];?l?l?d?u?s?s?s?s;-0.0;1
[3, 2, 4, 2, 3, 3, 4, 1];?d?u?s?u?d?d?s?l;-0.0;1
[2, 3, 4, 4, 0, 0, 1, 2];?u?d?s?s;-0.0;1
[2, 1, 4, 4, 4, 4, 1, 2];?u?l?s?s?s?s?l?u;-0.0;1
[3, 1, 1, 3, 0, 4, 2, 0];?d?l?l?d;-4.5;1
[3, 2, 4, 4, 4, 4, 4, 0];?d?u?s?s?s?s?s;-0.0;1
[1, 1, 3, 3, 3, 2, 1, 0];?l?l?d?d?d?u?l;-0.3333333333333333;1
[1, 2, 3, 4, 4, 1, 3, 4];?l?u?d?s?s?l?d?s;-0.0;1
[3, 2, 1, 3, 2, 0, 2, 2];?d?u?l?d?u;-1.8;1
[4, 2, 3, 2, 3, 4, 2, 0];?s?u?d?u?d?s?u;-0.0;1
[4, 3, 4, 2, 4, 1, 3, 0];?s?d?s?u?s?l?d;-0.0;1
[3, 1, 2, 2, 1, 2, 1, 1];?d?l?u?u?l?u?l?l;-0.0;1
[3, 1, 2, 4, 0, 0, 4, 0];?d?l?u?s;-0.0;1
[3, 3, 2, 4, 0, 2, 4, 1];?d?d?u?s;-0.0;1
[4, 3, 2, 4, 3, 0, 3, 4];?s?d?u?s?d;-0.0;1
[1, 1, 1, 4, 3, 2, 2, 4];?l?l?l?s?d?u?u?s;-0.0;1
[4, 2, 4, 2, 2, 2, 1, 0];?s?u?s?u?u?u?l;-0.0;1
[2, 2, 1, 3, 3, 0, 2, 4];?u?u?l?d?d;-2.2;1
[2, 1, 3, 4, 4, 2, 1, 0];?u?l?d?s?s?u?l;-0.0;1
[4, 1, 1, 1, 0, 0, 3, 0];?s?l?l?l;-0.6;1
[1, 1, 1, 4, 4, 0, 4, 0];?l?l?l?s?s;-0.2;1
[3, 1, 2, 3, 0, 0, 1, 0];?d?l?u?d;-0.0;1
[2, 4, 4, 1, 1, 1, 2, 4];?u?s?s?l?l?l?u?s;-0.0;1
[4, 4, 3, 1, 1, 2, 4, 1];?s?s?d?l?l?u?s?l;-0.0;1
[4, 4, 2, 4, 0, 3, 0, 2];?s?s?u?s;-0.0;1
[2, 3, 4, 4, 1, 1, 2, 1];?u?d?s?s?l?l?u?l;-0.0;1
[3, 4, 4, 1, 1, 1, 4, 0];?d?s?s?l?l?l?s;-0.0;1
[2, 4, 2, 4, 2, 4, 3, 2];?u?s?u?s?u?s?d?u;-0.0;1
[1, 2, 4, 4, 3, 0, 3, 1];?l?u?s?s?d;-0.0;1
[2, 3, 3, 3, 3, 3, 2, 3];?u?d?d?d?d?d?u?d;-4.0;1
[2, 4, 4, 3, 2, 4, 4, 4];?u?s?s?d?u?s?s?s;-0.0;1
