Evaluations;BestFitness;SolutionArray
10;0.0;[2, 4, 1, 3, 3, 4, 1, 0]
20;1.2;[4, 4, 4, 4, 0, 2, 4, 2]
30;1.2;[4, 4, 4, 4, 0, 2, 4, 2]
40;1.2;[4, 4, 4, 4, 0, 0, 2, 0]
50;1.2;[4, 4, 4, 4, 0, 2, 4, 2]
60;1.2;[4, 4, 4, 4, 0, 2, 4, 2]
70;1.2;[4, 4, 4, 4, 0, 2, 4, 2]
80;1.2;[4, 4, 4, 4, 0, 0, 4, 2]
90;1.2;[4, 4, 4, 4, 0, 2, 4, 2]
100;1.2;[4, 4, 4, 4, 0, 0, 4, 2]
110;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
120;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
130;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
140;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
150;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
160;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
170;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
180;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
190;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
200;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
210;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
220;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
230;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
240;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
250;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
260;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
270;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
280;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
290;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
300;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
310;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
320;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
330;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
340;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
350;1.2;[4, 4, 4, 4, 0, 1, 4, 2]
