Evaluations;BestFitness;SolutionArray
10;0.0;[2, 2, 4, 3, 0, 4, 2, 0]
20;0.5;[2, 2, 3, 1, 0, 0, 1, 1]
30;13.666666666666666;[1, 3, 3, 1, 0, 0, 1, 1]
40;13.666666666666666;[1, 3, 3, 1, 0, 0, 1, 1]
50;13.666666666666666;[1, 3, 3, 1, 0, 0, 1, 1]
60;13.666666666666666;[1, 3, 3, 1, 0, 0, 1, 1]
70;13.666666666666666;[1, 3, 3, 1, 0, 0, 1, 1]
80;13.666666666666666;[1, 3, 3, 1, 0, 0, 2, 1]
90;13.666666666666666;[1, 3, 3, 1, 0, 0, 1, 1]
100;13.666666666666666;[1, 3, 3, 1, 0, 0, 1, 1]
110;13.666666666666666;[1, 3, 3, 1, 0, 0, 2, 1]
120;13.666666666666666;[1, 3, 3, 1, 0, 0, 1, 1]
130;13.666666666666666;[1, 3, 3, 1, 0, 0, 1, 1]
140;13.666666666666666;[1, 3, 3, 1, 0, 0, 1, 1]
150;13.666666666666666;[1, 3, 3, 1, 0, 0, 1, 1]
160;13.666666666666666;[1, 3, 3, 1, 0, 0, 1, 1]
170;13.666666666666666;[1, 3, 3, 1, 0, 0, 1, 4]
180;13.666666666666666;[1, 3, 3, 1, 0, 0, 1, 4]
190;13.666666666666666;[1, 3, 3, 1, 0, 0, 1, 1]
200;13.666666666666666;[1, 3, 3, 1, 0, 0, 1, 4]
210;59.5;[1, 1, 3, 1, 0, 3, 1, 1]
220;59.5;[1, 1, 3, 1, 0, 0, 1, 1]
230;59.5;[1, 1, 3, 1, 0, 0, 1, 1]
240;59.5;[1, 1, 3, 1, 0, 0, 1, 1]
250;59.5;[1, 1, 3, 1, 0, 0, 1, 1]
260;59.5;[1, 1, 3, 1, 0, 0, 1, 1]
270;59.5;[1, 1, 3, 1, 0, 0, 1, 1]
280;59.5;[1, 1, 3, 1, 0, 0, 1, 1]
290;59.5;[1, 1, 3, 1, 0, 3, 1, 1]
300;59.5;[1, 1, 3, 1, 0, 3, 1, 1]
310;59.5;[1, 1, 3, 1, 0, 0, 2, 1]
320;59.5;[1, 1, 3, 1, 0, 3, 1, 1]
330;59.5;[1, 1, 3, 1, 0, 3, 1, 1]
340;59.5;[1, 1, 3, 1, 0, 3, 1, 1]
350;59.5;[1, 1, 3, 1, 0, 3, 1, 1]
360;59.5;[1, 1, 3, 1, 0, 4, 1, 1]
370;59.5;[1, 1, 3, 1, 0, 3, 3, 1]
380;59.5;[1, 1, 3, 1, 0, 3, 3, 1]
390;59.5;[1, 1, 3, 1, 0, 3, 3, 1]
400;59.5;[1, 1, 3, 1, 0, 4, 1, 1]
410;59.5;[1, 1, 3, 1, 0, 3, 1, 1]
420;59.5;[1, 1, 3, 1, 0, 3, 1, 1]
430;59.5;[1, 1, 3, 1, 0, 4, 1, 1]
440;59.5;[1, 1, 3, 1, 0, 4, 1, 1]
450;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
460;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
470;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
480;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
490;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
500;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
510;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
520;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
530;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
540;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
550;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
560;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
570;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
580;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
590;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
600;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
610;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
620;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
630;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
640;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
650;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
660;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
670;2493.2;[1, 1, 1, 1, 0, 3, 3, 2]
680;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
690;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
700;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
710;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
720;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
730;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
740;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
750;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
760;2493.2;[1, 1, 1, 1, 0, 3, 3, 1]
770;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
780;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
790;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
800;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
810;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
820;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
830;2493.2;[1, 1, 1, 1, 0, 0, 1, 1]
840;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
850;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
860;2493.2;[1, 1, 1, 1, 0, 0, 1, 1]
870;2493.2;[1, 1, 1, 1, 0, 0, 1, 1]
880;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
890;2493.2;[1, 1, 1, 1, 0, 3, 1, 4]
900;2493.2;[1, 1, 1, 1, 0, 0, 1, 1]
910;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
920;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
930;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
940;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
950;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
960;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
970;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
980;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
990;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
1000;2493.2;[1, 1, 1, 1, 0, 3, 1, 1]
