Evaluations;BestFitness;SolutionArray
10;0.2;[2, 3, 2, 1, 0, 2, 4, 0]
20;10.4;[2, 2, 2, 3, 3, 0, 2, 4]
30;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
40;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
50;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
60;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
70;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
80;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
90;10.4;[2, 2, 2, 3, 3, 0, 3, 2]
100;10.4;[2, 2, 2, 3, 3, 0, 2, 4]
110;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
120;10.4;[2, 2, 2, 3, 3, 0, 2, 0]
130;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
140;10.4;[2, 2, 2, 3, 3, 0, 3, 2]
150;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
160;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
170;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
180;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
190;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
200;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
210;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
220;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
230;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
240;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
250;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
260;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
270;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
280;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
290;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
300;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
310;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
320;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
330;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
340;10.4;[2, 2, 2, 3, 3, 0, 2, 1]
350;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
360;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
370;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
380;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
390;10.4;[2, 2, 2, 3, 3, 0, 2, 2]
400;18.4;[2, 2, 2, 3, 3, 3, 2, 2]
410;18.4;[2, 2, 2, 3, 3, 3, 2, 2]
420;18.4;[2, 2, 2, 3, 3, 3, 2, 2]
430;18.4;[2, 2, 2, 3, 3, 3, 2, 2]
440;51.0;[2, 2, 2, 3, 3, 3, 0, 2]
450;51.0;[2, 2, 2, 3, 3, 3, 0, 2]
460;51.0;[2, 2, 2, 3, 3, 3, 0, 2]
470;51.0;[2, 2, 2, 3, 3, 3, 0, 2]
480;51.0;[2, 2, 2, 3, 3, 3, 0, 2]
490;51.0;[2, 2, 2, 3, 3, 3, 0, 2]
500;51.0;[2, 2, 2, 3, 3, 3, 0, 2]
510;51.0;[2, 2, 2, 3, 3, 3, 0, 2]
520;51.0;[2, 2, 2, 3, 3, 3, 0, 2]
530;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
540;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
550;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
560;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
570;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
580;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
590;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
600;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
610;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
620;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
630;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
640;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
650;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
660;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
670;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
680;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
690;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
700;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
710;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
720;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
730;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
740;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
750;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
760;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
770;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
780;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
790;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
800;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
810;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
820;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
830;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
840;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
850;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
860;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
870;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
880;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
890;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
900;64.25;[2, 2, 3, 3, 3, 3, 0, 0]
910;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
920;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
930;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
940;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
950;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
960;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
970;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
980;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
990;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
1000;64.25;[2, 2, 3, 3, 3, 3, 0, 2]
