Array;Mask;Score;Generacion
[4, 3, 4, 3, 3, 3, 1, 1];?s?d?s?d?d?d?l?l;-0.0;1
[1, 2, 4, 1, 0, 3, 0, 1];?l?u?s?l;-0.0;1
[1, 3, 2, 2, 4, 4, 1, 0];?l?d?u?u?s?s?l;-0.0;1
[2, 1, 3, 2, 2, 0, 2, 3];?u?l?d?u?u;-4.2;1
[3, 2, 3, 3, 0, 1, 0, 4];?d?u?d?d;-0.0;1
[1, 1, 2, 4, 4, 2, 3, 4];?l?l?u?s?s?u?d?s;-0.0;1
[4, 3, 1, 4, 1, 3, 2, 2];?s?d?l?s?l?d?u?u;-0.0;1
[1, 3, 3, 4, 4, 0, 0, 3];?l?d?d?s?s;-0.0;1
[1, 1, 2, 2, 2, 0, 1, 3];?l?l?u?u?u;-7.75;1
[3, 2, 3, 1, 3, 0, 1, 4];?d?u?d?l?d;-0.2;1
[1, 4, 3, 2, 1, 1, 1, 4];?l?s?d?u?l?l?l?s;-0.0;1
[1, 4, 1, 3, 3, 1, 4, 2];?l?s?l?d?d?l?s?u;-0.0;1
[2, 4, 1, 2, 2, 0, 3, 2];?u?s?l?u?u;-0.0;1
[1, 3, 4, 3, 1, 3, 1, 2];?l?d?s?d?l?d?l?u;-0.0;1
[1, 3, 4, 3, 1, 3, 3, 0];?l?d?s?d?l?d?d;-0.0;1
[1, 1, 4, 4, 1, 1, 4, 4];?l?l?s?s?l?l?s?s;-0.0;1
[4, 4, 3, 3, 2, 2, 2, 2];?s?s?d?d?u?u?u?u;-0.0;1
[1, 4, 4, 2, 3, 4, 3, 3];?l?s?s?u?d?s?d?d;-0.0;1
[3, 4, 1, 2, 1, 0, 4, 0];?d?s?l?u?l;-0.0;1
[4, 3, 3, 3, 1, 4, 0, 2];?s?d?d?d?l?s;-0.0;1
[4, 4, 3, 1, 2, 3, 3, 2];?s?s?d?l?u?d?d?u;-0.0;1
[4, 1, 2, 4, 2, 0, 2, 2];?s?l?u?s?u;-0.0;1
[3, 2, 1, 4, 4, 1, 4, 4];?d?u?l?s?s?l?s?s;-0.0;1
[3, 4, 4, 1, 2, 0, 2, 3];?d?s?s?l?u;-0.0;1
[1, 3, 3, 3, 4, 1, 1, 0];?l?d?d?d?s?l?l;-0.0;1
[4, 4, 4, 3, 2, 1, 0, 0];?s?s?s?d?u?l;-0.0;1
[1, 4, 4, 3, 1, 0, 3, 1];?l?s?s?d?l;-0.0;1
[3, 2, 1, 1, 4, 0, 1, 3];?d?u?l?l?s;-0.0;1
[2, 3, 4, 4, 0, 3, 2, 4];?u?d?s?s;-0.0;1
[4, 4, 3, 2, 4, 0, 1, 3];?s?s?d?u?s;-0.0;1
[1, 2, 3, 3, 0, 1, 2, 1];?l?u?d?d;-0.0;1
[2, 2, 3, 4, 1, 3, 2, 1];?u?u?d?s?l?d?u?l;-0.0;1
[1, 3, 4, 2, 1, 1, 1, 0];?l?d?s?u?l?l?l;-0.0;1
[1, 4, 1, 1, 2, 0, 2, 3];?l?s?l?l?u;-0.0;1
[3, 2, 1, 1, 0, 3, 1, 2];?d?u?l?l;-1.0;1
[4, 3, 4, 1, 4, 0, 0, 2];?s?d?s?l?s;-0.0;1
[3, 3, 4, 4, 1, 0, 1, 2];?d?d?s?s?l;-0.0;1
[1, 1, 3, 1, 3, 3, 2, 1];?l?l?d?l?d?d?u?l;-0.8;1
[1, 2, 4, 2, 1, 2, 2, 3];?l?u?s?u?l?u?u?d;-0.0;1
[2, 1, 2, 4, 2, 2, 3, 0];?u?l?u?s?u?u?d;-0.0;1
[1, 4, 2, 4, 1, 3, 2, 4];?l?s?u?s?l?d?u?s;-0.0;1
[2, 4, 4, 1, 0, 2, 4, 4];?u?s?s?l;-0.0;1
[1, 3, 2, 3, 1, 1, 3, 2];?l?d?u?d?l?l?d?u;-0.3333333333333333;1
[3, 3, 2, 4, 3, 1, 2, 0];?d?d?u?s?d?l?u;-0.0;1
[2, 3, 1, 2, 0, 0, 2, 2];?u?d?l?u;-0.75;1
[4, 3, 2, 4, 4, 0, 0, 0];?s?d?u?s?s;-0.0;1
[2, 2, 4, 4, 3, 4, 4, 3];?u?u?s?s?d?s?s?d;-0.0;1
[2, 4, 3, 1, 2, 4, 3, 2];?u?s?d?l?u?s?d?u;-0.0;1
[4, 3, 2, 4, 4, 0, 3, 2];?s?d?u?s?s;-0.0;1
[2, 2, 4, 4, 1, 0, 1, 4];?u?u?s?s?l;-0.0;1
[1, 1, 3, 1, 3, 3, 2, 1];?l?l?d?l?d?d?u?l;-0.8;2
[1, 1, 3, 1, 3, 3, 2, 1];?l?l?d?l?d?d?u?l;-0.8;2
[3, 3, 2, 3, 1, 1, 3, 2];?d?d?u?d?l?l?d?u;-0.0;2
