Array;Mask;Score;Generacion
[4, 1, 2, 3, 1, 1, 4, 4];?s?l?u?d?l?l?s?s;-0.0;1
[1, 3, 1, 2, 4, 2, 2, 2];?l?d?l?u?s?u?u?u;-0.0;1
[2, 3, 4, 4, 2, 3, 0, 0];?u?d?s?s?u?d;-0.0;1
[3, 1, 4, 3, 2, 1, 2, 0];?d?l?s?d?u?l?u;-0.0;1
[2, 2, 3, 4, 3, 2, 4, 4];?u?u?d?s?d?u?s?s;-0.0;1
[1, 2, 4, 3, 2, 4, 4, 2];?l?u?s?d?u?s?s?u;-0.0;1
[4, 4, 2, 1, 4, 0, 4, 2];?s?s?u?l?s;-0.0;1
[1, 1, 2, 1, 4, 1, 3, 0];?l?l?u?l?s?l?d;-0.0;1
[3, 2, 1, 1, 3, 1, 4, 3];?d?u?l?l?d?l?s?d;-0.0;1
[1, 3, 1, 2, 2, 3, 4, 1];?l?d?l?u?u?d?s?l;-0.0;1
[3, 2, 3, 3, 4, 0, 3, 2];?d?u?d?d?s;-0.0;1
[4, 1, 2, 3, 1, 4, 1, 3];?s?l?u?d?l?s?l?d;-0.0;1
[3, 1, 1, 2, 3, 2, 1, 1];?d?l?l?u?d?u?l?l;-0.0;1
[2, 1, 3, 4, 0, 4, 2, 2];?u?l?d?s;-0.25;1
[2, 4, 3, 3, 0, 0, 4, 1];?u?s?d?d;-0.0;1
[3, 2, 4, 1, 2, 1, 1, 3];?d?u?s?l?u?l?l?d;-0.0;1
[4, 3, 1, 3, 2, 0, 2, 3];?s?d?l?d?u;-0.0;1
[4, 4, 4, 4, 4, 0, 1, 0];?s?s?s?s?s;-1.25;1
[3, 4, 2, 3, 4, 2, 0, 3];?d?s?u?d?s?u;-0.0;1
[3, 4, 4, 1, 2, 4, 1, 1];?d?s?s?l?u?s?l?l;-0.0;1
[2, 4, 2, 1, 1, 1, 4, 0];?u?s?u?l?l?l?s;-0.0;1
[4, 1, 4, 4, 1, 4, 4, 1];?s?l?s?s?l?s?s?l;-0.0;1
[3, 2, 2, 2, 2, 1, 0, 0];?d?u?u?u?u?l;-0.16666666666666666;1
[4, 1, 3, 4, 4, 1, 1, 3];?s?l?d?s?s?l?l?d;-0.0;1
[2, 4, 3, 1, 1, 4, 1, 2];?u?s?d?l?l?s?l?u;-0.0;1
[2, 2, 1, 2, 2, 2, 1, 2];?u?u?l?u?u?u?l?u;-0.9166666666666666;1
[3, 3, 3, 4, 2, 1, 4, 2];?d?d?d?s?u?l?s?u;-0.0;1
[1, 3, 3, 2, 0, 2, 3, 0];?l?d?d?u;-0.25;1
[3, 4, 3, 2, 1, 2, 2, 4];?d?s?d?u?l?u?u?s;-0.0;1
[4, 3, 4, 4, 2, 1, 4, 0];?s?d?s?s?u?l?s;-0.0;1
[1, 1, 4, 3, 3, 2, 2, 2];?l?l?s?d?d?u?u?u;-0.0;1
[4, 3, 4, 3, 2, 3, 2, 1];?s?d?s?d?u?d?u?l;-0.0;1
[1, 3, 3, 2, 0, 4, 4, 0];?l?d?d?u;-0.25;1
[1, 4, 1, 2, 0, 0, 3, 4];?l?s?l?u;-0.0;1
[1, 1, 3, 4, 2, 3, 3, 3];?l?l?d?s?u?d?d?d;-0.0;1
[2, 4, 3, 4, 0, 2, 2, 1];?u?s?d?s;-0.0;1
[2, 2, 3, 1, 2, 3, 1, 0];?u?u?d?l?u?d?l;-0.0;1
[2, 4, 4, 2, 2, 1, 4, 1];?u?s?s?u?u?l?s?l;-0.0;1
[3, 2, 4, 4, 1, 4, 3, 2];?d?u?s?s?l?s?d?u;-0.0;1
[3, 2, 2, 2, 3, 1, 2, 0];?d?u?u?u?d?l?u;-0.0;1
[4, 2, 1, 3, 2, 2, 4, 4];?s?u?l?d?u?u?s?s;-0.0;1
[2, 3, 2, 2, 1, 4, 3, 0];?u?d?u?u?l?s?d;-0.0;1
[2, 2, 4, 1, 0, 3, 0, 4];?u?u?s?l;-0.0;1
[3, 4, 2, 2, 0, 3, 3, 1];?d?s?u?u;-0.0;1
[1, 1, 4, 2, 0, 0, 2, 4];?l?l?s?u;-0.0;1
[4, 1, 2, 2, 1, 3, 0, 2];?s?l?u?u?l?d;-0.0;1
[3, 2, 4, 4, 0, 3, 4, 2];?d?u?s?s;-0.0;1
[1, 1, 1, 1, 3, 1, 0, 4];?l?l?l?l?d?l;-244.2;1
[1, 4, 1, 4, 2, 4, 1, 3];?l?s?l?s?u?s?l?d;-0.0;1
[1, 3, 3, 2, 2, 4, 1, 2];?l?d?d?u?u?s?l?u;-0.0;1
[4, 3, 4, 4, 2, 4, 3, 0];?s?d?s?s?u?s?d;-0.0;2
[2, 3, 2, 2, 1, 1, 4, 0];?u?d?u?u?l?l?s;-0.0;2
[2, 4, 2, 1, 1, 1, 4, 0];?u?s?u?l?l?l?s;-0.0;2
[4, 4, 4, 4, 4, 0, 1, 0];?s?s?s?s?s;-1.25;2
[3, 4, 4, 1, 2, 4, 1, 2];?d?s?s?l?u?s?l?u;-0.0;2
[2, 2, 1, 2, 2, 2, 1, 2];?u?u?l?u?u?u?l?u;-0.9166666666666666;2
[4, 3, 4, 1, 2, 1, 1, 3];?s?d?s?l?u?l?l?d;-0.0;2
[3, 2, 4, 3, 2, 3, 2, 1];?d?u?s?d?u?d?u?l;-0.0;2
[4, 1, 2, 3, 1, 1, 4, 2];?s?l?u?d?l?l?s?u;-0.0;2
[1, 3, 1, 2, 4, 2, 2, 4];?l?d?l?u?s?u?u?s;-0.0;2
[1, 1, 4, 3, 3, 2, 2, 2];?l?l?s?d?d?u?u?u;-0.0;2
[1, 1, 1, 1, 3, 1, 0, 4];?l?l?l?l?d?l;-244.2;2
[4, 1, 2, 3, 1, 3, 0, 0];?s?l?u?d?l?d;-0.0;2
[1, 3, 3, 2, 0, 2, 3, 2];?l?d?d?u;-0.25;2
[4, 2, 1, 3, 2, 1, 4, 0];?s?u?l?d?u?l?s;-0.0;2
[4, 3, 4, 4, 2, 2, 4, 4];?s?d?s?s?u?u?s?s;-0.0;2
[4, 1, 4, 4, 1, 4, 4, 1];?s?l?s?s?l?s?s?l;-0.0;2
[3, 2, 4, 4, 1, 4, 3, 2];?d?u?s?s?l?s?d?u;-0.0;2
[3, 1, 4, 3, 2, 1, 2, 0];?d?l?s?d?u?l?u;-0.0;2
[2, 4, 2, 1, 1, 1, 4, 0];?u?s?u?l?l?l?s;-0.0;2
[4, 1, 2, 3, 2, 1, 0, 0];?s?l?u?d?u?l;-0.0;2
[3, 2, 2, 2, 1, 1, 4, 4];?d?u?u?u?l?l?s?s;-0.0;2
[2, 1, 3, 4, 0, 4, 2, 2];?u?l?d?s;-0.25;2
[3, 1, 2, 2, 3, 2, 1, 1];?d?l?u?u?d?u?l?l;-0.0;2
[2, 2, 1, 2, 2, 2, 1, 1];?u?u?l?u?u?u?l?l;-1.2727272727272727;2
[3, 4, 4, 1, 2, 4, 1, 2];?d?s?s?l?u?s?l?u;-0.0;2
[3, 2, 2, 3, 2, 1, 2, 0];?d?u?u?d?u?l?u;-0.0;2
[3, 1, 4, 2, 2, 1, 0, 0];?d?l?s?u?u?l;-0.0;2
[1, 3, 3, 4, 2, 3, 3, 4];?l?d?d?s?u?d?d?s;-0.0;2
[1, 1, 3, 2, 0, 2, 3, 0];?l?l?d?u;-1.4;2
[3, 2, 4, 4, 0, 3, 4, 2];?d?u?s?s;-0.0;2
[4, 1, 2, 3, 1, 1, 4, 4];?s?l?u?d?l?l?s?s;-0.0;2
[1, 4, 4, 4, 2, 3, 0, 0];?l?s?s?s?u?d;-0.0;2
[2, 3, 1, 2, 0, 0, 3, 4];?u?d?l?u;-0.75;2
[3, 1, 4, 3, 2, 1, 2, 0];?d?l?s?d?u?l?u;-0.0;2
[1, 1, 1, 1, 3, 1, 0, 4];?l?l?l?l?d?l;-244.2;2
[3, 1, 4, 4, 1, 4, 3, 2];?d?l?s?s?l?s?d?u;-0.0;2
[1, 3, 3, 2, 2, 4, 1, 2];?l?d?d?u?u?s?l?u;-0.0;2
[1, 3, 3, 2, 2, 4, 4, 1];?l?d?d?u?u?s?s?l;-0.0;2
[1, 3, 1, 2, 2, 3, 1, 2];?l?d?l?u?u?d?l?u;-0.5;2
[3, 3, 3, 4, 1, 1, 4, 4];?d?d?d?s?l?l?s?s;-0.0;2
[4, 1, 2, 3, 2, 1, 4, 2];?s?l?u?d?u?l?s?u;-0.0;2
[2, 2, 3, 1, 2, 3, 1, 0];?u?u?d?l?u?d?l;-0.0;2
[3, 1, 4, 3, 2, 1, 2, 0];?d?l?s?d?u?l?u;-0.0;2
[3, 4, 3, 2, 1, 2, 2, 4];?d?s?d?u?l?u?u?s;-0.0;2
