Array;Mask;Score;Generacion
[3, 3, 4, 2, 4, 4, 4, 2];?d?d?s?u?s?s?s?u;-0.0;1
[4, 4, 1, 4, 4, 0, 2, 1];?s?s?l?s?s;-0.0;1
[2, 1, 3, 4, 0, 4, 4, 0];?u?l?d?s;-0.25;1
[3, 3, 1, 3, 3, 1, 0, 4];?d?d?l?d?d?l;-18.5;1
[1, 3, 3, 2, 2, 1, 4, 0];?l?d?d?u?u?l?s;-0.0;1
[3, 4, 3, 4, 2, 1, 1, 2];?d?s?d?s?u?l?l?u;-0.0;1
[3, 2, 4, 2, 1, 1, 2, 3];?d?u?s?u?l?l?u?d;-0.0;1
[4, 1, 1, 2, 2, 0, 0, 4];?s?l?l?u?u;-0.0;1
[4, 3, 1, 1, 4, 2, 0, 1];?s?d?l?l?s?u;-0.0;1
[1, 1, 2, 4, 3, 1, 2, 0];?l?l?u?s?d?l?u;-0.0;1
[1, 2, 2, 2, 3, 1, 0, 4];?l?u?u?u?d?l;-2.6;1
[1, 1, 1, 2, 1, 1, 2, 2];?l?l?l?u?l?l?u?u;-0.6666666666666666;1
[4, 3, 3, 3, 0, 4, 3, 1];?s?d?d?d;-0.2;1
[1, 2, 2, 4, 3, 0, 3, 4];?l?u?u?s?d;-0.0;1
[4, 2, 2, 4, 4, 0, 0, 1];?s?u?u?s?s;-0.0;1
[2, 1, 2, 2, 4, 0, 4, 4];?u?l?u?u?s;-0.0;1
[3, 1, 4, 3, 0, 4, 3, 4];?d?l?s?d;-0.0;1
[2, 3, 2, 1, 4, 1, 2, 0];?u?d?u?l?s?l?u;-0.0;1
[2, 4, 2, 4, 2, 3, 0, 3];?u?s?u?s?u?d;-0.0;1
[3, 3, 4, 3, 4, 1, 0, 2];?d?d?s?d?s?l;-0.0;1
[4, 1, 2, 3, 0, 3, 2, 2];?s?l?u?d;-0.0;1
[4, 2, 2, 1, 0, 0, 1, 1];?s?u?u?l;-0.0;1
[2, 2, 3, 3, 0, 0, 3, 0];?u?u?d?d;-2.8;1
[1, 1, 3, 1, 2, 2, 2, 4];?l?l?d?l?u?u?u?s;-0.0;1
[2, 3, 2, 2, 0, 2, 0, 3];?u?d?u?u;-0.3333333333333333;1
[3, 4, 2, 1, 4, 2, 1, 0];?d?s?u?l?s?u?l;-0.0;1
[1, 1, 3, 2, 3, 0, 3, 1];?l?l?d?u?d;-2.0;1
[4, 2, 2, 2, 0, 0, 0, 1];?s?u?u?u;-0.4;1
[3, 3, 4, 2, 4, 1, 3, 2];?d?d?s?u?s?l?d?u;-0.0;1
[4, 4, 4, 2, 3, 2, 4, 4];?s?s?s?u?d?u?s?s;-0.0;1
[4, 1, 1, 2, 4, 0, 2, 4];?s?l?l?u?s;-0.0;1
[2, 1, 4, 4, 1, 1, 4, 4];?u?l?s?s?l?l?s?s;-0.0;1
[4, 1, 1, 4, 1, 3, 1, 2];?s?l?l?s?l?d?l?u;-0.0;1
[3, 3, 1, 4, 4, 1, 2, 1];?d?d?l?s?s?l?u?l;-0.0;1
[4, 4, 2, 1, 3, 2, 4, 1];?s?s?u?l?d?u?s?l;-0.0;1
[2, 4, 4, 2, 2, 4, 2, 4];?u?s?s?u?u?s?u?s;-0.0;1
[1, 4, 1, 2, 1, 2, 4, 1];?l?s?l?u?l?u?s?l;-0.0;1
[4, 3, 1, 1, 3, 4, 1, 1];?s?d?l?l?d?s?l?l;-0.0;1
[3, 3, 1, 1, 2, 2, 1, 1];?d?d?l?l?u?u?l?l;-0.2222222222222222;1
[1, 2, 4, 1, 3, 1, 3, 1];?l?u?s?l?d?l?d?l;-0.0;1
[2, 1, 3, 2, 4, 2, 0, 0];?u?l?d?u?s?u;-0.0;1
[4, 1, 4, 3, 4, 1, 1, 0];?s?l?s?d?s?l?l;-0.0;1
[4, 4, 4, 2, 2, 3, 1, 3];?s?s?s?u?u?d?l?d;-0.0;1
[1, 3, 4, 3, 1, 0, 4, 1];?l?d?s?d?l;-0.0;1
[2, 3, 2, 2, 0, 3, 1, 2];?u?d?u?u;-0.3333333333333333;1
[1, 1, 3, 3, 3, 0, 2, 2];?l?l?d?d?d;-131.8;1
[2, 2, 1, 2, 2, 1, 0, 0];?u?u?l?u?u?l;-4.5;1
[4, 1, 1, 3, 2, 4, 2, 3];?s?l?l?d?u?s?u?d;-0.0;1
[3, 2, 3, 4, 3, 2, 4, 0];?d?u?d?s?d?u?s;-0.0;1
[1, 2, 1, 3, 2, 1, 4, 1];?l?u?l?d?u?l?s?l;-0.0;1
[3, 3, 1, 3, 3, 0, 2, 2];?d?d?l?d?d;-7.25;2
[1, 1, 3, 3, 3, 1, 0, 4];?l?l?d?d?d?l;-54.5;2
[1, 1, 4, 2, 2, 4, 2, 4];?l?l?s?u?u?s?u?s;-0.0;2
[2, 1, 2, 4, 3, 1, 2, 0];?u?l?u?s?d?l?u;-0.0;2
[1, 1, 3, 1, 2, 2, 0, 1];?l?l?d?l?u?u;-1.6666666666666667;2
[4, 2, 2, 4, 4, 0, 2, 4];?s?u?u?s?s;-0.0;2
[1, 1, 3, 3, 3, 0, 3, 0];?l?l?d?d?d;-131.8;2
[2, 2, 3, 3, 0, 0, 2, 2];?u?u?d?d;-2.8;2
[3, 3, 1, 1, 2, 2, 1, 1];?d?d?l?l?u?u?l?l;-0.2222222222222222;2
[3, 3, 1, 1, 2, 2, 1, 1];?d?d?l?l?u?u?l?l;-0.2222222222222222;2
[4, 2, 2, 2, 0, 3, 1, 2];?s?u?u?u;-0.4;2
[2, 3, 2, 2, 0, 0, 0, 1];?u?d?u?u;-0.3333333333333333;2
[1, 1, 1, 3, 2, 4, 2, 3];?l?l?l?d?u?s?u?d;-0.0;2
[4, 1, 1, 2, 1, 1, 2, 2];?s?l?l?u?l?l?u?u;-0.0;2
[1, 1, 3, 2, 2, 0, 0, 4];?l?l?d?u?u;-2.8;2
[4, 1, 1, 3, 3, 0, 2, 2];?s?l?l?d?d;-0.0;2
[1, 2, 4, 2, 2, 4, 2, 4];?l?u?s?u?u?s?u?s;-0.0;2
[2, 4, 4, 1, 3, 1, 3, 1];?u?s?s?l?d?l?d?l;-0.0;2
