Array;Mask;Score;Generacion
[3, 4, 1, 1, 1, 2, 3, 1];?d?s?l?l?l?u?d?l;-0.0;1
[2, 3, 3, 2, 3, 0, 3, 0];?u?d?d?u?d;-0.5;1
[3, 2, 2, 3, 4, 0, 3, 0];?d?u?u?d?s;-0.0;1
[4, 2, 2, 2, 4, 2, 4, 3];?s?u?u?u?s?u?s?d;-0.0;1
[1, 2, 3, 1, 2, 3, 4, 4];?l?u?d?l?u?d?s?s;-0.0;1
[4, 3, 3, 1, 1, 2, 3, 0];?s?d?d?l?l?u?d;-0.0;1
[2, 2, 2, 2, 1, 0, 0, 1];?u?u?u?u?l;-4.8;1
[1, 3, 3, 3, 4, 2, 3, 3];?l?d?d?d?s?u?d?d;-0.0;1
[3, 4, 1, 2, 0, 4, 4, 3];?d?s?l?u;-0.0;1
[2, 3, 2, 1, 1, 0, 2, 2];?u?d?u?l?l;-3.3333333333333335;1
[4, 4, 4, 1, 0, 1, 1, 2];?s?s?s?l;-0.2;1
[1, 2, 3, 2, 0, 0, 0, 2];?l?u?d?u;-0.3333333333333333;1
[2, 3, 1, 2, 1, 0, 3, 3];?u?d?l?u?l;-2.8;1
[2, 1, 2, 4, 2, 1, 4, 3];?u?l?u?s?u?l?s?d;-0.0;1
[3, 4, 2, 1, 2, 0, 4, 3];?d?s?u?l?u;-0.0;1
[4, 3, 4, 4, 1, 1, 3, 4];?s?d?s?s?l?l?d?s;-0.0;1
[2, 3, 1, 2, 0, 3, 3, 3];?u?d?l?u;-0.6;1
[4, 2, 3, 2, 0, 4, 1, 2];?s?u?d?u;-0.0;1
[2, 1, 4, 1, 4, 1, 1, 3];?u?l?s?l?s?l?l?d;-0.0;1
[1, 2, 2, 1, 4, 2, 2, 4];?l?u?u?l?s?u?u?s;-0.0;1
[3, 4, 2, 1, 1, 1, 0, 4];?d?s?u?l?l?l;-0.0;1
[4, 2, 1, 4, 4, 1, 4, 4];?s?u?l?s?s?l?s?s;-0.0;1
[1, 1, 1, 3, 4, 3, 0, 2];?l?l?l?d?s?d;-0.6;1
[1, 3, 4, 4, 4, 3, 1, 2];?l?d?s?s?s?d?l?u;-0.0;1
[2, 3, 2, 1, 4, 4, 2, 1];?u?d?u?l?s?s?u?l;-0.0;1
[3, 3, 4, 3, 0, 0, 2, 3];?d?d?s?d;-0.0;1
[4, 1, 1, 1, 4, 2, 2, 3];?s?l?l?l?s?u?u?d;-0.0;1
[3, 2, 4, 3, 1, 2, 0, 3];?d?u?s?d?l?u;-0.0;1
[4, 2, 4, 4, 2, 0, 0, 4];?s?u?s?s?u;-0.0;1
[1, 3, 2, 1, 3, 3, 3, 2];?l?d?u?l?d?d?d?u;-0.0;1
[4, 3, 2, 3, 2, 4, 0, 3];?s?d?u?d?u?s;-0.0;1
[4, 3, 3, 2, 0, 0, 4, 3];?s?d?d?u;-0.0;1
[4, 4, 1, 4, 1, 0, 3, 4];?s?s?l?s?l;-0.0;1
[2, 2, 2, 4, 0, 3, 3, 0];?u?u?u?s;-0.2;1
[4, 1, 2, 4, 3, 1, 0, 0];?s?l?u?s?d?l;-0.0;1
[1, 1, 2, 4, 0, 3, 1, 2];?l?l?u?s;-0.0;1
[2, 1, 4, 3, 1, 3, 3, 3];?u?l?s?d?l?d?d?d;-0.0;1
[4, 1, 1, 4, 4, 4, 1, 3];?s?l?l?s?s?s?l?d;-0.0;1
[1, 4, 1, 1, 4, 0, 3, 3];?l?s?l?l?s;-0.0;1
[1, 1, 3, 2, 2, 3, 0, 1];?l?l?d?u?u?d;-1.4;1
[4, 4, 4, 2, 1, 3, 4, 0];?s?s?s?u?l?d?s;-0.0;1
[2, 1, 2, 2, 3, 1, 2, 3];?u?l?u?u?d?l?u?d;-0.08;1
[1, 3, 2, 1, 0, 4, 4, 0];?l?d?u?l;-1.0;1
[3, 3, 4, 3, 4, 1, 4, 0];?d?d?s?d?s?l?s;-0.0;1
[4, 3, 1, 3, 3, 3, 1, 0];?s?d?l?d?d?d?l;-0.0;1
[1, 2, 3, 3, 2, 4, 2, 2];?l?u?d?d?u?s?u?u;-0.0;1
[3, 4, 3, 2, 3, 0, 4, 2];?d?s?d?u?d;-0.0;1
[2, 2, 3, 1, 2, 2, 4, 2];?u?u?d?l?u?u?s?u;-0.0;1
[4, 4, 2, 1, 2, 1, 0, 1];?s?s?u?l?u?l;-0.0;1
[3, 3, 3, 1, 2, 0, 2, 0];?d?d?d?l?u;-2.5;1
[1, 3, 2, 1, 3, 3, 3, 3];?l?d?u?l?d?d?d?d;-0.14285714285714285;2
[2, 1, 2, 2, 3, 1, 2, 2];?u?l?u?u?d?l?u?u;-0.13559322033898305;2
[3, 3, 3, 2, 3, 0, 3, 0];?d?d?d?u?d;-0.2;2
[1, 4, 2, 1, 2, 0, 4, 3];?l?s?u?l?u;-0.0;2
[2, 3, 1, 2, 0, 3, 3, 3];?u?d?l?u;-0.6;2
[2, 3, 1, 2, 0, 3, 3, 3];?u?d?l?u;-0.6;2
[2, 3, 3, 2, 3, 0, 3, 0];?u?d?d?u?d;-0.5;2
[4, 3, 4, 3, 2, 4, 0, 3];?s?d?s?d?u?s;-0.0;2
[4, 2, 2, 2, 3, 0, 3, 0];?s?u?u?u?d;-0.0;2
[2, 3, 3, 2, 4, 2, 4, 3];?u?d?d?u?s?u?s?d;-0.0;2
[2, 3, 2, 1, 1, 0, 2, 2];?u?d?u?l?l;-3.3333333333333335;2
[2, 1, 4, 3, 1, 3, 3, 3];?u?l?s?d?l?d?d?d;-0.0;2
[3, 4, 1, 2, 0, 0, 0, 2];?d?s?l?u;-0.0;2
[1, 2, 1, 2, 0, 4, 4, 3];?l?u?l?u;-1.0;2
[4, 4, 4, 1, 0, 1, 1, 2];?s?s?s?l;-0.2;2
[2, 1, 2, 2, 3, 1, 2, 3];?u?l?u?u?d?l?u?d;-0.08;2
[1, 2, 3, 1, 2, 3, 4, 2];?l?u?d?l?u?d?s?u;-0.0;2
[4, 4, 4, 1, 0, 1, 1, 4];?s?s?s?l;-0.2;2
[3, 3, 3, 1, 2, 0, 2, 0];?d?d?d?l?u;-2.5;2
[4, 2, 1, 4, 4, 1, 4, 4];?s?u?l?s?s?l?s?s;-0.0;2
[1, 1, 2, 4, 0, 3, 1, 2];?l?l?u?s;-0.0;2
[3, 4, 2, 1, 1, 1, 0, 4];?d?s?u?l?l?l;-0.0;2
[2, 1, 1, 3, 4, 3, 0, 2];?u?l?l?d?s?d;-0.0;2
[1, 3, 1, 2, 1, 0, 3, 3];?l?d?l?u?l;-1.8333333333333333;2
[1, 2, 3, 1, 0, 4, 4, 0];?l?u?d?l;-0.0;2
[1, 3, 2, 3, 2, 4, 3, 2];?l?d?u?d?u?s?d?u;-0.0;2
[3, 4, 1, 2, 1, 0, 0, 1];?d?s?l?u?l;-0.0;2
[2, 2, 2, 2, 0, 4, 4, 3];?u?u?u?u;-163.6;2
[3, 4, 2, 1, 1, 1, 0, 4];?d?s?u?l?l?l;-0.0;2
[4, 2, 4, 4, 2, 0, 0, 4];?s?u?s?s?u;-0.0;2
