Array;Mask;Score;Generacion
[2, 2, 1, 3, 3, 2, 4, 4];?u?u?l?d?d?u?s?s;-0.0;1
[4, 4, 4, 2, 2, 2, 0, 0];?s?s?s?u?u?u;-0.0;1
[1, 3, 3, 1, 3, 0, 0, 1];?l?d?d?l?d;-5.6;1
[3, 2, 3, 4, 4, 0, 0, 2];?d?u?d?s?s;-0.0;1
[2, 4, 4, 4, 2, 4, 0, 2];?u?s?s?s?u?s;-0.0;1
[4, 4, 4, 3, 2, 4, 2, 4];?s?s?s?d?u?s?u?s;-0.0;1
[3, 2, 3, 2, 0, 4, 3, 4];?d?u?d?u;-0.0;1
[2, 2, 2, 4, 4, 4, 2, 0];?u?u?u?s?s?s?u;-0.0;1
[1, 4, 2, 2, 3, 3, 0, 1];?l?s?u?u?d?d;-0.0;1
[2, 2, 1, 3, 1, 4, 0, 4];?u?u?l?d?l?s;-0.16666666666666666;1
[4, 3, 2, 4, 3, 1, 3, 2];?s?d?u?s?d?l?d?u;-0.0;1
[3, 1, 3, 4, 4, 3, 1, 0];?d?l?d?s?s?d?l;-0.0;1
[4, 1, 2, 4, 4, 0, 0, 1];?s?l?u?s?s;-0.0;1
[2, 2, 4, 1, 1, 3, 2, 0];?u?u?s?l?l?d?u;-0.0;1
[2, 3, 1, 1, 1, 1, 4, 4];?u?d?l?l?l?l?s?s;-0.0;1
[4, 1, 3, 3, 2, 0, 1, 0];?s?l?d?d?u;-0.0;1
[3, 4, 4, 1, 2, 2, 2, 3];?d?s?s?l?u?u?u?d;-0.0;1
[2, 1, 2, 3, 1, 4, 3, 1];?u?l?u?d?l?s?d?l;-0.0;1
[1, 1, 2, 3, 2, 4, 1, 2];?l?l?u?d?u?s?l?u;-0.0;1
[4, 1, 4, 3, 1, 2, 2, 2];?s?l?s?d?l?u?u?u;-0.0;1
[4, 2, 1, 4, 2, 4, 4, 0];?s?u?l?s?u?s?s;-0.0;1
[4, 1, 2, 3, 1, 3, 3, 3];?s?l?u?d?l?d?d?d;-0.0;1
[1, 1, 2, 1, 3, 2, 3, 1];?l?l?u?l?d?u?d?l;-0.12;1
[4, 3, 4, 4, 0, 2, 4, 2];?s?d?s?s;-0.0;1
[4, 4, 2, 4, 3, 4, 1, 3];?s?s?u?s?d?s?l?d;-0.0;1
[3, 4, 2, 2, 0, 3, 0, 3];?d?s?u?u;-0.0;1
[2, 3, 2, 2, 1, 3, 2, 2];?u?d?u?u?l?d?u?u;-0.12;1
[2, 1, 4, 2, 0, 0, 0, 3];?u?l?s?u;-0.0;1
[1, 2, 3, 2, 0, 1, 4, 4];?l?u?d?u;-0.3333333333333333;1
[2, 2, 4, 2, 4, 0, 2, 0];?u?u?s?u?s;-0.0;1
[3, 3, 1, 3, 4, 0, 4, 1];?d?d?l?d?s;-0.0;1
[2, 4, 1, 3, 1, 0, 2, 3];?u?s?l?d?l;-0.0;1
[3, 1, 1, 3, 2, 3, 3, 4];?d?l?l?d?u?d?d?s;-0.0;1
[2, 3, 3, 3, 2, 0, 1, 2];?u?d?d?d?u;-0.8;1
[4, 1, 3, 3, 2, 1, 0, 3];?s?l?d?d?u?l;-0.0;1
[2, 2, 3, 2, 3, 0, 4, 0];?u?u?d?u?d;-1.0;1
[2, 3, 3, 4, 2, 4, 4, 1];?u?d?d?s?u?s?s?l;-0.0;1
[1, 3, 1, 3, 1, 2, 1, 3];?l?d?l?d?l?u?l?d;-0.2222222222222222;1
[4, 3, 4, 4, 2, 4, 0, 0];?s?d?s?s?u?s;-0.0;1
[1, 3, 1, 3, 4, 3, 4, 4];?l?d?l?d?s?d?s?s;-0.0;1
[3, 3, 3, 3, 0, 0, 4, 3];?d?d?d?d;-1942.8;1
[2, 4, 2, 4, 1, 4, 1, 4];?u?s?u?s?l?s?l?s;-0.0;1
[2, 2, 1, 4, 0, 0, 3, 2];?u?u?l?s;-0.0;1
[4, 1, 3, 3, 1, 2, 1, 4];?s?l?d?d?l?u?l?s;-0.0;1
[3, 1, 1, 3, 4, 2, 4, 4];?d?l?l?d?s?u?s?s;-0.0;1
[1, 1, 4, 3, 1, 2, 1, 4];?l?l?s?d?l?u?l?s;-0.0;1
[2, 1, 4, 4, 3, 2, 1, 1];?u?l?s?s?d?u?l?l;-0.0;1
[3, 4, 2, 4, 2, 1, 0, 0];?d?s?u?s?u?l;-0.0;1
[3, 1, 3, 3, 2, 4, 0, 1];?d?l?d?d?u?s;-0.0;1
[1, 2, 1, 4, 4, 1, 0, 0];?l?u?l?s?s?l;-0.0;1
[3, 1, 3, 4, 4, 3, 1, 0];?d?l?d?s?s?d?l;-0.0;2
[2, 4, 4, 4, 2, 4, 0, 2];?u?s?s?s?u?s;-0.0;2
[4, 1, 2, 1, 3, 2, 3, 1];?s?l?u?l?d?u?d?l;-0.0;2
[3, 1, 2, 3, 1, 3, 3, 3];?d?l?u?d?l?d?d?d;-0.0;2
[4, 1, 4, 3, 1, 4, 1, 4];?s?l?s?d?l?s?l?s;-0.0;2
[2, 4, 2, 4, 1, 2, 2, 2];?u?s?u?s?l?u?u?u;-0.0;2
[4, 1, 3, 3, 2, 0, 1, 0];?s?l?d?d?u;-0.0;2
[2, 1, 4, 4, 3, 2, 1, 1];?u?l?s?s?d?u?l?l;-0.0;2
[3, 2, 3, 2, 0, 4, 3, 4];?d?u?d?u;-0.0;2
[4, 3, 4, 4, 0, 2, 4, 2];?s?d?s?s;-0.0;2
[2, 1, 4, 2, 0, 0, 0, 3];?u?l?s?u;-0.0;2
[3, 4, 2, 4, 2, 1, 0, 0];?d?s?u?s?u?l;-0.0;2
[2, 3, 3, 3, 2, 0, 1, 4];?u?d?d?d?u;-0.8;2
[0, 2, 1, 3, 1, 4, 0, 4];;-0.0;2
[1, 4, 2, 2, 3, 3, 0, 1];?l?s?u?u?d?d;-0.0;2
[1, 2, 1, 4, 4, 1, 0, 0];?l?u?l?s?s?l;-0.0;2
[2, 4, 2, 4, 1, 4, 1, 3];?u?s?u?s?l?s?l?d;-0.0;2
[4, 1, 2, 3, 1, 3, 3, 4];?s?l?u?d?l?d?d?s;-0.0;2
[4, 3, 4, 4, 2, 0, 0, 1];?s?d?s?s?u;-0.0;2
[1, 3, 3, 1, 3, 4, 0, 0];?l?d?d?l?d?s;-0.0;2
[2, 2, 1, 4, 2, 1, 0, 0];?u?u?l?s?u?l;-0.0;2
[3, 4, 2, 3, 1, 4, 0, 4];?d?s?u?d?l?s;-0.0;2
[2, 2, 4, 1, 3, 4, 1, 3];?u?u?s?l?d?s?l?d;-0.0;2
[4, 4, 2, 4, 1, 3, 2, 0];?s?s?u?s?l?d?u;-0.0;2
[1, 3, 3, 1, 3, 4, 2, 0];?l?d?d?l?d?s?u;-0.0;2
[2, 2, 2, 4, 4, 0, 0, 1];?u?u?u?s?s;-0.0;2
[4, 1, 3, 3, 2, 0, 1, 0];?s?l?d?d?u;-0.0;2
[1, 3, 1, 3, 1, 2, 1, 3];?l?d?l?d?l?u?l?d;-0.2222222222222222;2
[3, 2, 3, 4, 4, 2, 4, 4];?d?u?d?s?s?u?s?s;-0.0;2
[2, 2, 1, 3, 3, 0, 0, 2];?u?u?l?d?d;-2.75;2
[4, 3, 4, 4, 2, 4, 0, 0];?s?d?s?s?u?s;-0.0;2
[4, 4, 4, 2, 2, 2, 0, 0];?s?s?s?u?u?u;-0.0;2
[2, 2, 1, 3, 1, 4, 1, 3];?u?u?l?d?l?s?l?d;-0.0;2
[1, 3, 1, 3, 1, 2, 0, 4];?l?d?l?d?l?u;-0.8;2
[2, 4, 0, 4, 1, 4, 1, 4];?u?s;-0.0;2
[2, 3, 1, 1, 1, 1, 4, 4];?u?d?l?l?l?l?s?s;-0.0;2
[3, 1, 3, 2, 3, 0, 4, 0];?d?l?d?u?d;-0.8;2
[2, 2, 1, 3, 2, 3, 3, 4];?u?u?l?d?u?d?d?s;-0.0;2
[2, 1, 2, 3, 3, 2, 2, 2];?u?l?u?d?d?u?u?u;-0.13333333333333333;2
[4, 1, 4, 3, 1, 4, 3, 1];?s?l?s?d?l?s?d?l;-0.0;2
[2, 4, 1, 4, 0, 0, 3, 2];?u?s?l?s;-0.0;2
[2, 2, 1, 3, 1, 0, 2, 3];?u?u?l?d?l;-3.3333333333333335;2
[1, 2, 1, 3, 1, 4, 0, 4];?l?u?l?d?l?s;-0.0;2
[2, 3, 1, 3, 1, 2, 1, 3];?u?d?l?d?l?u?l?d;-0.38461538461538464;2
[3, 1, 1, 3, 4, 2, 4, 0];?d?l?l?d?s?u?s;-0.0;2
[1, 2, 1, 4, 4, 1, 0, 4];?l?u?l?s?s?l;-0.0;2
[2, 3, 3, 3, 2, 0, 1, 2];?u?d?d?d?u;-0.8;2
[4, 1, 3, 3, 1, 2, 1, 4];?s?l?d?d?l?u?l?s;-0.0;2
[2, 3, 2, 2, 1, 3, 2, 2];?u?d?u?u?l?d?u?u;-0.12;2
[4, 1, 2, 4, 4, 0, 0, 1];?s?l?u?s?s;-0.0;2
[1, 3, 0, 3, 1, 2, 1, 3];?l?d;-0.0;3
[2, 3, 1, 3, 1, 2, 1, 3];?u?d?l?d?l?u?l?d;-0.38461538461538464;3
