Evaluations;BestFitness;SolutionArray
50;0.0;[1, 4, 2, 4, 3, 3, 1, 3]
100;7.2;[2, 2, 2, 1, 1, 0, 4, 0]
150;8.8;[2, 2, 2, 1, 1, 2, 0, 1]
200;51.0;[2, 2, 2, 3, 3, 3, 0, 1]
250;51.0;[2, 2, 2, 3, 3, 3, 0, 1]
300;51.0;[2, 2, 2, 3, 3, 3, 0, 1]
350;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
400;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
450;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
500;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
550;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
600;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
650;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
700;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
750;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
800;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
850;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
900;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
950;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1000;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1050;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1100;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1150;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1200;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1250;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1300;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1350;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1400;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1450;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1500;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1550;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1600;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1650;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1700;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1750;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1800;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1850;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1900;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
1950;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2000;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2050;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2100;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2150;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2200;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2250;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2300;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2350;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2400;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2450;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2500;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2550;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2600;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2650;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2700;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2750;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2800;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2850;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2900;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
2950;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3000;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3050;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3100;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3150;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3200;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3250;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3300;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3350;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3400;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3450;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3500;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3550;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3600;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3650;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3700;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3750;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3800;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3850;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3900;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
3950;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4000;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4050;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4100;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4150;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4200;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4250;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4300;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4350;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4400;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4450;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4500;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4550;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4600;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4650;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4700;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4750;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
4800;59.6;[2, 1, 2, 1, 1, 2, 0, 0]
