Evaluations;BestFitness;SolutionArray
50;0.0;[1, 3, 4, 2, 1, 0, 2, 1]
100;4.8;[2, 1, 3, 2, 1, 0, 0, 4]
150;16.4;[1, 3, 3, 1, 0, 1, 2, 4]
200;41.333333333333336;[2, 1, 1, 2, 2, 2, 0, 2]
250;47.6;[1, 1, 3, 1, 0, 1, 2, 4]
300;47.6;[1, 1, 3, 1, 0, 1, 2, 4]
350;144.0;[2, 1, 1, 1, 0, 1, 0, 2]
400;144.0;[2, 1, 1, 1, 0, 1, 0, 2]
450;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
500;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
550;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
600;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
650;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
700;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
750;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
800;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
850;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
900;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
950;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
1000;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
1050;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
1100;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
1150;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
1200;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
1250;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
1300;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
1350;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
1400;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
1450;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
1500;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
1550;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
1600;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
1650;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
1700;2493.2;[1, 1, 1, 1, 0, 1, 0, 2]
1750;14801.5;[1, 1, 1, 1, 1, 1, 0, 2]
1800;14801.5;[1, 1, 1, 1, 1, 1, 0, 2]
1850;14801.5;[1, 1, 1, 1, 1, 1, 0, 2]
1900;14801.5;[1, 1, 1, 1, 1, 1, 0, 2]
1950;14801.5;[1, 1, 1, 1, 1, 1, 0, 2]
2000;14801.5;[1, 1, 1, 1, 1, 1, 0, 2]
2050;14801.5;[1, 1, 1, 1, 1, 1, 0, 2]
2100;14801.5;[1, 1, 1, 1, 1, 1, 0, 2]
