Array;Mask;Score;Generacion
[3, 4, 2, 1, 4, 1, 2, 1];?d?s?u?l?s?l?u?l;-0.0;1
[3, 1, 4, 4, 3, 4, 0, 4];?d?l?s?s?d?s;-0.0;1
[3, 1, 3, 2, 0, 4, 1, 3];?d?l?d?u;-0.0;1
[4, 3, 4, 4, 2, 1, 4, 2];?s?d?s?s?u?l?s?u;-0.0;1
[4, 3, 1, 1, 4, 0, 4, 4];?s?d?l?l?s;-0.0;1
[2, 2, 4, 1, 3, 3, 1, 4];?u?u?s?l?d?d?l?s;-0.0;1
[1, 2, 1, 3, 4, 2, 2, 1];?l?u?l?d?s?u?u?l;-0.0;1
[3, 1, 1, 2, 0, 0, 1, 3];?d?l?l?u;-0.0;1
[2, 4, 4, 2, 4, 1, 2, 0];?u?s?s?u?s?l?u;-0.0;1
[3, 1, 2, 4, 1, 4, 0, 3];?d?l?u?s?l?s;-0.0;1
[3, 3, 4, 1, 4, 4, 3, 3];?d?d?s?l?s?s?d?d;-0.0;1
[4, 2, 3, 1, 3, 2, 0, 1];?s?u?d?l?d?u;-0.0;1
[2, 2, 1, 4, 2, 0, 0, 2];?u?u?l?s?u;-0.0;1
[3, 4, 4, 4, 3, 3, 2, 1];?d?s?s?s?d?d?u?l;-0.0;1
[4, 3, 4, 1, 0, 3, 0, 3];?s?d?s?l;-0.0;1
[1, 1, 3, 3, 3, 3, 3, 2];?l?l?d?d?d?d?d?u;-0.16666666666666666;1
[1, 2, 1, 3, 2, 3, 3, 0];?l?u?l?d?u?d?d;-0.0;1
[3, 4, 2, 4, 3, 2, 1, 4];?d?s?u?s?d?u?l?s;-0.0;1
[3, 1, 2, 4, 3, 0, 1, 4];?d?l?u?s?d;-0.0;1
[1, 1, 2, 4, 0, 2, 1, 2];?l?l?u?s;-0.0;1
[2, 3, 3, 2, 2, 1, 0, 0];?u?d?d?u?u?l;-0.8;1
[3, 3, 1, 4, 3, 0, 1, 1];?d?d?l?s?d;-0.0;1
[4, 2, 4, 3, 0, 2, 1, 1];?s?u?s?d;-0.0;1
[2, 1, 4, 1, 2, 3, 2, 0];?u?l?s?l?u?d?u;-0.0;1
[2, 1, 1, 1, 4, 3, 2, 0];?u?l?l?l?s?d?u;-0.0;1
[3, 4, 2, 4, 2, 4, 3, 4];?d?s?u?s?u?s?d?s;-0.0;1
[2, 2, 2, 4, 1, 2, 1, 4];?u?u?u?s?l?u?l?s;-0.0;1
[4, 3, 4, 1, 3, 0, 2, 2];?s?d?s?l?d;-0.0;1
[4, 1, 2, 4, 2, 3, 0, 2];?s?l?u?s?u?d;-0.0;1
[2, 4, 1, 2, 0, 0, 4, 4];?u?s?l?u;-0.0;1
[2, 3, 1, 4, 0, 0, 2, 2];?u?d?l?s;-0.0;1
[1, 3, 4, 1, 1, 4, 2, 2];?l?d?s?l?l?s?u?u;-0.0;1
[2, 3, 4, 1, 2, 2, 3, 3];?u?d?s?l?u?u?d?d;-0.0;1
[4, 4, 1, 1, 3, 1, 1, 3];?s?s?l?l?d?l?l?d;-0.0;1
[1, 3, 1, 2, 4, 2, 1, 1];?l?d?l?u?s?u?l?l;-0.0;1
[3, 4, 1, 2, 2, 0, 4, 4];?d?s?l?u?u;-0.0;1
[3, 2, 2, 2, 0, 2, 2, 1];?d?u?u?u;-0.2;1
[2, 3, 3, 4, 1, 1, 1, 2];?u?d?d?s?l?l?l?u;-0.0;1
[3, 3, 2, 3, 3, 4, 3, 1];?d?d?u?d?d?s?d?l;-0.0;1
[3, 1, 2, 2, 0, 4, 2, 4];?d?l?u?u;-0.4;1
[2, 3, 3, 4, 1, 1, 1, 1];?u?d?d?s?l?l?l?l;-0.0;1
