Array;Mask;Score;Generacion
[4, 4, 4, 4, 3, 1, 0, 0];?s?s?s?s?d?l;-0.0;1
[2, 1, 4, 4, 2, 0, 1, 0];?u?l?s?s?u;-0.0;1
[2, 3, 4, 1, 1, 3, 2, 2];?u?d?s?l?l?d?u?u;-0.0;1
[1, 3, 2, 3, 1, 3, 1, 2];?l?d?u?d?l?d?l?u;-0.5;1
[1, 1, 4, 2, 4, 2, 0, 0];?l?l?s?u?s?u;-0.0;1
[3, 2, 3, 2, 4, 2, 3, 3];?d?u?d?u?s?u?d?d;-0.0;1
[2, 4, 4, 4, 2, 3, 0, 2];?u?s?s?s?u?d;-0.0;1
[3, 4, 3, 3, 2, 4, 4, 0];?d?s?d?d?u?s?s;-0.0;1
[1, 4, 3, 2, 2, 1, 0, 3];?l?s?d?u?u?l;-0.0;1
[1, 4, 2, 3, 0, 4, 2, 2];?l?s?u?d;-0.0;1
[4, 1, 1, 2, 1, 3, 1, 1];?s?l?l?u?l?d?l?l;-0.0;1
[4, 4, 3, 2, 3, 2, 1, 1];?s?s?d?u?d?u?l?l;-0.0;1
[2, 3, 2, 3, 3, 3, 2, 1];?u?d?u?d?d?d?u?l;-0.4;1
[1, 3, 1, 3, 3, 2, 0, 1];?l?d?l?d?d?u;-0.16666666666666666;1
[3, 3, 3, 3, 1, 1, 1, 2];?d?d?d?d?l?l?l?u;-0.5;1
[2, 1, 1, 1, 3, 0, 1, 1];?u?l?l?l?d;-141.75;1
[2, 2, 1, 1, 4, 0, 3, 2];?u?u?l?l?s;-0.0;1
[3, 3, 4, 4, 2, 1, 2, 1];?d?d?s?s?u?l?u?l;-0.0;1
[3, 4, 2, 1, 4, 3, 2, 4];?d?s?u?l?s?d?u?s;-0.0;1
[1, 4, 1, 3, 4, 2, 2, 4];?l?s?l?d?s?u?u?s;-0.0;1
[3, 3, 1, 2, 0, 2, 2, 0];?d?d?l?u;-3.0;1
[3, 4, 4, 4, 3, 0, 1, 4];?d?s?s?s?d;-0.0;1
[4, 1, 2, 4, 0, 2, 2, 0];?s?l?u?s;-0.0;1
[1, 4, 2, 4, 3, 2, 1, 2];?l?s?u?s?d?u?l?u;-0.0;1
[2, 4, 4, 3, 3, 1, 2, 1];?u?s?s?d?d?l?u?l;-0.0;1
[4, 4, 4, 1, 3, 2, 4, 3];?s?s?s?l?d?u?s?d;-0.0;1
[1, 4, 3, 2, 0, 4, 1, 2];?l?s?d?u;-0.0;1
[3, 1, 2, 4, 2, 1, 2, 2];?d?l?u?s?u?l?u?u;-0.0;1
[4, 1, 3, 3, 3, 1, 1, 4];?s?l?d?d?d?l?l?s;-0.0;1
[2, 1, 4, 4, 2, 0, 2, 3];?u?l?s?s?u;-0.0;1
[2, 1, 3, 1, 4, 0, 0, 1];?u?l?d?l?s;-0.0;1
[3, 3, 2, 3, 0, 1, 2, 4];?d?d?u?d;-2.0;1
[4, 4, 1, 3, 0, 1, 4, 0];?s?s?l?d;-0.0;1
[3, 4, 1, 3, 4, 0, 4, 1];?d?s?l?d?s;-0.0;1
[1, 4, 2, 1, 3, 0, 1, 4];?l?s?u?l?d;-0.0;1
[3, 1, 1, 4, 0, 0, 1, 4];?d?l?l?s;-0.0;1
[3, 3, 1, 2, 0, 1, 1, 0];?d?d?l?u;-3.0;1
[2, 2, 1, 2, 4, 4, 0, 2];?u?u?l?u?s?s;-0.0;1
[2, 2, 2, 2, 2, 1, 1, 3];?u?u?u?u?u?l?l?d;-1.0;1
[4, 3, 2, 2, 4, 4, 2, 1];?s?d?u?u?s?s?u?l;-0.0;1
[4, 1, 1, 3, 3, 2, 0, 2];?s?l?l?d?d?u;-0.0;1
[2, 3, 1, 3, 1, 3, 1, 2];?u?d?l?d?l?d?l?u;-0.6666666666666666;1
[4, 3, 2, 2, 4, 3, 1, 1];?s?d?u?u?s?d?l?l;-0.0;1
[3, 3, 1, 2, 2, 1, 4, 0];?d?d?l?u?u?l?s;-0.0;1
[2, 1, 4, 3, 1, 0, 2, 3];?u?l?s?d?l;-0.0;1
[3, 2, 1, 4, 4, 3, 0, 0];?d?u?l?s?s?d;-0.0;1
[3, 2, 4, 1, 1, 1, 4, 1];?d?u?s?l?l?l?s?l;-0.0;1
[1, 3, 4, 1, 4, 4, 2, 2];?l?d?s?l?s?s?u?u;-0.0;1
[4, 3, 3, 2, 2, 2, 0, 1];?s?d?d?u?u?u;-0.0;1
[2, 3, 2, 2, 0, 4, 2, 4];?u?d?u?u;-0.4;1
[3, 1, 1, 4, 0, 0, 1, 4];?d?l?l?s;-0.0;2
[4, 1, 2, 4, 0, 2, 2, 0];?s?l?u?s;-0.0;2
[2, 1, 4, 4, 2, 0, 2, 2];?u?l?s?s?u;-0.0;2
[3, 1, 2, 4, 2, 1, 2, 4];?d?l?u?s?u?l?u?s;-0.0;2
[3, 3, 1, 2, 4, 0, 0, 1];?d?d?l?u?s;-0.0;2
