Array;Mask;Score;Generacion
[2, 4, 4, 1, 2, 4, 0, 3];?u?s?s?l?u?s;-0.0;1
[2, 1, 4, 1, 0, 4, 2, 4];?u?l?s?l;-0.0;1
[3, 4, 4, 1, 1, 0, 1, 1];?d?s?s?l?l;-0.0;1
[1, 2, 4, 3, 4, 0, 0, 3];?l?u?s?d?s;-0.0;1
[4, 2, 2, 1, 1, 3, 2, 4];?s?u?u?l?l?d?u?s;-0.0;1
[2, 4, 4, 1, 0, 2, 0, 3];?u?s?s?l;-0.0;1
[1, 4, 1, 2, 0, 3, 4, 0];?l?s?l?u;-0.0;1
[1, 1, 4, 4, 2, 3, 2, 2];?l?l?s?s?u?d?u?u;-0.0;1
[4, 2, 4, 3, 4, 3, 2, 0];?s?u?s?d?s?d?u;-0.0;1
[4, 1, 2, 4, 3, 4, 1, 4];?s?l?u?s?d?s?l?s;-0.0;1
[3, 1, 1, 2, 0, 2, 0, 1];?d?l?l?u;-0.0;1
[3, 1, 4, 3, 1, 3, 1, 1];?d?l?s?d?l?d?l?l;-0.0;1
[3, 4, 1, 4, 4, 1, 4, 1];?d?s?l?s?s?l?s?l;-0.0;1
[2, 4, 2, 2, 2, 3, 2, 3];?u?s?u?u?u?d?u?d;-0.0;1
[4, 4, 1, 4, 2, 4, 4, 2];?s?s?l?s?u?s?s?u;-0.0;1
[4, 1, 4, 3, 3, 0, 3, 4];?s?l?s?d?d;-0.0;1
[1, 3, 2, 1, 4, 1, 0, 4];?l?d?u?l?s?l;-0.0;1
[4, 4, 4, 2, 3, 0, 2, 0];?s?s?s?u?d;-0.0;1
[1, 2, 3, 3, 4, 3, 1, 1];?l?u?d?d?s?d?l?l;-0.0;1
[4, 1, 1, 1, 4, 2, 2, 3];?s?l?l?l?s?u?u?d;-0.0;1
[2, 4, 1, 1, 0, 3, 0, 0];?u?s?l?l;-0.2;1
[3, 4, 2, 2, 0, 3, 1, 2];?d?s?u?u;-0.0;1
[2, 2, 1, 4, 1, 0, 2, 1];?u?u?l?s?l;-0.0;1
[1, 4, 1, 2, 2, 1, 2, 4];?l?s?l?u?u?l?u?s;-0.0;1
[1, 1, 2, 4, 0, 1, 3, 1];?l?l?u?s;-0.0;1
[4, 2, 1, 3, 4, 3, 1, 0];?s?u?l?d?s?d?l;-0.0;1
[2, 1, 2, 1, 0, 1, 4, 0];?u?l?u?l;-4.6;1
[4, 3, 3, 2, 3, 4, 3, 3];?s?d?d?u?d?s?d?d;-0.0;1
[4, 3, 1, 2, 1, 2, 4, 2];?s?d?l?u?l?u?s?u;-0.0;1
[2, 4, 1, 4, 1, 0, 0, 2];?u?s?l?s?l;-0.0;1
[1, 1, 3, 4, 2, 2, 3, 1];?l?l?d?s?u?u?d?l;-0.0;1
[4, 4, 3, 1, 3, 0, 2, 1];?s?s?d?l?d;-0.0;1
[2, 4, 1, 2, 4, 0, 2, 4];?u?s?l?u?s;-0.0;1
[3, 3, 1, 2, 3, 1, 0, 2];?d?d?l?u?d?l;-0.4;1
[4, 2, 1, 4, 2, 1, 1, 0];?s?u?l?s?u?l?l;-0.0;1
[3, 1, 2, 4, 0, 2, 0, 4];?d?l?u?s;-0.0;1
[3, 1, 1, 1, 1, 2, 0, 2];?d?l?l?l?l?u;-0.5;1
[2, 1, 3, 1, 1, 0, 3, 0];?u?l?d?l?l;-5.0;1
[4, 3, 4, 2, 3, 0, 0, 0];?s?d?s?u?d;-0.0;1
[4, 2, 3, 1, 3, 3, 0, 3];?s?u?d?l?d?d;-0.0;1
[3, 4, 1, 4, 4, 1, 0, 0];?d?s?l?s?s?l;-0.0;1
[1, 2, 1, 4, 3, 2, 0, 3];?l?u?l?s?d?u;-0.0;1
[4, 3, 2, 3, 2, 3, 2, 2];?s?d?u?d?u?d?u?u;-0.0;1
[3, 1, 4, 4, 2, 3, 2, 4];?d?l?s?s?u?d?u?s;-0.0;1
[3, 1, 3, 1, 1, 0, 3, 3];?d?l?d?l?l;-4.8;1
[2, 2, 1, 2, 1, 1, 4, 0];?u?u?l?u?l?l?s;-0.0;1
