Array;Mask;Score;Generacion
[2, 3, 1, 4, 4, 1, 2, 4];?u?d?l?s?s?l?u?s;-0.0;1
[3, 2, 3, 3, 3, 4, 1, 2];?d?u?d?d?d?s?l?u;-0.0;1
[3, 3, 1, 1, 4, 4, 4, 0];?d?d?l?l?s?s?s;-0.0;1
[3, 4, 4, 4, 3, 0, 3, 0];?d?s?s?s?d;-0.0;1
[3, 1, 1, 1, 1, 1, 1, 0];?d?l?l?l?l?l?l;-188.83333333333334;1
[1, 2, 3, 2, 4, 2, 0, 0];?l?u?d?u?s?u;-0.0;1
[2, 3, 2, 4, 1, 1, 3, 4];?u?d?u?s?l?l?d?s;-0.0;1
[3, 3, 3, 4, 0, 3, 4, 4];?d?d?d?s;-0.2;1
[4, 2, 4, 1, 3, 3, 3, 0];?s?u?s?l?d?d?d;-0.0;1
[3, 2, 2, 2, 4, 4, 0, 0];?d?u?u?u?s?s;-0.0;1
[2, 4, 1, 2, 1, 1, 4, 1];?u?s?l?u?l?l?s?l;-0.0;1
[1, 4, 2, 2, 4, 3, 4, 3];?l?s?u?u?s?d?s?d;-0.0;1
[3, 3, 4, 3, 1, 2, 1, 0];?d?d?s?d?l?u?l;-0.0;1
[1, 2, 2, 2, 0, 4, 3, 0];?l?u?u?u;-3.25;1
[1, 4, 2, 3, 3, 3, 1, 1];?l?s?u?d?d?d?l?l;-0.0;1
[3, 1, 3, 3, 3, 3, 4, 4];?d?l?d?d?d?d?s?s;-0.0;1
[2, 2, 4, 4, 2, 3, 0, 2];?u?u?s?s?u?d;-0.0;1
[4, 4, 3, 1, 3, 4, 0, 4];?s?s?d?l?d?s;-0.0;1
[2, 3, 1, 3, 2, 3, 3, 3];?u?d?l?d?u?d?d?d;-0.8;1
[3, 2, 2, 2, 0, 0, 3, 3];?d?u?u?u;-0.2;1
[1, 3, 2, 4, 3, 4, 0, 1];?l?d?u?s?d?s;-0.0;1
[4, 4, 1, 2, 1, 1, 4, 4];?s?s?l?u?l?l?s?s;-0.0;1
[1, 4, 1, 3, 0, 0, 1, 3];?l?s?l?d;-0.0;1
[2, 2, 4, 2, 1, 3, 2, 0];?u?u?s?u?l?d?u;-0.0;1
[3, 2, 3, 4, 0, 3, 4, 4];?d?u?d?s;-0.0;1
[4, 1, 4, 1, 0, 1, 0, 2];?s?l?s?l;-0.0;1
[4, 2, 1, 2, 0, 4, 0, 2];?s?u?l?u;-0.0;1
[4, 2, 4, 3, 3, 1, 0, 0];?s?u?s?d?d?l;-0.0;1
[4, 2, 2, 2, 4, 1, 1, 2];?s?u?u?u?s?l?l?u;-0.0;1
[2, 2, 2, 1, 0, 4, 2, 4];?u?u?u?l;-2.0;1
[2, 1, 3, 1, 4, 0, 4, 4];?u?l?d?l?s;-0.0;1
[2, 4, 1, 2, 1, 4, 0, 1];?u?s?l?u?l?s;-0.0;1
[1, 3, 4, 3, 0, 1, 1, 2];?l?d?s?d;-0.4;1
[3, 3, 2, 4, 2, 4, 3, 1];?d?d?u?s?u?s?d?l;-0.0;1
[1, 1, 2, 3, 4, 1, 1, 4];?l?l?u?d?s?l?l?s;-0.0;1
[1, 2, 3, 4, 1, 1, 1, 4];?l?u?d?s?l?l?l?s;-0.0;1
[1, 2, 3, 1, 4, 2, 2, 0];?l?u?d?l?s?u?u;-0.0;1
[3, 3, 3, 3, 1, 3, 1, 1];?d?d?d?d?l?d?l?l;-2.6;1
[1, 2, 4, 1, 1, 0, 0, 4];?l?u?s?l?l;-0.0;1
[3, 4, 2, 4, 2, 0, 0, 2];?d?s?u?s?u;-0.0;1
[1, 4, 1, 2, 1, 1, 3, 3];?l?s?l?u?l?l?d?d;-0.0;1
[4, 1, 1, 2, 1, 0, 0, 0];?s?l?l?u?l;-0.0;1
[1, 4, 1, 3, 4, 3, 1, 1];?l?s?l?d?s?d?l?l;-0.0;1
[3, 3, 2, 2, 3, 3, 4, 0];?d?d?u?u?d?d?s;-0.0;1
[2, 2, 2, 1, 2, 0, 4, 0];?u?u?u?l?u;-6.2;1
[2, 4, 1, 2, 4, 2, 0, 4];?u?s?l?u?s?u;-0.0;1
[4, 1, 4, 1, 3, 0, 3, 3];?s?l?s?l?d;-0.0;1
[4, 1, 4, 4, 3, 2, 0, 4];?s?l?s?s?d?u;-0.0;1
[3, 2, 2, 2, 3, 3, 3, 1];?d?u?u?u?d?d?d?l;-0.0;1
[4, 1, 1, 2, 2, 3, 0, 1];?s?l?l?u?u?d;-0.2;1
[3, 2, 3, 2, 1, 1, 3, 3];?d?u?d?u?l?l?d?d;-0.0;2
[1, 4, 1, 4, 0, 3, 4, 4];?l?s?l?s;-0.4;2
[4, 4, 1, 2, 1, 0, 0, 0];?s?s?l?u?l;-0.0;2
[4, 1, 1, 2, 1, 1, 4, 4];?s?l?l?u?l?l?s?s;-0.0;2
[3, 3, 3, 3, 1, 3, 1, 1];?d?d?d?d?l?d?l?l;-2.6;2
[4, 1, 4, 1, 3, 0, 3, 3];?s?l?s?l?d;-0.0;2
[1, 1, 2, 4, 3, 4, 0, 1];?l?l?u?s?d?s;-0.0;2
[1, 3, 2, 3, 4, 1, 1, 4];?l?d?u?d?s?l?l?s;-0.0;2
[2, 2, 4, 2, 1, 3, 2, 0];?u?u?s?u?l?d?u;-0.0;2
[1, 4, 1, 3, 4, 3, 1, 1];?l?s?l?d?s?d?l?l;-0.0;2
[2, 2, 2, 1, 3, 1, 0, 0];?u?u?u?l?d?l;-2.4;2
[4, 2, 4, 3, 2, 0, 4, 0];?s?u?s?d?u;-0.0;2
[3, 3, 3, 3, 1, 3, 1, 1];?d?d?d?d?l?d?l?l;-2.6;2
[3, 1, 1, 1, 1, 1, 1, 0];?d?l?l?l?l?l?l;-188.83333333333334;2
[4, 4, 3, 1, 3, 4, 0, 2];?s?s?d?l?d?s;-0.0;2
[1, 3, 4, 3, 0, 1, 1, 4];?l?d?s?d;-0.4;2
[3, 1, 3, 3, 3, 3, 4, 4];?d?l?d?d?d?d?s?s;-0.0;2
[0, 2, 2, 2, 3, 3, 3, 1];;-0.0;2
[3, 1, 1, 1, 1, 1, 1, 2];?d?l?l?l?l?l?l?u;-1.2857142857142858;2
[3, 2, 3, 3, 3, 4, 1, 1];?d?u?d?d?d?s?l?l;-0.0;2
[2, 4, 2, 2, 4, 3, 4, 3];?u?s?u?u?s?d?s?d;-0.0;2
[1, 4, 1, 2, 4, 2, 0, 4];?l?s?l?u?s?u;-0.0;2
[1, 2, 2, 2, 0, 1, 4, 4];?l?u?u?u;-3.25;2
[4, 4, 1, 2, 1, 4, 3, 0];?s?s?l?u?l?s?d;-0.0;2
[1, 2, 3, 4, 1, 1, 1, 4];?l?u?d?s?l?l?l?s;-0.0;2
[3, 3, 3, 4, 0, 3, 4, 4];?d?d?d?s;-0.2;2
[3, 2, 3, 1, 3, 4, 0, 4];?d?u?d?l?d?s;-0.0;2
[4, 4, 3, 3, 3, 4, 1, 2];?s?s?d?d?d?s?l?u;-0.0;2
[3, 1, 1, 4, 0, 3, 4, 4];?d?l?l?s;-0.0;2
[1, 3, 3, 1, 1, 1, 1, 0];?l?d?d?l?l?l?l;-28.6;2
[3, 4, 2, 2, 0, 4, 3, 0];?d?s?u?u;-0.0;2
[1, 2, 4, 4, 3, 0, 3, 0];?l?u?s?s?d;-0.0;2
[2, 4, 1, 2, 3, 2, 0, 4];?u?s?l?u?d?u;-0.0;2
[4, 1, 4, 4, 4, 2, 0, 4];?s?l?s?s?s?u;-0.0;2
[4, 1, 1, 2, 2, 3, 2, 0];?s?l?l?u?u?d?u;-0.0;2
[2, 2, 4, 2, 1, 3, 0, 1];?u?u?s?u?l?d;-0.0;2
[2, 3, 2, 4, 1, 1, 4, 4];?u?d?u?s?l?l?s?s;-0.0;2
[2, 1, 3, 1, 4, 0, 3, 4];?u?l?d?l?s;-0.0;2
[3, 2, 2, 2, 4, 4, 0, 0];?d?u?u?u?s?s;-0.0;2
[3, 1, 1, 1, 1, 1, 1, 0];?d?l?l?l?l?l?l;-188.83333333333334;2
[2, 2, 2, 1, 0, 4, 2, 3];?u?u?u?l;-2.0;2
[2, 3, 1, 3, 2, 3, 3, 4];?u?d?l?d?u?d?d?s;-0.0;2
[1, 2, 4, 1, 0, 0, 1, 3];?l?u?s?l;-0.0;2
[1, 4, 1, 3, 1, 0, 0, 4];?l?s?l?d?l;-0.0;2
[1, 4, 2, 2, 4, 3, 4, 3];?l?s?u?u?s?d?s?d;-0.0;2
[4, 1, 1, 2, 1, 0, 0, 0];?s?l?l?u?l;-0.0;2
[1, 3, 4, 3, 0, 1, 0, 1];?l?d?s?d;-0.4;2
[1, 3, 2, 4, 3, 4, 1, 2];?l?d?u?s?d?s?l?u;-0.0;2
[1, 4, 2, 2, 4, 3, 4, 3];?l?s?u?u?s?d?s?d;-0.0;2
[1, 3, 4, 3, 0, 1, 1, 2];?l?d?s?d;-0.4;2
[3, 4, 2, 2, 0, 4, 3, 0];?d?s?u?u;-0.0;3
[3, 4, 2, 2, 0, 4, 3, 0];?d?s?u?u;-0.0;3
[2, 2, 4, 1, 0, 0, 1, 3];?u?u?s?l;-0.0;3
[1, 2, 4, 2, 1, 3, 2, 0];?l?u?s?u?l?d?u;-0.0;3
[3, 3, 3, 1, 1, 1, 1, 0];?d?d?d?l?l?l?l;-94.16666666666667;3
[3, 1, 1, 3, 1, 3, 1, 1];?d?l?l?d?l?d?l?l;-5.8;3
[1, 3, 3, 1, 1, 1, 1, 0];?l?d?d?l?l?l?l;-28.6;3
[1, 1, 2, 4, 3, 4, 0, 1];?l?l?u?s?d?s;-0.0;3
[4, 1, 4, 1, 0, 0, 1, 3];?s?l?s?l;-0.0;3
[1, 2, 4, 1, 3, 0, 3, 3];?l?u?s?l?d;-0.0;3
[1, 3, 4, 3, 0, 1, 1, 4];?l?d?s?d;-0.4;3
[2, 3, 2, 4, 1, 1, 4, 4];?u?d?u?s?l?l?s?s;-0.0;3
[2, 2, 1, 2, 3, 2, 0, 4];?u?u?l?u?d?u;-1.2;3
[2, 4, 4, 2, 1, 3, 2, 0];?u?s?s?u?l?d?u;-0.0;3
[2, 2, 4, 2, 1, 1, 1, 0];?u?u?s?u?l?l?l;-0.2;3
[3, 1, 1, 1, 1, 3, 0, 1];?d?l?l?l?l?d;-59.833333333333336;3
[2, 1, 1, 1, 1, 1, 1, 0];?u?l?l?l?l?l?l;-566.6666666666666;3
[3, 2, 2, 1, 3, 1, 0, 0];?d?u?u?l?d?l;-0.16666666666666666;3
[3, 3, 3, 4, 1, 1, 1, 0];?d?d?d?s?l?l?l;-0.3333333333333333;3
[3, 1, 4, 1, 0, 3, 4, 4];?d?l?s?l;-0.0;3
[1, 3, 4, 3, 0, 1, 1, 2];?l?d?s?d;-0.4;3
[3, 1, 1, 1, 1, 1, 1, 4];?d?l?l?l?l?l?l?s;-0.0;3
[2, 4, 1, 2, 3, 2, 0, 4];?u?s?l?u?d?u;-0.0;3
[1, 2, 2, 2, 0, 1, 4, 4];?l?u?u?u;-3.25;3
[1, 1, 1, 1, 1, 1, 1, 0];?l?l?l?l?l?l?l;-10771.0;3
[3, 4, 1, 3, 1, 0, 0, 4];?d?s?l?d?l;-0.0;3
[3, 3, 4, 3, 0, 1, 1, 2];?d?d?s?d;-0.0;3
[1, 3, 3, 3, 1, 3, 1, 2];?l?d?d?d?l?d?l?u;-0.0;3
[2, 2, 2, 1, 0, 4, 2, 3];?u?u?u?l;-2.0;3
[2, 2, 2, 1, 0, 4, 2, 3];?u?u?u?l;-2.0;3
[1, 3, 1, 4, 1, 1, 4, 4];?l?d?l?s?l?l?s?s;-0.0;3
[4, 1, 4, 3, 0, 1, 1, 4];?s?l?s?d;-0.0;3
[1, 2, 4, 4, 3, 0, 3, 0];?l?u?s?s?d;-0.0;3
[3, 3, 3, 3, 1, 3, 1, 1];?d?d?d?d?l?d?l?l;-2.6;3
[1, 4, 1, 4, 0, 3, 4, 4];?l?s?l?s;-0.4;3
[2, 2, 2, 1, 0, 4, 2, 3];?u?u?u?l;-2.0;3
[1, 3, 3, 1, 1, 1, 1, 0];?l?d?d?l?l?l?l;-28.6;3
[1, 3, 3, 1, 1, 1, 1, 0];?l?d?d?l?l?l?l;-28.6;3
[1, 2, 2, 2, 0, 1, 4, 4];?l?u?u?u;-3.25;3
[1, 2, 2, 2, 0, 1, 4, 4];?l?u?u?u;-3.25;3
[2, 2, 2, 1, 0, 4, 1, 2];?u?u?u?l;-2.0;3
[1, 3, 2, 4, 3, 4, 2, 3];?l?d?u?s?d?s?u?d;-0.0;3
[1, 4, 1, 2, 4, 2, 0, 4];?l?s?l?u?s?u;-0.0;3
[3, 4, 1, 3, 4, 3, 1, 1];?d?s?l?d?s?d?l?l;-0.0;3
[4, 1, 1, 2, 1, 0, 0, 0];?s?l?l?u?l;-0.0;3
[2, 2, 2, 1, 3, 1, 0, 0];?u?u?u?l?d?l;-2.4;3
[1, 4, 1, 2, 4, 2, 0, 4];?l?s?l?u?s?u;-0.0;3
[1, 4, 1, 3, 4, 3, 1, 1];?l?s?l?d?s?d?l?l;-0.0;3
[1, 3, 4, 3, 0, 1, 0, 1];?l?d?s?d;-0.4;3
[2, 2, 2, 1, 0, 4, 2, 3];?u?u?u?l;-2.0;3
[2, 4, 1, 2, 3, 2, 0, 0];?u?s?l?u?d?u;-0.0;4
[2, 2, 2, 1, 0, 4, 1, 2];?u?u?u?l;-2.0;4
[1, 3, 4, 3, 2, 1, 1, 4];?l?d?s?d?u?l?l?s;-0.0;4
[4, 1, 4, 3, 0, 1, 1, 4];?s?l?s?d;-0.0;4
[1, 3, 4, 3, 0, 1, 0, 1];?l?d?s?d;-0.4;4
[1, 2, 2, 1, 0, 1, 4, 4];?l?u?u?l;-0.4;4
[2, 3, 4, 3, 0, 1, 1, 2];?u?d?s?d;-0.0;4
[1, 2, 2, 1, 0, 4, 2, 3];?l?u?u?l;-0.4;4
[1, 3, 3, 3, 1, 4, 2, 3];?l?d?d?d?l?s?u?d;-0.0;4
[2, 2, 2, 1, 0, 1, 1, 2];?u?u?u?l;-2.0;4
[1, 2, 2, 1, 0, 4, 1, 2];?l?u?u?l;-0.4;4
[2, 3, 3, 1, 1, 1, 3, 0];?u?d?d?l?l?l?d;-0.16666666666666666;4
[3, 3, 3, 1, 1, 1, 0, 1];?d?d?d?l?l?l;-227.4;4
[1, 3, 4, 3, 0, 1, 1, 0];?l?d?s?d;-0.4;4
[2, 2, 2, 1, 0, 4, 2, 3];?u?u?u?l;-2.0;4
[1, 2, 2, 2, 0, 1, 4, 4];?l?u?u?u;-3.25;4
[4, 1, 4, 3, 0, 1, 1, 4];?s?l?s?d;-0.0;4
