Array;Mask;Score;Generacion
[2, 4, 1, 1, 3, 0, 2, 4];?u?s?l?l?d;-0.0;1
[2, 4, 3, 2, 1, 4, 0, 4];?u?s?d?u?l?s;-0.0;1
[1, 3, 1, 2, 4, 2, 3, 0];?l?d?l?u?s?u?d;-0.0;1
[1, 2, 3, 2, 3, 4, 3, 0];?l?u?d?u?d?s?d;-0.0;1
[2, 4, 2, 4, 1, 0, 0, 1];?u?s?u?s?l;-0.0;1
[3, 2, 1, 3, 4, 4, 4, 4];?d?u?l?d?s?s?s?s;-0.0;1
[2, 3, 1, 4, 2, 2, 3, 0];?u?d?l?s?u?u?d;-0.0;1
[1, 1, 1, 2, 0, 4, 2, 0];?l?l?l?u;-2.4;1
[1, 4, 1, 1, 2, 3, 4, 4];?l?s?l?l?u?d?s?s;-0.0;1
[4, 3, 2, 4, 4, 1, 0, 2];?s?d?u?s?s?l;-0.0;1
[2, 2, 4, 1, 1, 1, 4, 0];?u?u?s?l?l?l?s;-0.0;1
[3, 3, 4, 2, 0, 4, 1, 0];?d?d?s?u;-0.0;1
[1, 1, 3, 2, 3, 4, 2, 3];?l?l?d?u?d?s?u?d;-0.0;1
[3, 3, 3, 4, 3, 3, 3, 2];?d?d?d?s?d?d?d?u;-0.0;1
[1, 1, 2, 4, 1, 2, 3, 2];?l?l?u?s?l?u?d?u;-0.0;1
[4, 4, 2, 4, 1, 2, 2, 0];?s?s?u?s?l?u?u;-0.0;1
[2, 3, 3, 2, 3, 1, 1, 2];?u?d?d?u?d?l?l?u;-0.8333333333333334;1
[4, 4, 3, 4, 4, 0, 3, 4];?s?s?d?s?s;-0.0;1
[1, 2, 4, 4, 0, 3, 4, 2];?l?u?s?s;-0.0;1
[1, 2, 4, 1, 2, 0, 0, 0];?l?u?s?l?u;-0.0;1
[2, 1, 3, 3, 0, 0, 4, 3];?u?l?d?d;-0.4;1
[4, 2, 2, 4, 1, 4, 3, 1];?s?u?u?s?l?s?d?l;-0.0;1
[3, 1, 1, 2, 2, 4, 2, 1];?d?l?l?u?u?s?u?l;-0.0;1
[4, 2, 3, 1, 4, 3, 1, 3];?s?u?d?l?s?d?l?d;-0.0;1
[2, 4, 1, 2, 0, 4, 0, 3];?u?s?l?u;-0.0;1
[4, 3, 4, 4, 2, 2, 3, 0];?s?d?s?s?u?u?d;-0.0;1
[4, 4, 2, 3, 4, 4, 2, 2];?s?s?u?d?s?s?u?u;-0.0;1
[3, 2, 2, 2, 1, 3, 1, 3];?d?u?u?u?l?d?l?d;-0.0;1
[4, 3, 3, 3, 0, 3, 1, 3];?s?d?d?d;-0.25;1
[1, 2, 1, 3, 2, 1, 2, 0];?l?u?l?d?u?l?u;-0.16666666666666666;1
[4, 4, 2, 4, 4, 4, 1, 0];?s?s?u?s?s?s?l;-0.0;1
[4, 3, 2, 4, 0, 3, 1, 4];?s?d?u?s;-0.0;1
[1, 3, 4, 3, 1, 2, 4, 0];?l?d?s?d?l?u?s;-0.0;1
