Array;Mask;Score;Generacion
[1, 2, 1, 1, 0, 3, 0, 3];?l?u?l?l;-2.0;1
[2, 4, 2, 2, 0, 3, 3, 1];?u?s?u?u;-0.0;1
[1, 2, 4, 3, 4, 0, 2, 4];?l?u?s?d?s;-0.0;1
[4, 4, 3, 3, 2, 2, 2, 2];?s?s?d?d?u?u?u?u;-0.0;1
[1, 4, 2, 2, 3, 2, 1, 1];?l?s?u?u?d?u?l?l;-0.0;1
[4, 4, 2, 4, 1, 4, 4, 4];?s?s?u?s?l?s?s?s;-0.0;1
[3, 4, 3, 2, 2, 2, 0, 3];?d?s?d?u?u?u;-0.0;1
[2, 4, 1, 2, 2, 0, 1, 1];?u?s?l?u?u;-0.0;1
[2, 3, 4, 1, 4, 0, 1, 2];?u?d?s?l?s;-0.0;1
[1, 2, 3, 4, 0, 0, 2, 2];?l?u?d?s;-0.0;1
[4, 4, 1, 3, 0, 0, 1, 2];?s?s?l?d;-0.0;1
[3, 1, 4, 3, 1, 3, 1, 3];?d?l?s?d?l?d?l?d;-0.0;1
[1, 2, 1, 4, 3, 1, 2, 0];?l?u?l?s?d?l?u;-0.0;1
[4, 1, 1, 1, 3, 4, 2, 3];?s?l?l?l?d?s?u?d;-0.0;1
[4, 2, 2, 2, 2, 4, 1, 3];?s?u?u?u?u?s?l?d;-0.0;1
[3, 1, 2, 2, 3, 2, 0, 2];?d?l?u?u?d?u;-0.0;1
[2, 4, 2, 3, 0, 0, 1, 3];?u?s?u?d;-0.0;1
[2, 3, 2, 3, 1, 4, 1, 2];?u?d?u?d?l?s?l?u;-0.0;1
[2, 4, 2, 4, 4, 0, 3, 0];?u?s?u?s?s;-0.0;1
[1, 3, 4, 3, 3, 1, 2, 2];?l?d?s?d?d?l?u?u;-0.0;1
[1, 1, 1, 1, 0, 4, 0, 3];?l?l?l?l;-2077.6666666666665;1
[3, 1, 2, 2, 4, 3, 0, 4];?d?l?u?u?s?d;-0.0;1
[4, 1, 3, 2, 3, 1, 4, 3];?s?l?d?u?d?l?s?d;-0.0;1
[1, 1, 2, 3, 1, 2, 2, 2];?l?l?u?d?l?u?u?u;-0.15254237288135594;1
[4, 4, 3, 3, 2, 4, 3, 3];?s?s?d?d?u?s?d?d;-0.0;1
[2, 1, 2, 2, 4, 4, 1, 2];?u?l?u?u?s?s?l?u;-0.0;1
[2, 4, 1, 4, 4, 2, 0, 1];?u?s?l?s?s?u;-0.0;1
[3, 1, 2, 4, 2, 2, 0, 1];?d?l?u?s?u?u;-0.0;1
[4, 3, 3, 1, 3, 4, 3, 0];?s?d?d?l?d?s?d;-0.0;1
[1, 1, 1, 1, 4, 4, 3, 0];?l?l?l?l?s?s?d;-0.3333333333333333;1
[2, 4, 2, 2, 1, 2, 1, 3];?u?s?u?u?l?u?l?d;-0.0;1
[2, 1, 4, 3, 1, 4, 4, 0];?u?l?s?d?l?s?s;-0.0;1
[2, 3, 3, 4, 3, 4, 2, 2];?u?d?d?s?d?s?u?u;-0.0;1
[2, 4, 3, 1, 0, 4, 0, 1];?u?s?d?l;-0.0;1
[4, 2, 3, 2, 2, 1, 4, 0];?s?u?d?u?u?l?s;-0.0;1
[2, 2, 2, 4, 1, 3, 3, 0];?u?u?u?s?l?d?d;-0.0;1
[2, 1, 3, 4, 4, 2, 0, 3];?u?l?d?s?s?u;-0.0;1
[1, 2, 4, 1, 3, 3, 4, 1];?l?u?s?l?d?d?s?l;-0.0;1
[1, 2, 1, 3, 4, 4, 1, 4];?l?u?l?d?s?s?l?s;-0.0;1
[2, 4, 2, 1, 2, 1, 1, 3];?u?s?u?l?u?l?l?d;-0.0;1
[4, 4, 2, 3, 1, 4, 1, 2];?s?s?u?d?l?s?l?u;-0.0;1
[4, 3, 1, 4, 3, 4, 4, 1];?s?d?l?s?d?s?s?l;-0.0;1
[4, 3, 2, 4, 1, 4, 2, 4];?s?d?u?s?l?s?u?s;-0.0;1
[3, 1, 3, 4, 0, 4, 2, 1];?d?l?d?s;-0.0;1
[4, 3, 2, 3, 0, 1, 0, 1];?s?d?u?d;-0.0;1
[1, 3, 2, 4, 3, 0, 4, 0];?l?d?u?s?d;-0.0;1
[2, 2, 1, 4, 3, 4, 0, 1];?u?u?l?s?d?s;-0.0;1
[3, 1, 1, 2, 0, 1, 4, 4];?d?l?l?u;-0.0;1
[3, 3, 3, 4, 4, 4, 1, 1];?d?d?d?s?s?s?l?l;-0.0;1
[2, 1, 1, 3, 3, 0, 3, 2];?u?l?l?d?d;-6.0;1
[1, 2, 0, 4, 0, 0, 2, 2];?l?u;-0.0;2
[3, 3, 2, 2, 3, 2, 0, 2];?d?d?u?u?d?u;-0.5;2
[2, 2, 2, 4, 1, 3, 3, 0];?u?u?u?s?l?d?d;-0.0;2
[1, 2, 1, 1, 0, 3, 0, 3];?l?u?l?l;-2.0;2
[1, 3, 2, 4, 3, 3, 4, 1];?l?d?u?s?d?d?s?l;-0.0;2
[1, 2, 4, 1, 3, 0, 4, 0];?l?u?s?l?d;-0.0;2
[1, 1, 2, 1, 4, 4, 2, 4];?l?l?u?l?s?s?u?s;-0.0;2
[4, 3, 2, 4, 1, 4, 3, 0];?s?d?u?s?l?s?d;-0.0;2
[3, 4, 3, 2, 2, 4, 1, 3];?d?s?d?u?u?s?l?d;-0.0;2
[4, 2, 2, 2, 2, 2, 0, 3];?s?u?u?u?u?u;-0.0;2
[1, 3, 1, 4, 3, 1, 2, 0];?l?d?l?s?d?l?u;-0.0;2
[1, 2, 4, 3, 3, 1, 2, 2];?l?u?s?d?d?l?u?u;-0.0;2
[3, 1, 4, 3, 1, 3, 1, 3];?d?l?s?d?l?d?l?d;-0.0;2
