Array;Mask;Score;Generacion
[1, 4, 4, 2, 2, 2, 2, 1];?l?s?s?u?u?u?u?l;-0.0;1
[1, 4, 2, 1, 3, 2, 4, 4];?l?s?u?l?d?u?s?s;-0.0;1
[2, 3, 3, 2, 3, 1, 0, 3];?u?d?d?u?d?l;-0.3333333333333333;1
[3, 1, 2, 1, 3, 2, 0, 0];?d?l?u?l?d?u;-0.0;1
[1, 3, 3, 1, 3, 3, 2, 3];?l?d?d?l?d?d?u?d;-0.3333333333333333;1
[3, 4, 4, 1, 3, 4, 2, 0];?d?s?s?l?d?s?u;-0.0;1
[2, 1, 1, 4, 4, 0, 1, 1];?u?l?l?s?s;-0.0;1
[3, 2, 1, 2, 3, 0, 3, 0];?d?u?l?u?d;-0.75;1
[3, 3, 4, 2, 1, 1, 2, 3];?d?d?s?u?l?l?u?d;-0.0;1
[2, 1, 2, 3, 1, 2, 0, 1];?u?l?u?d?l?u;-2.0;1
[2, 1, 4, 2, 4, 3, 3, 4];?u?l?s?u?s?d?d?s;-0.0;1
[4, 1, 1, 4, 2, 4, 1, 3];?s?l?l?s?u?s?l?d;-0.0;1
[1, 1, 1, 2, 1, 3, 1, 2];?l?l?l?u?l?d?l?u;-0.03333333333333333;1
[1, 3, 4, 3, 1, 2, 1, 4];?l?d?s?d?l?u?l?s;-0.0;1
[2, 1, 3, 4, 0, 4, 1, 0];?u?l?d?s;-0.25;1
[4, 4, 2, 4, 4, 4, 4, 2];?s?s?u?s?s?s?s?u;-0.0;1
[1, 4, 3, 2, 0, 0, 2, 4];?l?s?d?u;-0.0;1
[3, 2, 4, 3, 0, 0, 3, 1];?d?u?s?d;-0.0;1
[2, 4, 3, 1, 2, 1, 2, 4];?u?s?d?l?u?l?u?s;-0.0;1
[2, 4, 3, 2, 1, 0, 1, 2];?u?s?d?u?l;-0.0;1
[3, 4, 4, 3, 1, 1, 3, 4];?d?s?s?d?l?l?d?s;-0.0;1
[1, 2, 4, 2, 4, 3, 0, 0];?l?u?s?u?s?d;-0.0;1
