Array;Mask;Score;Generacion
[1, 2, 1, 2, 3, 1, 2, 2];?l?u?l?u?d?l?u?u;-0.8138222831865537;1
[3, 2, 4, 2, 1, 2, 0, 3];?d?u?s?u?l?u;-0.0;1
[3, 4, 2, 3, 3, 3, 2, 2];?d?s?u?d?d?d?u?u;-0.0;1
[3, 2, 2, 2, 4, 3, 4, 2];?d?u?u?u?s?d?s?u;-0.0;1
[3, 2, 1, 3, 1, 0, 3, 0];?d?u?l?d?l;-1.9705745056704376;1
[4, 3, 4, 3, 1, 2, 4, 0];?s?d?s?d?l?u?s;-0.0;1
[3, 1, 1, 3, 2, 2, 1, 1];?d?l?l?d?u?u?l?l;-0.18569926264393782;1
[4, 1, 4, 2, 1, 4, 3, 3];?s?l?s?u?l?s?d?d;-0.0;1
[4, 3, 1, 3, 4, 3, 2, 1];?s?d?l?d?s?d?u?l;-0.0;1
[2, 4, 1, 3, 3, 3, 3, 3];?u?s?l?d?d?d?d?d;-0.0;1
[4, 4, 3, 2, 3, 2, 2, 0];?s?s?d?u?d?u?u;-0.0;1
[1, 4, 2, 3, 1, 3, 2, 1];?l?s?u?d?l?d?u?l;-0.0;1
[4, 1, 3, 2, 4, 2, 4, 1];?s?l?d?u?s?u?s?l;-0.0;1
[4, 2, 4, 1, 2, 1, 4, 0];?s?u?s?l?u?l?s;-0.0;1
[3, 1, 3, 1, 4, 0, 0, 2];?d?l?d?l?s;-0.0;1
[3, 3, 4, 1, 1, 0, 1, 2];?d?d?s?l?l;-0.0;1
[3, 1, 2, 3, 2, 2, 2, 1];?d?l?u?d?u?u?u?l;-0.0;1
[2, 3, 4, 1, 0, 4, 1, 3];?u?d?s?l;-0.0;1
[2, 2, 1, 2, 1, 0, 2, 0];?u?u?l?u?l;-5.26421194175035;1
[4, 2, 2, 1, 0, 1, 4, 4];?s?u?u?l;-0.0;1
[2, 2, 2, 2, 3, 3, 3, 3];?u?u?u?u?d?d?d?d;-53.1944375729796;1
[3, 3, 2, 4, 1, 3, 4, 2];?d?d?u?s?l?d?s?u;-0.0;1
[2, 2, 4, 2, 1, 2, 0, 1];?u?u?s?u?l?u;-0.0;1
[2, 3, 4, 1, 1, 1, 4, 0];?u?d?s?l?l?l?s;-0.0;1
[2, 2, 2, 4, 2, 4, 0, 2];?u?u?u?s?u?s;-0.1859472936115204;1
[1, 3, 1, 3, 0, 3, 1, 0];?l?d?l?d;-23.325652638039838;1
[4, 2, 4, 1, 0, 0, 1, 3];?s?u?s?l;-0.0;1
[4, 1, 3, 3, 2, 1, 1, 3];?s?l?d?d?u?l?l?d;-0.0;1
[2, 2, 3, 2, 0, 2, 2, 0];?u?u?d?u;-1.1390782669789867;1
[4, 1, 3, 2, 2, 3, 0, 3];?s?l?d?u?u?d;-0.0;1
[3, 3, 3, 3, 4, 1, 1, 4];?d?d?d?d?s?l?l?s;-0.0;1
[4, 1, 4, 1, 4, 2, 4, 1];?s?l?s?l?s?u?s?l;-0.0;1
[4, 3, 4, 3, 1, 1, 0, 3];?s?d?s?d?l?l;-0.0;1
[1, 4, 2, 3, 1, 1, 2, 4];?l?s?u?d?l?l?u?s;-0.0;1
[3, 4, 2, 3, 0, 2, 3, 2];?d?s?u?d;-0.0;1
[2, 1, 4, 3, 4, 1, 1, 1];?u?l?s?d?s?l?l?l;-0.0;1
[4, 4, 2, 2, 3, 0, 3, 4];?s?s?u?u?d;-0.0;1
[2, 4, 3, 2, 2, 4, 2, 1];?u?s?d?u?u?s?u?l;-0.0;1
[4, 3, 4, 1, 3, 0, 3, 4];?s?d?s?l?d;-0.0;1
[1, 3, 1, 1, 3, 4, 2, 0];?l?d?l?l?d?s?u;-0.0;1
[2, 4, 1, 4, 0, 4, 2, 4];?u?s?l?s;-0.0;1
[4, 4, 3, 3, 3, 4, 4, 3];?s?s?d?d?d?s?s?d;-0.0;1
[3, 2, 3, 4, 4, 4, 0, 1];?d?u?d?s?s?s;-0.0;1
[2, 2, 2, 1, 0, 2, 2, 4];?u?u?u?l;-1.8270016687376494;1
[4, 3, 2, 2, 1, 1, 4, 2];?s?d?u?u?l?l?s?u;-0.0;1
[1, 2, 3, 2, 3, 1, 2, 0];?l?u?d?u?d?l?u;-0.1858282541825759;1
[4, 4, 4, 4, 2, 0, 2, 3];?s?s?s?s?u;-0.0;1
[2, 1, 4, 4, 0, 1, 1, 4];?u?l?s?s;-0.0;1
[2, 3, 4, 3, 0, 4, 1, 2];?u?d?s?d;-0.0;1
