Array;Mask;Score;Generacion
[4, 2, 4, 4, 2, 2, 3, 2];?s?u?s?s?u?u?d?u;-0.0;1
[4, 3, 1, 2, 2, 2, 2, 2];?s?d?l?u?u?u?u?u;-0.0;1
[4, 3, 4, 1, 1, 1, 0, 0];?s?d?s?l?l?l;-0.0;1
[4, 3, 3, 1, 2, 4, 0, 4];?s?d?d?l?u?s;-0.0;1
[4, 3, 2, 1, 0, 1, 0, 2];?s?d?u?l;-0.0;1
[1, 3, 3, 3, 4, 1, 2, 4];?l?d?d?d?s?l?u?s;-0.0;1
[3, 2, 3, 2, 0, 4, 3, 1];?d?u?d?u;-0.0;1
[2, 4, 3, 3, 2, 0, 1, 1];?u?s?d?d?u;-0.0;1
[4, 4, 4, 2, 2, 0, 2, 2];?s?s?s?u?u;-0.0;1
[4, 4, 2, 2, 2, 2, 2, 2];?s?s?u?u?u?u?u?u;-0.0;1
[1, 1, 4, 1, 2, 4, 4, 2];?l?l?s?l?u?s?s?u;-0.0;1
[1, 4, 4, 4, 2, 4, 3, 4];?l?s?s?s?u?s?d?s;-0.0;1
[4, 2, 4, 1, 0, 3, 3, 2];?s?u?s?l;-0.0;1
[3, 3, 2, 2, 0, 2, 3, 0];?d?d?u?u;-3.6;1
[3, 1, 2, 4, 3, 3, 1, 1];?d?l?u?s?d?d?l?l;-0.0;1
[2, 3, 2, 4, 2, 4, 4, 2];?u?d?u?s?u?s?s?u;-0.0;1
[4, 2, 1, 3, 0, 0, 2, 2];?s?u?l?d;-0.0;1
[1, 2, 2, 2, 3, 2, 1, 3];?l?u?u?u?d?u?l?d;-0.6666666666666666;1
[2, 3, 1, 2, 0, 3, 4, 0];?u?d?l?u;-0.75;1
[4, 2, 1, 2, 3, 2, 3, 4];?s?u?l?u?d?u?d?s;-0.0;1
[3, 1, 1, 3, 1, 2, 1, 0];?d?l?l?d?l?u?l;-0.16666666666666666;1
[4, 1, 4, 2, 0, 1, 2, 4];?s?l?s?u;-0.0;1
[2, 1, 3, 3, 2, 1, 2, 3];?u?l?d?d?u?l?u?d;-0.3333333333333333;1
[4, 4, 4, 3, 0, 1, 3, 1];?s?s?s?d;-0.0;1
[1, 4, 4, 1, 4, 0, 2, 4];?l?s?s?l?s;-0.0;1
[3, 3, 3, 3, 1, 1, 4, 3];?d?d?d?d?l?l?s?d;-0.0;1
[3, 4, 3, 4, 0, 3, 2, 2];?d?s?d?s;-0.0;1
[3, 1, 4, 2, 3, 4, 2, 3];?d?l?s?u?d?s?u?d;-0.0;1
[1, 1, 2, 2, 1, 0, 1, 3];?l?l?u?u?l;-5.8;1
[4, 4, 4, 4, 4, 3, 2, 3];?s?s?s?s?s?d?u?d;-0.0;1
[4, 3, 4, 4, 2, 0, 3, 0];?s?d?s?s?u;-0.0;1
[4, 1, 1, 4, 1, 4, 4, 0];?s?l?l?s?l?s?s;-0.0;1
[1, 4, 3, 4, 0, 2, 2, 4];?l?s?d?s;-0.0;1
[1, 4, 3, 2, 3, 1, 1, 2];?l?s?d?u?d?l?l?u;-0.0;1
[1, 1, 3, 3, 0, 1, 1, 1];?l?l?d?d;-63.0;1
[4, 2, 2, 2, 3, 1, 1, 2];?s?u?u?u?d?l?l?u;-0.0;1
[1, 1, 2, 2, 1, 0, 1, 3];?l?l?u?u?l;-5.8;1
[3, 2, 2, 4, 2, 1, 4, 4];?d?u?u?s?u?l?s?s;-0.0;1
[2, 3, 2, 3, 3, 3, 3, 0];?u?d?u?d?d?d?d;-1.2;1
[2, 4, 1, 3, 2, 2, 0, 0];?u?s?l?d?u?u;-0.0;1
[4, 1, 4, 4, 0, 0, 0, 0];?s?l?s?s;-0.0;1
[4, 3, 1, 3, 1, 3, 3, 0];?s?d?l?d?l?d?d;-0.0;1
[4, 3, 2, 2, 1, 1, 3, 3];?s?d?u?u?l?l?d?d;-0.0;1
[3, 3, 4, 1, 3, 4, 4, 2];?d?d?s?l?d?s?s?u;-0.0;1
[3, 3, 1, 1, 0, 4, 4, 4];?d?d?l?l;-18.25;1
[4, 4, 3, 2, 2, 2, 3, 2];?s?s?d?u?u?u?d?u;-0.0;1
