Array;Mask;Score;Generacion
[2, 2, 2, 1, 3, 1, 0, 2];?u?u?u?l?d?l;-1.7142857142857142;1
[4, 2, 2, 2, 2, 2, 0, 0];?s?u?u?u?u?u;-0.0;1
[2, 4, 1, 3, 2, 1, 0, 0];?u?s?l?d?u?l;-0.0;1
[3, 3, 4, 2, 2, 0, 3, 2];?d?d?s?u?u;-0.0;1
[1, 2, 2, 3, 3, 0, 0, 0];?l?u?u?d?d;-1.1428571428571428;1
[4, 4, 4, 3, 1, 4, 0, 2];?s?s?s?d?l?s;-0.0;1
[3, 3, 2, 2, 2, 4, 4, 4];?d?d?u?u?u?s?s?s;-0.0;1
[2, 1, 3, 1, 4, 4, 0, 2];?u?l?d?l?s?s;-0.0;1
[2, 1, 4, 2, 2, 3, 2, 1];?u?l?s?u?u?d?u?l;-0.0;1
[1, 3, 3, 2, 4, 1, 1, 4];?l?d?d?u?s?l?l?s;-0.0;1
[3, 4, 3, 3, 3, 0, 4, 4];?d?s?d?d?d;-0.125;1
[2, 2, 1, 2, 0, 1, 3, 0];?u?u?l?u;-0.375;1
[3, 1, 3, 2, 0, 3, 4, 2];?d?l?d?u;-0.0;1
[2, 3, 1, 4, 4, 3, 2, 4];?u?d?l?s?s?d?u?s;-0.0;1
[3, 3, 3, 3, 3, 1, 2, 1];?d?d?d?d?d?l?u?l;-0.0;1
[3, 4, 4, 1, 4, 4, 4, 3];?d?s?s?l?s?s?s?d;-0.0;1
[2, 1, 1, 2, 2, 1, 3, 4];?u?l?l?u?u?l?d?s;-0.0;1
[1, 2, 1, 4, 1, 1, 3, 0];?l?u?l?s?l?l?d;-0.0;1
[4, 4, 3, 4, 1, 1, 0, 1];?s?s?d?s?l?l;-0.0;1
[2, 3, 4, 3, 2, 0, 2, 4];?u?d?s?d?u;-0.0;1
[2, 3, 4, 1, 0, 0, 1, 2];?u?d?s?l;-0.0;1
[4, 1, 1, 2, 0, 3, 3, 0];?s?l?l?u;-0.0;1
[1, 3, 4, 3, 0, 2, 1, 4];?l?d?s?d;-0.25;1
[1, 4, 3, 2, 0, 2, 4, 4];?l?s?d?u;-0.0;1
[1, 2, 1, 1, 2, 3, 0, 3];?l?u?l?l?u?d;-1.75;1
[2, 4, 4, 4, 3, 4, 0, 2];?u?s?s?s?d?s;-0.0;1
[1, 1, 1, 4, 1, 0, 0, 4];?l?l?l?s?l;-1.8571428571428572;1
[1, 3, 3, 3, 0, 3, 3, 1];?l?d?d?d;-85.0;1
[1, 3, 4, 3, 0, 2, 2, 2];?l?d?s?d;-0.25;1
[2, 4, 4, 3, 4, 2, 3, 3];?u?s?s?d?s?u?d?d;-0.0;1
[2, 1, 2, 2, 1, 4, 0, 0];?u?l?u?u?l?s;-0.14285714285714285;1
[1, 4, 2, 2, 3, 2, 0, 0];?l?s?u?u?d?u;-0.0;1
[1, 4, 3, 1, 2, 2, 2, 0];?l?s?d?l?u?u?u;-0.0;1
[3, 3, 1, 1, 3, 4, 2, 2];?d?d?l?l?d?s?u?u;-0.0;1
[1, 3, 2, 3, 0, 2, 3, 4];?l?d?u?d;-0.2857142857142857;1
[4, 2, 3, 2, 4, 4, 3, 3];?s?u?d?u?s?s?d?d;-0.0;1
[1, 4, 2, 4, 4, 4, 2, 0];?l?s?u?s?s?s?u;-0.0;1
[4, 1, 1, 1, 2, 0, 1, 2];?s?l?l?l?u;-0.0;1
[4, 2, 2, 4, 0, 2, 3, 4];?s?u?u?s;-0.0;1
[1, 3, 2, 4, 1, 0, 3, 3];?l?d?u?s?l;-0.0;1
[3, 3, 4, 3, 3, 0, 2, 3];?d?d?s?d?d;-0.125;1
[3, 1, 4, 3, 4, 4, 2, 4];?d?l?s?d?s?s?u?s;-0.0;1
[1, 2, 1, 1, 3, 1, 4, 3];?l?u?l?l?d?l?s?d;-0.0;1
[3, 3, 3, 3, 4, 1, 2, 1];?d?d?d?d?s?l?u?l;-0.0;1
[1, 4, 3, 3, 3, 0, 2, 4];?l?s?d?d?d;-0.0;1
[1, 1, 4, 1, 1, 1, 2, 2];?l?l?s?l?l?l?u?u;-0.0;1
[3, 3, 2, 2, 3, 4, 3, 4];?d?d?u?u?d?s?d?s;-0.0;1
[1, 4, 4, 1, 1, 0, 0, 0];?l?s?s?l?l;-0.14285714285714285;1
[1, 3, 3, 4, 2, 3, 4, 0];?l?d?d?s?u?d?s;-0.0;1
[3, 4, 1, 2, 1, 4, 0, 3];?d?s?l?u?l?s;-0.0;1
[3, 4, 1, 1, 3, 4, 1, 1];?d?s?l?l?d?s?l?l;-0.0;1
[3, 2, 3, 3, 3, 4, 3, 2];?d?u?d?d?d?s?d?u;-0.0;1
[4, 2, 3, 1, 2, 0, 4, 4];?s?u?d?l?u;-0.0;1
[2, 3, 1, 1, 4, 3, 3, 4];?u?d?l?l?s?d?d?s;-0.0;1
[4, 4, 3, 4, 4, 0, 4, 3];?s?s?d?s?s;-0.0;1
[1, 2, 2, 3, 3, 3, 0, 4];?l?u?u?d?d?d;-1.2857142857142858;1
[4, 4, 2, 1, 0, 1, 2, 3];?s?s?u?l;-0.0;1
[3, 1, 4, 1, 1, 4, 0, 0];?d?l?s?l?l?s;-0.0;1
[2, 1, 2, 3, 4, 3, 1, 3];?u?l?u?d?s?d?l?d;-0.0;1
[2, 4, 3, 2, 1, 4, 2, 1];?u?s?d?u?l?s?u?l;-0.0;1
[4, 4, 2, 3, 2, 4, 0, 0];?s?s?u?d?u?s;-0.0;1
[2, 3, 3, 1, 2, 4, 4, 0];?u?d?d?l?u?s?s;-0.0;1
[4, 4, 4, 4, 2, 1, 2, 1];?s?s?s?s?u?l?u?l;-0.0;1
[3, 1, 4, 4, 0, 2, 4, 1];?d?l?s?s;-0.0;1
[1, 3, 3, 3, 0, 4, 1, 1];?l?d?d?d;-85.0;1
[3, 4, 4, 2, 1, 0, 4, 1];?d?s?s?u?l;-0.0;1
[4, 4, 2, 1, 0, 4, 4, 4];?s?s?u?l;-0.0;1
[3, 2, 4, 2, 3, 2, 2, 3];?d?u?s?u?d?u?u?d;-0.0;1
[3, 2, 2, 2, 2, 0, 2, 3];?d?u?u?u?u;-2.2857142857142856;1
[1, 3, 4, 3, 0, 1, 4, 0];?l?d?s?d;-0.25;1
[2, 4, 1, 3, 3, 3, 0, 0];?u?s?l?d?d?d;-0.0;1
[1, 4, 4, 1, 4, 1, 1, 3];?l?s?s?l?s?l?l?d;-0.0;1
[3, 3, 2, 3, 4, 0, 4, 0];?d?d?u?d?s;-0.0;1
[2, 4, 2, 1, 1, 2, 1, 0];?u?s?u?l?l?u?l;-0.0;1
[3, 4, 3, 3, 0, 2, 1, 4];?d?s?d?d;-1.1428571428571428;1
[1, 3, 2, 1, 0, 2, 3, 4];?l?d?u?l;-0.5;1
[4, 2, 3, 2, 4, 3, 3, 0];?s?u?d?u?s?d?d;-0.0;1
