Array;Mask;Score;Generacion
[1, 1, 1, 1, 2, 3, 2, 4];?l?l?l?l?u?d?u?s;-0.0;1
[2, 4, 2, 2, 3, 0, 3, 1];?u?s?u?u?d;-0.0;1
[1, 1, 2, 3, 3, 4, 4, 3];?l?l?u?d?d?s?s?d;-0.0;1
[4, 3, 4, 3, 3, 2, 4, 1];?s?d?s?d?d?u?s?l;-0.0;1
[3, 4, 4, 2, 2, 3, 0, 1];?d?s?s?u?u?d;-0.0;1
[3, 2, 1, 3, 4, 2, 3, 1];?d?u?l?d?s?u?d?l;-0.0;1
[2, 4, 2, 3, 2, 0, 4, 0];?u?s?u?d?u;-0.0;1
[1, 4, 2, 2, 4, 0, 3, 4];?l?s?u?u?s;-0.0;1
[1, 2, 2, 4, 2, 1, 0, 4];?l?u?u?s?u?l;-0.0;1
[2, 1, 1, 4, 0, 2, 3, 2];?u?l?l?s;-0.0;1
[2, 3, 3, 4, 1, 3, 2, 1];?u?d?d?s?l?d?u?l;-0.0;1
[2, 2, 2, 4, 3, 4, 2, 3];?u?u?u?s?d?s?u?d;-0.0;1
[2, 3, 4, 3, 4, 4, 3, 0];?u?d?s?d?s?s?d;-0.0;1
[2, 1, 2, 1, 2, 2, 2, 3];?u?l?u?l?u?u?u?d;-0.8;1
[2, 2, 3, 4, 1, 4, 1, 4];?u?u?d?s?l?s?l?s;-0.0;1
[4, 1, 4, 3, 4, 0, 4, 3];?s?l?s?d?s;-0.0;1
[1, 3, 4, 1, 4, 2, 1, 2];?l?d?s?l?s?u?l?u;-0.0;1
[2, 4, 4, 4, 0, 1, 4, 0];?u?s?s?s;-0.0;1
[4, 2, 4, 1, 4, 4, 2, 1];?s?u?s?l?s?s?u?l;-0.0;1
[4, 2, 3, 1, 1, 3, 4, 0];?s?u?d?l?l?d?s;-0.0;1
[2, 3, 4, 1, 0, 4, 3, 4];?u?d?s?l;-0.0;1
[1, 1, 3, 1, 4, 1, 1, 0];?l?l?d?l?s?l?l;-0.0;1
[4, 4, 4, 2, 1, 3, 4, 0];?s?s?s?u?l?d?s;-0.0;1
[1, 4, 2, 2, 1, 3, 4, 4];?l?s?u?u?l?d?s?s;-0.0;1
[3, 4, 1, 1, 0, 3, 3, 1];?d?s?l?l;-0.0;1
[2, 4, 4, 4, 3, 4, 0, 0];?u?s?s?s?d?s;-0.0;1
[1, 2, 2, 1, 1, 3, 1, 0];?l?u?u?l?l?d?l;-0.375;1
[2, 4, 1, 3, 2, 2, 1, 2];?u?s?l?d?u?u?l?u;-0.0;1
[3, 1, 2, 2, 0, 0, 2, 1];?d?l?u?u;-0.2857142857142857;1
[1, 1, 2, 1, 4, 1, 2, 4];?l?l?u?l?s?l?u?s;-0.0;1
[4, 1, 3, 1, 2, 3, 2, 4];?s?l?d?l?u?d?u?s;-0.0;1
[4, 1, 1, 4, 2, 3, 1, 1];?s?l?l?s?u?d?l?l;-0.0;1
[3, 4, 3, 2, 0, 0, 2, 0];?d?s?d?u;-0.0;1
[1, 2, 2, 4, 4, 4, 1, 4];?l?u?u?s?s?s?l?s;-0.0;1
[1, 4, 2, 4, 3, 4, 4, 2];?l?s?u?s?d?s?s?u;-0.0;1
[4, 2, 2, 3, 2, 1, 2, 1];?s?u?u?d?u?l?u?l;-0.0;1
[3, 1, 3, 4, 1, 3, 3, 3];?d?l?d?s?l?d?d?d;-0.0;1
[1, 3, 3, 1, 1, 2, 1, 3];?l?d?d?l?l?u?l?d;-0.375;1
[4, 1, 4, 2, 4, 0, 3, 2];?s?l?s?u?s;-0.0;1
[1, 2, 3, 3, 1, 4, 1, 1];?l?u?d?d?l?s?l?l;-0.0;1
[1, 2, 2, 4, 1, 2, 3, 0];?l?u?u?s?l?u?d;-0.0;1
[2, 3, 1, 1, 2, 3, 4, 3];?u?d?l?l?u?d?s?d;-0.0;1
[1, 4, 3, 4, 4, 0, 4, 2];?l?s?d?s?s;-0.0;1
[2, 3, 4, 4, 2, 4, 4, 4];?u?d?s?s?u?s?s?s;-0.0;1
[3, 2, 1, 1, 0, 2, 3, 2];?d?u?l?l;-0.7142857142857143;1
[2, 2, 2, 1, 1, 3, 1, 3];?u?u?u?l?l?d?l?d;-0.625;1
[1, 1, 2, 2, 3, 0, 0, 1];?l?l?u?u?d;-2.2857142857142856;1
[3, 3, 4, 1, 0, 4, 4, 3];?d?d?s?l;-0.0;1
[4, 2, 2, 1, 1, 3, 3, 0];?s?u?u?l?l?d?d;-0.0;1
