Array;Mask;Score;Generacion
[2, 4, 1, 1, 4, 4, 3, 0];?u?s?l?l?s?s?d;-0.0;1
[4, 1, 2, 4, 0, 2, 0, 2];?s?l?u?s;-0.0;1
[2, 4, 2, 1, 4, 1, 1, 4];?u?s?u?l?s?l?l?s;-0.0;1
[4, 3, 3, 1, 2, 1, 2, 1];?s?d?d?l?u?l?u?l;-0.0;1
[1, 2, 3, 4, 3, 1, 2, 2];?l?u?d?s?d?l?u?u;-0.0;1
[1, 3, 3, 4, 4, 0, 3, 0];?l?d?d?s?s;-0.0;1
[3, 3, 4, 4, 1, 1, 2, 2];?d?d?s?s?l?l?u?u;-0.2222222222222222;1
[1, 1, 1, 2, 4, 4, 4, 2];?l?l?l?u?s?s?s?u;-0.0;1
[3, 2, 3, 3, 1, 3, 3, 1];?d?u?d?d?l?d?d?l;-0.0;1
[4, 2, 4, 1, 1, 3, 4, 2];?s?u?s?l?l?d?s?u;-0.0;1
[3, 1, 4, 3, 1, 4, 2, 4];?d?l?s?d?l?s?u?s;-0.0;1
[2, 1, 4, 2, 4, 2, 4, 2];?u?l?s?u?s?u?s?u;-0.0;1
[1, 1, 2, 1, 4, 3, 0, 3];?l?l?u?l?s?d;-0.0;1
[4, 2, 4, 3, 4, 4, 4, 1];?s?u?s?d?s?s?s?l;-0.0;1
[4, 3, 2, 2, 1, 2, 0, 4];?s?d?u?u?l?u;-0.0;1
[1, 2, 4, 2, 3, 1, 1, 3];?l?u?s?u?d?l?l?d;-0.0;1
[3, 2, 1, 2, 1, 4, 3, 2];?d?u?l?u?l?s?d?u;-0.0;1
[3, 4, 3, 2, 2, 3, 4, 3];?d?s?d?u?u?d?s?d;-0.0;1
[2, 3, 2, 2, 3, 3, 3, 4];?u?d?u?u?d?d?d?s;-0.0;1
[3, 3, 1, 3, 1, 1, 4, 4];?d?d?l?d?l?l?s?s;-0.0;1
[3, 4, 4, 3, 0, 0, 2, 2];?d?s?s?d;-0.0;1
[4, 1, 3, 4, 1, 1, 3, 0];?s?l?d?s?l?l?d;-0.0;1
[2, 2, 3, 4, 3, 2, 3, 1];?u?u?d?s?d?u?d?l;-0.0;1
[3, 3, 2, 3, 3, 2, 1, 1];?d?d?u?d?d?u?l?l;-0.0;1
[3, 1, 4, 2, 4, 2, 1, 4];?d?l?s?u?s?u?l?s;-0.0;1
[2, 2, 1, 2, 0, 4, 2, 4];?u?u?l?u;-0.375;1
[4, 1, 4, 1, 3, 2, 0, 2];?s?l?s?l?d?u;-0.0;1
[3, 2, 2, 2, 1, 0, 2, 1];?d?u?u?u?l;-2.4285714285714284;1
[1, 4, 4, 4, 0, 2, 0, 4];?l?s?s?s;-0.0;1
[2, 2, 3, 4, 0, 4, 1, 3];?u?u?d?s;-0.0;1
[4, 2, 1, 2, 2, 1, 4, 2];?s?u?l?u?u?l?s?u;-0.0;1
[3, 2, 4, 4, 2, 2, 4, 3];?d?u?s?s?u?u?s?d;-0.0;1
[2, 2, 1, 2, 3, 2, 3, 3];?u?u?l?u?d?u?d?d;-0.2857142857142857;1
[4, 3, 2, 3, 4, 3, 0, 2];?s?d?u?d?s?d;-0.0;1
[2, 1, 1, 1, 3, 0, 4, 0];?u?l?l?l?d;-94.5;1
[4, 4, 3, 2, 0, 4, 3, 3];?s?s?d?u;-0.0;1
[2, 1, 1, 4, 3, 4, 0, 2];?u?l?l?s?d?s;-0.0;1
[1, 3, 1, 2, 0, 1, 3, 4];?l?d?l?u;-0.2857142857142857;1
[2, 3, 3, 4, 2, 4, 0, 3];?u?d?d?s?u?s;-0.0;1
[4, 1, 1, 3, 1, 3, 2, 2];?s?l?l?d?l?d?u?u;-0.0;1
[2, 4, 3, 4, 2, 0, 2, 2];?u?s?d?s?u;-0.0;1
[2, 2, 2, 4, 4, 3, 2, 4];?u?u?u?s?s?d?u?s;-0.0;1
