?d?d?l?l?l,0.0
?l?d?d?l?l?d,0.0
,0.0
?l?s?d?s,0.0
,0.0
?l?l,0.0
?s,0.0
?s?u?d,0.0
,0.0
?u?l?s?d?d?d?u,0.0
?d?u?d,-0.0
?s?u?d,-0.0
?l?l,-0.0
?d?d?l?l?d?l,-27.6
?l?u?l?l?l,-27.6
?d?u?d?l,-0.0
,-0.0
?s?d?d,-0.0
,-0.0
?d?d?l?l?s,-27.6
?u?d?d?l?l?d,-18.5
?d?d?l?l?d?l,-8.4
?s?d?l?l?d?l,-8.4
?d?d?l?l?d,-27.6
?d?d?l?l?l,-27.6
?d?d?l?s?d?l,-8.4
?l?d?u?l?l?d,-18.5
?l?u?l?l?l,-7.666666666666667
?d?d?l?l,-0.3333333333333333
?d?u?l?l?d?l,-8.4
?d?d?l?l?d?l,-8.4
?d?d?l?l?s,-27.6
?l?u?l?l?l,-27.6
?d?d?l?l?l,-7.666666666666667
?d?d?l?l?l,-18.5
?l?d?d?l,-14.6
?l?d?d?l,-18.5
?l?d?d?l?l?d,-18.5
?d?d?l?l?s?l,-8.4
?d?d?l?l?d?l,-8.4
?d?d?l?l?l,-27.6
?d?d?l?u?u?d,-27.6
?d?d?l?l?l,-27.6
?d?d?l?l?l,-27.6
?l?d?d?l?l?d,-18.5
?d?d?l?l?l?d,-27.6
?l?d?l?l?l,-27.6
?d?d?d?l,-16.4
?l?d?d?l,-16.4
?d?d?l?l?l,-27.6
?d?d?l?l?l,-27.6
?d?d?l?l?l,-27.6
,-27.6
?d?d?l?l?l,-44.4
?d?d?l?l?l,-27.6
?d?d?l?l?l,-27.6
?l?d?l?l?l,-27.6
?d?d?l?l?d,-44.4
?d?s?l?l?l,-44.4
?l?d?l?l?l,-27.6
?l?d?l?l?l,-44.4
?l?d?l?l?l,-44.4
?l?d?l?l?l?d,-44.4
?l?d?l?l?l,-44.4
?l?d?l?l?l,-44.4
?l?d?l?l?d,-44.4
?l?d?l?u?l,-27.6
