Evaluations;BestFitness;SolutionArray
300;0.0;[4, 4, 1, 1, 0, 2, 3, 3]
600;2716.6025252679337;[1, 1, 1, 1, 0, 0, 4, 4]
900;2716.6025252679337;[1, 1, 1, 1, 0, 0, 4, 4]
1200;2716.6025252679337;[1, 1, 1, 1, 0, 0, 4, 4]
1500;4861.868898413657;[1, 1, 1, 1, 1, 0, 0, 3]
1800;4861.868898413657;[1, 1, 1, 1, 1, 0, 0, 3]
2100;4861.868898413657;[1, 1, 1, 1, 1, 0, 0, 3]
2400;7996.134970492668;[1, 1, 1, 1, 1, 1, 1, 1]
2700;7996.134970492668;[1, 1, 1, 1, 1, 1, 1, 1]
3000;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
3300;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
3600;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
3900;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
4200;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
4500;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
4800;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
5100;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
5400;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
5700;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
6000;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
6300;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
6600;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
6900;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
7200;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
7500;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
7800;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
8100;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
8400;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
8700;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
9000;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
9300;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
9600;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
9900;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
10200;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
10500;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
10800;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
11100;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
11400;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
11700;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
12000;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
12300;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
12600;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
12900;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
13200;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
13500;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
13800;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
14100;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
14400;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
14700;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
15000;16383.749705288426;[1, 1, 1, 1, 1, 1, 0, 4]
